geocode,employee,inactive,self-employed,student,unemployed
E01001203,723,377,200,39,85
E01001229,551,321,141,41,72
E01001230,647,264,190,39,93
E01001231,749,400,206,41,48
E01001232,587,331,163,43,58
E01001233,620,292,130,38,43
E01001237,711,274,207,31,48
E01001244,967,554,192,108,113
E01001245,886,313,211,48,62
E01001248,629,307,155,32,49
E01001252,769,340,212,69,84
E01001253,693,281,167,46,63
E01001254,700,285,200,24,48
E01001255,670,293,144,37,56
E01001299,687,363,199,43,49
E01001300,761,217,186,30,33
E01001301,720,457,187,76,41
E01001302,715,241,186,27,51
E01001303,760,236,173,35,39
E01001304,765,269,176,38,35
E01001305,732,291,208,23,38
E01001306,701,241,205,26,50
E01001337,513,366,108,69,73
E01001351,729,404,204,56,93
E01001353,685,339,161,53,58
E01001354,731,332,245,44,46
E01001355,675,383,164,40,65
E01001356,536,512,122,39,125
E01001357,359,229,104,41,54
E01001358,409,399,103,53,101
E01001374,811,307,208,47,51
E01001375,726,263,225,29,33
E01001376,707,324,162,24,66
E01001377,636,373,232,27,31
E01001379,711,291,224,25,27
E01001380,823,307,201,27,43
E01001381,727,303,183,68,65
E01001382,610,273,167,30,26
E01001383,806,311,193,47,67
E01001384,797,237,203,45,34
E01001385,762,290,170,33,37
E01001386,759,328,208,20,51
E01001387,725,245,169,26,58
E01001389,751,280,198,52,67
E01001851,750,250,208,28,31
E01001852,994,277,214,52,58
E01001853,774,216,181,26,48
E01001854,881,287,173,38,79
E01001855,873,282,217,24,56
E01001856,681,365,155,42,73
E01001857,585,376,98,46,80
E01001858,698,418,157,104,64
E01001859,1134,444,196,56,115
E01001860,666,376,176,80,118
E01001861,626,310,136,38,69
E01001862,778,370,150,45,91
E01001863,687,245,185,40,59
E01001864,687,292,177,41,67
E01001865,775,262,204,36,79
E01001866,661,345,176,63,62
E01001867,459,390,126,61,43
E01001868,510,344,89,42,65
E01001869,532,256,173,10,21
E01001870,969,422,205,68,68
E01001871,691,396,163,53,58
E01001872,757,361,165,57,86
E01001873,629,297,163,24,62
E01001879,639,353,123,44,66
E01001880,707,273,155,32,56
E01001881,805,277,176,41,39
E01001882,933,290,190,52,52
E01001883,630,364,148,53,46
E01001884,800,403,157,67,58
E01001885,393,365,59,39,98
E01001886,615,422,95,53,73
E01001887,649,380,109,62,48
E01001888,704,372,141,54,45
E01001889,675,299,146,35,38
E01001890,927,386,141,92,44
E01001891,1059,440,182,73,43
E01001892,533,298,128,44,65
E01001893,456,293,88,58,66
E01001894,528,320,117,40,69
E01001895,666,283,189,63,57
E01001896,629,379,152,92,43
E01001897,593,234,202,19,40
E01001898,740,281,185,47,69
E01001899,469,390,96,39,74
E01001900,721,377,115,76,71
E01001901,724,302,160,33,49
E01001902,839,347,178,51,51
E01001903,669,388,133,56,67
E01001904,817,255,159,30,47
E01001905,835,297,179,21,28
E01001906,807,211,157,18,42
E01001907,582,228,152,13,35
E01001908,893,312,151,59,69
E01001909,843,378,161,52,73
E01001910,840,261,155,43,52
E01001911,609,421,119,71,92
E01001912,480,471,102,61,89
E01001913,1010,181,144,37,34
E01001914,914,325,183,69,64
E01001915,541,283,187,11,31
E01001916,517,275,194,8,25
E01001917,583,340,174,26,27
E01001918,656,290,160,35,43
E01001919,585,326,172,30,36
E01001920,602,384,129,31,61
E01001921,639,311,191,37,63
E01001922,636,296,212,34,49
E01001923,639,316,164,28,34
E01001924,671,275,191,32,28
E01001925,613,306,207,23,34
E01001926,653,224,203,20,36
E01001927,487,302,224,50,42
E01001928,634,341,226,22,66
E01001929,544,210,182,19,24
E01001930,678,439,171,47,57
E01001931,618,284,143,44,64
E01001932,726,321,186,49,73
E01001933,485,274,188,36,54
E01001934,584,381,147,42,77
E01001935,965,398,237,26,81
E01001937,816,327,237,35,60
E01001938,620,315,130,28,54
E01001939,755,711,207,93,72
E01001940,668,359,135,49,80
E01001941,908,258,190,60,75
E01001942,875,329,217,40,92
E01001943,888,409,198,62,96
E01001944,543,439,105,51,140
E01001945,782,293,203,43,60
E01001946,758,278,158,48,74
E01001947,472,358,89,50,92
E01001948,977,304,232,39,58
E01001949,762,256,177,21,40
E01001950,741,230,193,25,37
E01001951,800,280,166,15,52
E01001952,880,222,206,56,55
E01001953,648,246,120,32,58
E01001954,566,342,146,43,56
E01001960,930,323,198,51,55
E01002562,490,344,150,25,57
E01002563,677,323,194,44,50
E01002564,706,406,165,35,74
E01002565,960,815,249,341,56
E01002566,780,518,172,60,88
E01002567,844,234,215,29,56
E01002568,1033,604,194,51,147
E01002569,796,286,236,20,45
E01002570,779,271,218,35,59
E01002571,528,211,219,25,30
E01002572,597,367,119,40,79
E01002573,611,309,251,19,40
E01002574,622,272,231,40,25
E01002575,686,334,227,34,35
E01002576,640,364,186,40,53
E01002577,682,283,245,23,28
E01002578,540,291,211,25,36
E01002579,670,358,255,23,33
E01002580,612,255,143,19,39
E01002581,914,266,223,49,40
E01002582,693,263,229,29,31
E01002643,843,493,168,92,73
E01002653,679,429,167,60,53
E01002654,755,318,162,63,62
E01002656,546,253,97,32,40
E01002658,553,227,146,31,31
