geocode,bad,fair,good
E02003524,600,1253,6136
E02003525,444,936,4859
E02003526,296,846,5367
E02003527,304,759,4806
E02003529,307,913,6523
E02003530,354,991,6180
E02003531,314,946,6689
E02003532,377,940,6221
E02003533,370,747,4453
E02003534,350,976,7491
E02003535,344,1069,8078
E02003536,673,1217,5623
E02003537,514,1285,8669
E02003538,505,1240,8462
E02003539,923,1671,9773
E02003540,474,1198,7447
E02003541,723,1563,9342
E02003542,324,1015,8117
E02003543,313,806,7832
E02003544,266,704,5480
E02003545,353,918,5877
E02003546,369,993,7163
E02003547,320,963,7361
E02003548,267,758,5771
E02003549,241,753,7459
E02003551,340,804,5511
E02003553,290,728,5991
E02003556,279,825,4837
E02003557,217,639,6041
E02003561,346,901,6687
E02003562,356,964,6765
E02003564,394,1142,6464
E02003565,208,543,5871
E02003566,399,993,4643
E02003570,532,1213,8477
E02003572,319,784,5024
E02003573,537,1182,5733
E02003574,380,1086,6291
E02003575,434,957,4957
E02003576,466,1116,6494
E02003577,467,1013,10118
E02003578,348,759,5189
E02003579,405,975,6442
E02003580,486,895,4649
E02003581,394,1080,6356
E02003582,418,1172,6620
E02003583,422,1060,4977
E02004697,177,582,5097
E02004698,302,852,4411
E02004699,331,1161,9141
E02004700,222,556,5080
E02004702,289,934,6976
E02004703,310,1028,9331
E02004704,222,658,4792
E02004705,314,909,7268
E02004706,385,933,6265
E02004707,376,1159,10004
E02004708,310,1042,7269
E02004709,244,830,6314
E02004710,223,695,5469
E02004712,271,896,7634
E02004713,264,902,6679
E02004714,262,938,6505
E02004715,341,1041,6673
E02004716,319,1033,7464
E02004717,539,1279,7864
E02004718,381,1084,7418
E02004719,273,1083,8725
E02004720,485,1327,8949
E02004721,167,655,8411
E02004722,388,997,5836
E02004723,338,1095,7986
E02004724,339,879,6446
E02004725,332,734,4266
E02004726,211,595,4895
E02004727,251,716,8046
E02004728,272,873,7414
E02004729,334,1008,6059
E02004730,338,1134,7268
E02004731,228,756,6916
E02004732,287,850,7031
E02004733,241,784,6339
E02004734,447,1254,8501
E02004735,328,1022,6168
E02004736,319,1102,6426
E02004737,406,1031,5993
E02004738,400,1112,5850
E02004739,362,1052,5493
E02004740,276,944,5950
E02004741,428,1122,6205
E02004742,473,1207,5814
E02004743,312,934,6385
E02004744,348,1007,7312
E02004745,395,1135,7494
E02004746,446,1351,9063
E02004747,318,929,5344
E02004748,635,1473,7486
E02004749,330,971,5848
E02004750,351,1095,6411
E02004764,439,1165,6246
E02004765,160,613,5243
E02004766,342,999,5083
E02004767,424,798,4674
E02004768,308,726,4557
E02004769,392,924,5091
E02004770,492,1123,5295
E02004771,654,1418,6896
E02004772,481,1204,7486
E02004774,459,1341,7692
E02004775,383,1115,7384
E02004776,302,843,4832
E02004777,366,922,4096
E02004778,448,1001,4569
E02004789,488,1444,8541
E02004791,282,760,4560
E02004792,455,1278,6952
E02004827,128,488,7097
E02004829,168,552,4924
E02004830,210,583,5538
E02004831,332,1026,7426
E02004832,256,1029,7345
E02004833,290,1036,8399
E02004834,402,939,6105
E02004835,349,895,8842
E02004836,255,726,5355
E02004837,178,743,6673
E02004838,295,921,7837
E02004839,224,804,7123
E02004840,335,1070,8054
E02004841,407,1155,9569
E02004842,296,875,7054
E02006454,196,715,5642
E02006455,319,630,5032
E02006559,391,1385,6348
E02006560,580,1633,6886
E02006561,232,729,5779
E02006563,182,626,4813
E02006564,328,1003,5907
E02006566,265,905,6469
E02006567,299,870,6277
E02006568,500,1408,8797
E02006569,307,914,6597
E02006570,340,1205,6829
E02006571,295,966,6391
E02006572,375,1125,7632
E02006573,547,1648,8565
E02006821,270,757,5518
E02006822,477,1210,7076
E02006829,330,800,5421
E02006830,345,928,5438
E02006831,275,858,5091
E02006838,245,746,5605
E02006839,265,885,7231
