geocode,female,male
E00035073,151,133
E00035074,154,121
E00035075,103,100
E00035076,158,131
E00035077,163,139
E00035078,196,168
E00035079,211,214
E00035080,152,133
E00035081,160,125
E00035082,150,141
E00035083,162,186
E00035084,151,143
E00035085,88,73
E00035086,133,136
E00035087,154,136
E00035088,174,153
E00035089,165,151
E00035090,172,156
E00035091,154,149
E00035092,150,134
E00035093,157,160
E00035094,156,153
E00035095,155,146
E00035096,127,102
E00035097,130,119
E00035098,147,139
E00035099,87,94
E00035100,179,167
E00035101,129,115
E00035102,130,137
E00035103,161,131
E00035104,137,113
E00035105,113,92
E00035106,137,115
E00035107,157,129
E00035108,126,110
E00035109,105,94
E00035110,150,135
E00035111,160,141
E00035112,138,122
E00035113,165,144
E00035114,151,123
E00035115,146,155
E00035116,119,113
E00035117,179,146
E00035118,139,134
E00035119,159,120
E00035120,145,108
E00035121,174,150
E00035122,152,126
E00035123,169,152
E00035124,158,148
E00035125,146,151
E00035126,175,146
E00035127,157,141
E00035128,141,157
E00035129,143,129
E00035130,147,154
E00035131,141,117
E00035132,181,158
E00035133,189,188
E00035134,139,156
E00035135,138,122
E00035136,182,180
E00035137,179,184
E00035138,169,154
E00035139,159,139
E00035140,178,168
E00035141,183,182
E00035142,172,183
E00035143,162,166
E00035144,133,140
E00035145,186,143
E00035146,178,192
E00035147,169,148
E00035148,148,119
E00035149,62,41
E00035150,194,149
E00035151,164,146
E00035152,151,162
E00035153,156,142
E00035154,145,144
E00035155,154,176
E00035194,123,99
E00035195,139,148
E00035196,170,131
E00035197,141,135
E00035198,198,145
E00035199,170,166
E00035200,140,125
E00035201,144,127
E00035202,109,88
E00035203,135,99
E00035204,141,140
E00035205,125,104
E00035206,168,138
E00035207,125,105
E00035208,111,96
E00035209,180,182
E00035210,159,138
E00035211,109,80
E00035212,133,116
E00035213,115,98
E00035214,92,59
E00035215,134,128
E00035216,192,129
E00035217,143,138
E00035218,118,101
E00035219,163,162
E00035220,133,83
E00035221,84,96
E00035222,114,118
E00035223,141,138
E00035224,171,151
E00035225,132,124
E00035226,123,123
E00035227,110,74
E00035228,142,135
E00035229,120,120
E00035230,111,83
E00035231,132,97
E00035232,143,145
E00035233,157,103
E00035234,143,126
E00035235,134,114
E00035236,117,118
E00035237,116,89
E00035238,127,98
E00035239,132,112
E00035240,105,89
E00035325,124,154
E00035326,151,158
E00035327,100,129
E00035328,148,152
E00035329,131,117
E00035330,81,88
E00035331,142,118
E00035332,133,155
E00035333,225,159
E00035334,149,142
E00035335,162,133
E00035336,154,153
E00035337,161,123
E00035338,157,137
E00035339,83,96
E00035341,166,142
E00035342,124,127
E00035343,114,130
E00035344,62,47
E00035345,168,145
E00035346,117,125
E00035347,172,179
E00035348,155,153
E00035349,160,139
E00035350,127,143
E00035351,165,90
E00035352,140,151
E00035353,129,161
E00035354,136,143
E00035355,115,113
E00035356,156,139
E00035357,128,113
E00035358,133,134
E00035359,128,107
E00035360,156,138
E00035361,224,170
E00035362,143,131
E00035363,184,188
E00035364,135,109
E00035365,169,135
E00035366,127,66
E00035367,125,70
E00035368,166,116
E00035369,187,168
E00035370,138,118
E00035371,108,61
E00035372,215,193
E00035415,150,157
E00035416,155,136
E00035417,111,88
E00035418,139,125
E00035419,179,122
E00035420,174,165
E00035421,208,217
E00035422,134,125
E00035423,148,155
E00035424,188,168
E00035425,138,110
E00035426,141,135
E00035427,157,140
E00035428,186,173
E00035429,197,159
E00035430,160,148
E00035431,157,132
E00035432,130,120
E00035433,167,169
E00035434,151,156
E00035435,157,132
E00035436,128,110
E00035437,150,157
E00035438,164,163
E00035439,164,123
E00035440,166,146
E00035441,166,146
E00035442,146,157
E00035443,152,137
E00035444,155,141
E00035445,178,146
E00035446,165,152
E00035447,146,121
E00035448,106,102
E00035449,148,146
E00035450,123,104
E00035451,169,146
E00035452,106,125
E00035453,146,163
E00035454,140,130
E00035455,154,109
E00035456,189,201
E00035457,160,163
E00035458,140,167
E00035459,141,133
E00035460,152,152
E00035461,191,179
E00035462,210,188
E00035463,164,155
E00035464,160,130
E00035465,144,142
E00035466,160,160
E00035467,166,170
E00035468,128,115
E00035469,178,198
E00035470,198,183
E00035471,184,184
E00035472,177,155
E00035473,118,101
E00035474,180,171
E00035475,149,136
E00035476,140,134
E00035477,128,125
E00035478,172,164
E00035479,180,184
E00035480,161,143
E00035481,162,153
E00035482,163,166
E00035483,146,164
E00035484,177,182
E00035485,145,123
E00035486,125,120
E00035487,207,155
E00035488,186,174
E00035489,186,151
E00035490,163,150
E00035491,165,164
E00035492,99,92
E00035493,161,145
E00035494,168,136
E00035495,171,157
E00035496,183,159
E00035497,157,128
E00035498,169,148
E00035622,138,110
E00035623,156,124
E00035624,211,183
E00035625,166,142
E00035626,114,117
E00035627,149,146
E00035628,148,140
E00035629,119,87
E00035630,171,156
E00035631,121,128
E00035632,138,111
E00035633,125,103
E00035634,167,138
E00035635,152,141
E00035636,158,159
E00035637,148,142
E00035638,138,102
E00035639,148,116
E00035640,126,110
E00035641,157,135
E00035642,179,163
E00035643,174,154
E00035644,150,125
E00035645,170,145
E00035646,158,150
E00035647,177,153
E00035648,158,141
E00035649,149,135
E00035650,160,132
E00035651,144,110
E00035652,166,150
E00035653,174,152
E00035654,224,182
E00035655,171,167
E00035656,164,139
E00035657,91,51
E00035658,132,118
E00035659,145,138
E00035660,171,141
E00035661,169,147
E00035662,147,125
E00035663,177,118
E00035664,155,144
E00035748,118,142
E00035749,152,153
E00035750,160,155
E00035751,152,147
E00035752,169,139
E00035753,179,170
E00035754,133,123
E00035755,146,134
E00035756,165,163
E00035757,146,138
E00035758,140,135
E00035759,158,128
E00035760,200,176
E00035761,176,167
E00035762,174,174
E00035763,155,156
E00035764,218,197
E00035765,136,131
E00035766,153,131
E00035767,132,139
E00035768,147,145
E00035769,165,148
E00035770,159,158
E00035771,153,156
E00035772,149,149
E00035773,181,148
E00035774,155,182
E00035775,134,137
E00035776,132,142
E00035777,151,145
E00035778,173,159
E00035779,169,164
E00035780,183,171
E00035781,180,168
E00035782,181,163
E00035783,174,184
E00035784,152,139
E00035785,150,161
E00035786,221,234
E00035787,273,251
E00035788,149,119
E00035789,164,145
E00035790,145,157
E00035791,127,144
E00035792,138,132
E00035793,153,129
E00035794,154,150
E00035841,137,132
E00035842,186,185
E00035843,138,127
E00035844,156,136
E00035845,151,144
E00035846,151,108
E00035847,139,113
E00035848,140,131
E00035849,139,143
E00035850,183,181
E00035851,143,129
E00035852,154,141
E00035853,134,143
E00035854,155,132
E00035855,168,156
E00035856,159,160
E00035857,130,134
E00035858,143,109
E00035859,187,182
E00035860,127,134
E00035861,148,157
E00035862,149,163
E00035863,152,153
E00035864,186,160
E00035865,100,81
E00035866,180,155
E00035867,182,149
E00035868,158,152
E00035869,150,154
E00035870,145,117
E00035871,154,112
E00035872,219,194
E00035873,186,155
E00035874,132,124
E00035875,144,113
E00035878,163,154
E00035879,144,124
E00035880,175,150
E00126791,133,139
E00126792,112,111
E00126793,160,140
E00126794,180,150
E00126795,121,97
E00126796,152,181
E00126797,155,134
E00126798,106,91
E00126799,164,178
E00126800,184,161
E00126801,152,151
E00126802,145,125
E00126803,122,115
E00126804,143,109
E00126805,132,127
E00126827,171,173
E00126835,128,127
E00126836,157,142
E00126840,114,113
E00126841,130,108
E00126842,134,133
E00126843,177,156
E00126844,168,136
E00126845,154,134
E00126846,96,76
E00126847,119,105
E00126848,115,97
E00126849,139,107
E00126850,103,78
E00126851,132,130
E00126852,134,111
E00126853,157,119
E00126854,108,87
E00126855,161,115
E00126860,142,123
E00126861,119,117
E00126862,118,139
E00126863,143,134
E00126864,150,133
E00126865,125,111
E00126866,195,197
E00126867,160,128
E00126868,163,148
E00126869,150,140
E00126870,187,172
E00126871,127,112
E00126872,127,123
E00126873,119,121
E00126874,170,147
E00126976,152,134
E00126991,167,119
E00126992,157,160
E00126993,159,143
E00126994,177,167
E00126995,147,105
E00126996,170,168
E00126997,129,121
E00126998,195,200
E00126999,168,163
E00127000,155,133
E00127001,160,112
E00127002,158,147
E00127003,100,112
E00127033,143,145
E00127038,141,139
E00129271,202,195
E00129272,161,136
E00129274,182,162
E00129275,188,168
E00129276,176,157
E00129278,161,145
E00129279,143,146
E00129280,130,163
E00129281,122,113
E00129282,156,158
E00129283,141,140
E00129284,145,141
E00129285,146,152
E00129286,172,157
E00129287,108,105
E00129288,176,190
E00129289,149,143
E00129290,146,135
E00129291,200,183
E00129292,167,146
E00129293,130,130
E00129294,182,165
E00129295,157,135
E00129296,145,134
E00129297,144,161
E00129298,138,126
E00129299,205,136
E00129300,205,195
E00129301,136,121
E00129321,159,154
E00129322,142,137
E00129323,112,110
E00129324,282,276
E00129325,148,153
E00129326,149,132
E00129327,232,214
E00129328,251,259
E00129329,152,140
E00129330,106,98
E00129331,74,64
E00129332,140,137
E00129333,181,170
E00129334,194,199
E00129335,94,89
E00129336,238,204
E00129337,129,116
E00129338,202,196
E00129339,144,139
E00129340,160,157
E00129341,167,178
E00129342,155,134
E00129343,182,192
E00129344,175,162
E00129345,163,156
E00129346,163,161
E00129347,169,190
E00129348,211,191
E00129349,154,146
E00129350,136,132
E00129351,204,167
E00129352,180,197
E00129353,247,266
E00129354,154,151
E00129355,264,203
E00129356,223,143
E00129357,165,161
E00129358,216,199
E00129359,294,240
E00129360,108,119
E00129362,126,116
E00129363,213,178
E00129364,115,85
E00129365,144,145
E00129366,160,124
E00129381,102,84
E00129382,165,179
E00129383,155,152
E00129384,212,184
E00129385,79,79
E00129386,137,134
E00129387,82,71
E00129388,126,116
E00129389,162,147
E00129390,176,169
E00129391,161,150
E00129392,155,167
E00129393,203,194
E00129394,173,159
E00129395,118,101
E00129396,201,153
E00129397,159,193
E00129398,159,164
E00129399,131,136
E00129400,259,251
E00129401,118,91
E00129402,151,122
E00129403,155,144
E00129404,174,158
E00129405,127,107
E00129406,153,131
E00129407,150,130
E00129408,147,140
E00129409,167,145
E00129410,139,124
E00129411,171,158
E00129412,164,156
E00129413,176,148
E00129414,194,180
E00129415,170,163
E00129416,157,159
E00129417,127,121
E00129418,123,124
E00129419,137,116
E00129433,158,135
E00129434,149,155
E00129439,211,200
E00129440,142,158
E00129441,128,146
E00129442,170,149
E00129443,161,172
E00129444,154,159
E00129445,192,185
E00129446,220,205
E00129447,125,96
E00129448,168,160
E00129449,293,280
E00129450,139,133
E00129464,172,197
E00129465,192,180
E00129466,185,182
E00129467,172,164
E00129468,168,177
E00129469,132,128
E00129470,148,163
E00129471,160,173
E00129472,193,205
E00129473,142,142
E00129474,190,209
E00129475,149,144
E00129476,167,169
E00129477,153,134
E00129478,124,145
E00129479,154,169
E00129480,221,194
E00129481,119,98
E00129482,153,156
E00129483,141,131
E00129484,179,168
E00129485,122,118
E00129486,147,164
E00129487,196,160
E00129488,142,131
E00129489,174,168
E00129490,155,132
E00129491,119,115
E00129492,123,120
E00129493,166,155
E00129494,195,188
E00129495,174,168
E00129496,156,153
E00129497,138,163
E00129498,142,104
E00129499,203,166
E00129500,123,115
E00129525,118,121
E00129550,185,195
E00129551,249,262
E00129552,127,119
E00129553,126,122
E00129554,139,158
E00129555,159,149
E00129556,121,129
E00129557,155,163
E00129558,163,157
E00129559,168,167
E00129560,134,130
E00129561,162,152
E00129562,170,204
E00129563,139,120
E00129564,106,81
E00129565,146,150
E00129566,224,224
E00129567,151,146
E00168817,425,243
E00168823,91,86
E00170480,82,81
E00170481,114,125
E00174066,125,134
E00174072,133,150
E00174073,98,68
