geocode,bad,fair,good
E00155851,4,27,315
E00155852,8,25,321
E00155853,17,29,268
E00155854,6,39,215
E00155856,11,23,301
E00157364,9,51,230
E00157365,15,43,323
E00157366,10,45,217
E00157367,0,9,107
E00157368,44,94,108
E00157369,14,40,237
E00157370,5,30,217
E00157382,27,54,382
E00157388,6,16,113
E00157389,32,53,443
E00157390,4,6,106
E00157391,12,28,267
E00157392,16,42,328
E00157393,13,33,241
E00157394,3,31,320
E00157395,11,28,356
E00157396,6,43,323
E00157397,6,27,270
E00157398,8,27,287
E00157399,8,19,286
E00157400,19,44,165
E00157401,5,39,303
E00157402,13,46,266
E00157403,9,44,264
E00157404,12,58,221
E00157405,8,25,222
E00157406,13,32,254
E00157407,9,44,288
E00157408,6,29,363
E00157409,16,39,209
E00157410,22,67,365
E00157411,14,37,236
E00157412,11,38,183
E00157413,19,47,240
E00157414,8,28,272
E00157415,4,28,298
E00157416,6,32,281
E00157417,19,52,142
E00157418,10,30,288
E00157419,10,32,255
E00157420,11,32,207
E00157421,6,28,276
E00157422,4,31,267
E00157423,5,30,323
E00157424,4,25,297
E00157425,9,22,201
E00157426,5,29,282
E00157428,10,32,231
E00157429,4,37,242
E00157430,9,28,282
E00157431,7,33,240
E00157432,0,19,128
E00157433,5,34,167
E00157434,5,42,258
E00157435,9,29,223
E00157436,24,49,160
E00157437,6,20,240
E00157438,8,52,314
E00157449,4,43,299
E00157450,7,7,152
E00157451,2,20,285
E00157452,11,29,310
E00157453,12,20,226
E00157454,10,28,537
E00157455,15,27,311
E00157456,12,58,321
E00157457,20,49,232
E00157612,4,39,296
E00157614,5,19,298
E00157615,12,25,241
E00157649,3,15,305
E00157650,5,37,295
E00157651,12,45,374
E00157652,3,19,304
E00157653,7,23,379
E00157655,7,24,457
E00157656,4,24,269
E00157657,5,24,340
E00157682,6,26,284
E00157696,8,28,227
E00157697,8,21,179
E00157698,6,30,285
E00157717,2,8,109
E00157718,13,31,233
E00157719,16,42,218
E00157720,8,32,301
E00157721,4,27,318
E00157722,14,41,239
E00157723,4,51,251
E00157724,12,26,227
E00157725,12,36,103
E00157726,20,45,194
E00157727,10,21,301
E00157728,7,22,192
E00157729,9,28,305
E00157730,6,23,301
E00157731,10,23,261
E00157732,4,14,245
E00157736,4,27,321
E00157738,6,16,242
E00157739,5,24,174
E00157740,4,10,324
E00157741,20,33,318
E00157743,4,31,308
E00157744,5,18,248
E00157745,7,36,350
E00157746,14,40,308
E00157747,9,41,171
E00157748,8,33,315
E00157749,8,36,310
E00160635,11,27,286
E00160636,6,34,308
E00160723,4,11,198
E00160724,10,23,226
E00160725,13,36,116
E00160726,5,22,230
E00160727,6,15,167
E00160729,19,53,173
E00160730,17,47,249
E00160731,9,36,244
E00160732,56,78,366
E00160733,15,40,260
E00160734,5,23,207
E00160735,33,24,191
E00160736,14,41,232
E00160737,17,50,322
E00160738,14,28,164
E00160739,9,18,257
E00160740,13,31,196
E00160741,16,45,302
E00160742,19,61,513
E00160743,3,17,225
E00160744,6,17,256
E00160745,10,41,232
E00160746,9,43,274
E00160747,2,20,153
E00160748,12,17,220
E00160749,10,72,291
E00160750,5,34,308
E00160751,11,58,401
E00160752,8,26,251
E00160753,6,10,94
E00160754,9,30,335
E00160755,10,41,261
E00160873,11,25,282
E00160874,11,42,302
E00160875,7,33,350
E00160876,16,34,208
E00160877,11,33,255
E00160878,4,29,253
E00160879,6,20,190
E00160880,8,39,308
E00161203,11,30,461
E00161204,11,52,248
E00161205,11,38,329
E00161207,5,38,323
E00161208,18,49,244
E00161209,15,28,273
E00161211,11,32,336
E00161212,7,28,577
E00161213,18,26,421
E00161214,8,32,265
E00161215,14,36,359
E00161216,11,42,305
E00161217,19,45,413
E00161218,21,46,269
E00161219,20,56,205
E00161220,9,51,262
E00161221,8,37,225
E00161222,8,28,201
E00161223,8,42,237
E00161224,13,32,232
E00161225,6,27,258
E00161226,7,28,289
E00161227,6,36,213
E00161246,4,33,288
E00161247,12,37,259
E00161248,1,34,345
E00161249,5,39,228
E00161250,16,32,239
E00161251,24,43,241
E00161252,10,32,293
E00161253,7,43,268
E00161254,5,26,237
E00161255,10,31,270
E00161272,3,22,275
E00161319,11,37,330
E00161437,8,30,276
E00161438,21,83,479
E00161439,4,40,298
E00161440,4,27,295
E00161441,10,38,370
E00161442,19,58,329
E00161443,13,33,328
E00161444,69,58,407
E00161445,7,38,278
E00161449,13,43,226
E00161450,8,38,249
E00161451,18,44,376
E00161466,15,35,191
E00161471,9,42,378
E00161473,11,29,225
E00161474,16,74,369
E00161475,24,58,265
E00161476,12,28,268
E00161477,26,49,242
E00161478,14,58,224
E00161522,8,22,324
E00161523,8,41,321
E00161524,16,41,309
E00161525,8,39,269
E00161526,2,35,364
E00161527,7,25,262
E00161528,18,35,242
E00161529,12,29,285
E00161545,6,46,242
E00161546,16,35,251
E00161548,17,42,177
E00161552,16,35,286
E00161558,14,39,256
E00161564,8,39,272
E00167709,7,21,533
E00167710,6,28,584
E00167716,10,26,167
E00167718,5,77,195
E00167719,1,16,307
E00167720,13,17,146
E00167721,0,14,223
E00167722,7,33,256
E00167723,4,16,136
E00167724,2,17,208
E00167725,21,31,175
E00167781,19,27,201
E00167782,9,56,518
E00167783,1,6,133
E00167784,8,21,560
E00167787,19,38,359
