geocode,all
E00051763,41.0
E00051764,33.0
E00051766,45.0
E00051770,45.0
E00051797,48.0
E00051817,28.0
E00051818,44.0
E00051847,28.0
E00051848,48.0
E00051855,24.0
E00051856,31.0
E00051857,29.0
E00051858,42.0
E00051859,38.0
E00051860,39.0
E00051861,43.0
E00051862,36.0
E00051863,35.0
E00051867,52.0
E00051886,44.0
E00051887,36.0
E00051888,25.0
E00051889,32.0
E00051890,29.0
E00051891,38.0
E00051892,28.0
E00051893,36.0
E00051894,29.0
E00051895,64.0
E00051896,29.0
E00051897,29.0
E00051898,30.0
E00051899,33.0
E00051900,30.0
E00051901,30.0
E00051902,27.0
E00051903,36.0
E00051904,41.0
E00051905,30.0
E00051906,31.0
E00051907,39.0
E00051908,37.0
E00051909,39.0
E00051910,32.0
E00051911,37.0
E00051912,41.0
E00051913,59.0
E00051914,28.0
E00051915,31.0
E00051916,40.0
E00051917,25.0
E00051918,31.0
E00051919,36.0
E00051920,36.0
E00051921,34.0
E00051922,32.0
E00051923,22.0
E00051929,32.0
E00051930,27.0
E00051931,26.0
E00051932,39.0
E00051933,59.0
E00051934,31.0
E00051935,29.0
E00051936,26.0
E00051937,30.0
E00051938,31.0
E00051939,37.0
E00051940,34.0
E00051941,39.0
E00051942,27.0
E00051943,24.0
E00051944,34.0
E00051947,35.0
E00051948,32.0
E00051949,31.0
E00051950,38.0
E00051951,34.0
E00051952,32.0
E00051954,50.0
E00051955,39.0
E00051956,26.0
E00051957,28.0
E00051958,27.0
E00051959,31.0
E00051960,31.0
E00051961,38.0
E00051962,47.0
E00051963,40.0
E00051964,29.0
E00051965,35.0
E00051966,41.0
E00051967,52.0
E00051968,32.0
E00051969,42.0
E00051970,46.0
E00051971,42.0
E00051972,33.0
E00051973,37.0
E00051974,39.0
E00051975,38.0
E00051976,43.0
E00051977,29.0
E00051978,60.0
E00051979,50.0
E00051980,50.0
E00051981,61.0
E00051982,43.0
E00051983,44.0
E00051984,49.0
E00051985,29.0
E00051986,49.0
E00051987,34.0
E00051988,53.0
E00051989,41.0
E00051990,37.0
E00051991,42.0
E00051992,41.0
E00051993,51.0
E00051994,60.0
E00051995,37.0
E00051996,32.0
E00051997,34.0
E00051998,30.0
E00051999,28.0
E00052000,37.0
E00052001,37.0
E00052002,29.0
E00052003,46.0
E00052004,41.0
E00052005,41.0
E00052006,54.0
E00052007,47.0
E00052008,31.0
E00052009,38.0
E00052010,38.0
E00052011,38.0
E00052012,45.0
E00052013,39.0
E00052016,35.0
E00052017,44.0
E00052018,41.0
E00052019,46.0
E00052020,40.0
E00052021,45.0
E00052022,38.0
E00052023,63.0
E00052024,40.0
E00052025,61.0
E00052026,41.0
E00052027,41.0
E00052028,34.0
E00052029,51.0
E00052030,42.0
E00052031,31.0
E00052032,34.0
E00052033,34.0
E00052034,39.0
E00052035,37.0
E00052036,52.0
E00052037,46.0
E00052038,41.0
E00052039,41.0
E00052040,31.0
E00052041,37.0
E00052042,42.0
E00052043,41.0
E00052044,58.0
E00052045,39.0
E00052046,39.0
E00052047,40.0
E00052048,42.0
E00052049,31.0
E00052050,35.0
E00052051,44.0
E00052052,39.0
E00052053,46.0
E00052056,33.0
E00052058,37.0
E00052059,36.0
E00052062,37.0
