geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00069124,33,40,28,36,34,46,23,16,36
E00069135,33,42,40,29,35,38,29,9,23
E00069139,61,37,45,39,34,31,31,10,29
E00069145,70,48,48,38,39,23,23,7,31
E00069146,31,25,26,21,38,23,23,10,44
E00069151,50,68,32,35,36,40,22,3,23
E00069453,43,36,43,34,29,48,21,12,54
E00069457,56,39,44,31,42,19,18,11,34
E00069458,76,73,63,58,51,34,6,3,26
E00069459,30,32,27,24,46,22,26,13,29
E00069461,57,47,42,50,51,27,32,4,23
E00069464,34,33,42,34,41,28,39,10,25
E00069466,49,52,51,26,41,32,20,8,37
E00069478,40,34,29,35,34,35,23,10,19
E00069479,65,56,47,41,48,24,7,8,34
E00069480,70,44,41,47,40,35,27,6,26
E00069547,31,48,21,34,44,55,42,12,61
E00069548,51,76,32,41,82,88,60,25,47
E00069549,14,25,10,12,37,21,22,8,24
E00069550,30,30,18,17,34,49,40,18,24
E00069578,38,36,18,29,51,50,45,21,30
E00069579,26,33,18,23,39,46,77,32,49
E00069580,44,44,28,43,55,44,60,29,43
E00069581,35,27,23,48,46,53,42,11,35
E00069583,23,25,20,20,40,52,41,16,32
E00069585,39,34,13,26,59,61,85,24,25
E00069600,41,52,38,34,57,55,33,16,18
E00069601,13,11,38,22,25,19,22,14,42
E00069602,41,32,57,48,40,45,43,11,27
E00069603,36,42,39,41,38,53,41,13,17
E00069604,49,39,27,39,61,74,56,14,8
E00069606,16,55,33,30,27,36,35,8,44
E00069607,47,47,19,38,88,51,47,28,28
E00069608,26,41,21,34,19,27,23,6,10
E00069609,29,39,16,28,41,38,28,18,36
E00069610,37,21,28,35,45,51,37,22,27
E00069611,23,30,33,35,50,29,38,17,22
E00069612,30,20,27,35,35,28,23,5,23
E00069613,45,40,44,55,62,37,28,24,49
E00069614,35,48,42,46,57,54,55,20,20
E00069615,31,29,40,62,32,28,16,5,10
E00069616,34,44,22,31,48,42,66,20,40
E00069617,37,47,38,26,42,32,22,6,68
E00069618,23,28,17,20,45,35,40,18,36
E00069619,53,36,33,46,52,41,41,10,34
E00069620,27,15,46,45,39,27,21,12,29
E00069621,39,81,32,40,105,63,67,44,43
E00069622,21,15,14,18,16,26,51,46,76
E00069623,26,43,20,37,45,64,103,34,66
E00069624,39,12,61,50,48,34,42,27,95
E00069625,22,36,10,9,41,28,54,27,53
E00069626,35,47,20,30,42,59,38,16,32
E00069627,38,29,23,37,45,57,48,13,22
E00069628,65,45,68,45,46,35,33,16,20
E00069629,22,40,28,24,43,53,49,22,46
E00069630,28,26,25,22,39,49,58,22,50
E00069631,34,42,28,30,62,44,38,10,32
E00069632,19,30,17,19,40,32,62,31,39
E00069642,20,16,12,12,24,34,30,9,36
E00069643,38,40,28,33,45,47,61,20,51
E00069644,59,43,45,41,69,71,67,32,43
E00069645,74,41,51,38,58,37,45,13,42
E00069646,35,22,28,39,33,30,48,8,23
E00069647,26,15,31,27,21,18,15,7,62
E00069649,17,24,29,32,42,29,44,15,19
E00069650,13,31,18,11,36,41,36,15,41
E00069651,44,64,22,19,70,54,44,26,41
E00069652,53,42,53,57,61,65,47,15,20
E00069653,26,41,31,39,51,43,30,5,19
E00130544,12,6,14,14,15,17,25,8,4
E00130553,20,39,14,19,56,40,36,13,24
E00130743,15,28,17,22,46,24,68,21,40
E00130744,23,16,13,31,35,28,26,24,44
E00130745,53,50,27,48,62,47,51,13,29
E00130746,24,32,17,19,43,47,37,7,15
E00130747,19,19,12,18,26,21,17,2,13
E00130748,18,20,18,11,25,36,32,4,15
E00130749,25,23,16,29,38,35,16,12,10
E00130750,21,28,11,14,38,35,28,6,10
E00130755,34,27,20,20,61,48,59,14,19
E00130792,37,45,35,35,56,54,52,17,18
E00130793,15,45,19,16,54,49,55,25,20
E00130794,34,27,29,38,37,41,42,8,30
E00130795,30,61,26,34,62,39,44,13,18
E00130796,49,56,21,48,70,48,19,10,8
E00130797,23,38,33,26,56,54,39,18,11
E00130798,41,42,36,42,53,43,27,7,10
E00130799,34,32,22,47,45,20,38,5,18
E00130801,43,64,20,33,75,46,46,13,14
E00130802,26,51,24,34,63,44,45,14,28
E00130803,47,52,20,45,69,37,64,7,15
E00130804,37,42,24,52,57,34,27,3,25
E00130805,32,52,45,49,75,51,45,11,12
E00130806,42,47,12,42,75,64,80,43,35
E00130807,36,52,22,27,65,52,49,28,39
E00130808,43,48,22,27,63,40,25,13,34
E00130809,35,33,32,30,47,32,44,14,41
E00130810,39,33,31,39,53,45,44,22,17
E00130812,25,43,22,21,57,63,49,17,35
E00130813,16,27,18,35,30,40,40,15,31
E00130814,21,29,18,17,41,38,51,22,41
E00130815,11,11,10,12,23,19,32,13,59
E00130816,32,46,18,22,60,52,57,18,36
E00130817,25,35,16,30,50,33,44,10,25
E00130819,38,55,28,47,70,68,50,11,26
E00130820,42,29,33,54,56,40,36,14,49
E00130821,27,51,15,26,49,55,53,29,50
E00130822,24,50,18,33,62,47,46,16,29
E00130823,78,69,40,75,78,53,45,11,31
E00130824,23,71,22,20,66,59,47,18,30
E00130825,32,33,35,37,46,54,33,7,27
E00130826,51,56,40,44,42,47,21,5,13
E00130827,45,34,29,40,46,58,60,7,14
E00130828,43,41,33,42,63,44,42,13,56
E00130829,17,40,18,19,43,60,63,14,32
E00130830,26,20,35,31,50,36,52,18,74
E00130831,24,18,11,12,25,27,36,18,44
E00130833,44,66,23,24,75,44,31,12,30
E00130834,37,33,16,33,73,32,37,16,31
E00130835,33,41,17,23,58,60,73,17,35
E00130836,14,24,9,16,33,27,37,18,22
E00130837,22,39,29,33,64,63,43,15,8
E00130838,17,15,5,12,25,17,23,6,4
E00130839,37,25,22,28,47,41,59,8,20
E00130840,24,25,4,18,35,27,29,15,14
E00130841,19,26,18,11,43,29,37,7,19
E00130845,23,38,28,17,59,53,23,12,56
E00130875,18,140,14,17,27,34,36,20,73
E00130877,57,44,38,53,77,62,59,13,41
E00130878,29,47,19,29,57,34,62,23,26
E00130883,37,39,22,33,46,53,66,16,18
E00130884,59,44,28,82,68,24,33,8,1
E00130885,69,63,34,81,76,64,33,8,22
E00130886,22,36,27,29,39,47,35,8,19
E00130887,38,36,18,34,43,26,43,22,32
E00130888,45,44,25,40,55,50,44,13,29
E00130889,61,40,35,46,47,37,32,13,11
E00130890,32,17,20,27,41,41,25,22,51
E00130891,27,25,21,22,32,27,50,24,35
E00130892,29,37,27,19,58,40,45,17,34
E00130894,37,34,23,37,64,50,64,18,26
E00130895,48,44,24,40,53,64,56,25,34
E00130896,40,18,16,41,37,32,39,17,36
E00130917,31,16,21,29,56,39,70,37,73
E00130920,8,18,8,3,26,13,32,11,15
E00130951,31,38,9,36,44,44,28,11,13
E00130952,20,43,11,18,58,37,50,14,40
E00130953,55,48,13,34,58,62,40,19,51
E00130954,59,27,17,40,48,56,41,9,29
E00130955,30,18,21,30,47,40,41,12,29
E00130956,50,38,16,33,63,41,44,18,13
E00130957,53,49,34,38,91,79,70,17,42
E00130966,20,40,16,19,38,57,49,19,29
E00130967,16,22,16,14,29,48,47,25,41
E00130968,39,50,12,27,61,37,57,11,26
E00130969,43,38,18,30,42,38,57,15,27
E00130970,31,49,32,30,51,49,46,26,37
E00130973,28,65,25,27,66,45,23,23,44
E00130974,27,39,21,32,36,37,39,13,72
E00130975,37,49,26,29,66,59,28,19,38
E00130976,48,48,43,48,67,44,56,18,54
E00130977,39,37,29,26,52,33,24,14,22
E00130978,17,16,26,23,28,51,52,15,95
E00130979,28,38,38,25,37,56,66,26,39
E00130980,34,39,15,37,40,44,47,21,42
E00130981,30,31,24,20,42,58,30,13,18
E00130982,14,22,13,8,20,34,47,25,47
E00130983,37,78,33,30,83,73,38,11,33
E00130984,27,49,31,24,40,56,31,11,38
E00130985,36,54,28,34,60,49,63,22,39
E00130986,17,41,12,18,48,42,31,10,11
E00130987,22,39,19,21,60,49,45,10,18
