geocode,bad,fair,good
E00132632,10,35,243
E00132633,13,37,332
E00132634,20,42,221
E00132636,16,45,237
E00132637,5,18,183
E00132638,18,51,252
E00132639,16,33,284
E00132641,23,43,252
E00132642,7,39,215
E00132643,14,46,297
E00132644,9,49,220
E00132645,10,33,260
E00132646,9,28,254
E00132647,25,45,251
E00132648,26,52,208
E00132649,11,37,264
E00132650,32,64,210
E00132651,18,44,228
E00132652,21,37,138
E00132653,35,60,184
E00132654,44,60,254
E00132655,18,32,232
E00132656,10,42,194
E00132657,33,59,363
E00132658,17,45,217
E00132660,33,66,282
E00132662,7,39,198
E00132663,13,51,219
E00132664,12,47,243
E00132665,17,39,166
E00132666,17,51,204
E00132667,18,45,335
E00132668,27,47,218
E00132669,16,43,210
E00132670,29,46,139
E00132671,29,48,223
E00132672,22,47,286
E00132673,12,40,300
E00132674,4,32,223
E00132675,11,37,247
E00132676,13,49,176
E00132677,10,27,256
E00132678,13,38,211
E00132679,13,33,199
E00132680,24,46,210
E00132681,7,40,249
E00132682,18,43,96
E00132685,8,37,280
E00132686,19,47,294
E00132687,12,37,244
E00132688,35,67,70
E00132689,9,36,216
E00132690,14,31,235
E00132691,19,46,229
E00132692,3,46,203
E00132693,11,38,168
E00132694,12,41,288
E00132695,11,38,261
E00132696,8,27,230
E00132697,14,35,240
E00132698,12,30,236
E00132699,12,26,220
E00132700,14,40,197
E00132701,14,46,186
E00132702,32,48,224
E00132703,15,48,274
E00132704,11,43,216
E00132707,16,23,228
E00132708,33,50,108
E00132709,6,26,532
E00132710,15,46,294
E00132711,15,37,223
E00132712,7,37,269
E00132713,3,32,216
E00132714,24,69,395
E00132715,20,61,229
E00132716,3,24,227
E00132717,5,33,180
E00132718,12,27,239
E00132719,13,48,183
E00132720,7,52,241
E00132721,7,33,230
E00132722,9,40,225
E00132723,4,38,195
E00132724,10,27,237
E00132725,27,48,128
E00132726,4,17,215
E00132727,29,60,250
E00132728,19,39,216
E00132729,29,72,237
E00132730,14,44,256
E00132731,21,46,208
E00132732,15,69,307
E00132733,15,36,277
E00132734,10,35,255
E00132735,16,33,367
E00132736,13,33,200
E00132737,10,37,230
E00132738,11,35,237
E00132739,16,41,177
E00132740,5,22,325
E00132741,8,24,220
E00132742,9,21,279
E00132743,14,37,322
E00132744,7,33,277
E00132745,10,40,207
E00132746,12,31,282
E00132747,5,33,337
E00132748,13,37,215
E00132749,8,27,226
E00132750,11,37,281
E00132751,19,46,346
E00132752,6,52,510
E00132753,14,69,515
E00132754,16,48,284
E00132755,30,44,90
E00132756,16,44,379
E00132757,8,26,310
E00132759,23,52,450
E00132760,9,19,210
E00132761,36,81,188
E00132762,15,48,353
E00132763,18,45,184
E00132764,32,35,127
E00132765,22,50,177
E00132766,15,42,173
E00132767,14,45,221
E00132768,25,54,110
E00132769,22,33,216
E00132770,42,62,189
E00132771,14,44,204
E00132772,11,36,187
E00132773,25,59,257
E00132774,12,26,297
E00132775,17,50,189
E00132776,9,45,228
E00132777,15,47,220
E00132778,8,23,240
E00132779,8,32,171
E00132780,9,25,183
E00132781,12,20,221
E00132782,10,29,227
E00132783,24,42,131
E00132784,8,21,156
E00132785,14,31,163
E00132786,4,25,201
E00132787,7,38,228
E00132788,16,42,246
E00132789,15,45,437
E00132790,33,67,299
E00132791,34,69,350
E00132793,23,57,248
E00132794,24,56,276
E00132796,11,43,270
E00132797,32,67,304
E00132798,23,41,282
E00132799,21,53,308
E00132800,15,39,233
E00132801,21,48,274
E00132802,14,44,222
E00132803,13,45,125
E00132804,18,33,293
E00132805,17,50,195
E00132806,23,53,148
E00132807,8,31,210
E00132808,44,64,232
E00132809,19,33,273
E00132810,21,57,257
E00132811,16,31,220
E00132812,10,33,267
E00132813,21,45,240
E00132814,8,29,175
E00132815,8,28,212
E00132816,16,49,210
E00132817,11,35,231
E00132818,13,37,203
E00132819,9,33,335
E00132820,10,22,271
E00132821,33,57,155
E00132822,15,47,217
E00132823,15,47,217
E00132824,24,43,196
E00132825,13,28,247
E00132826,33,80,162
E00132827,17,41,243
E00132828,29,60,167
E00132829,41,80,228
E00132830,5,33,272
E00132831,14,48,209
E00132832,14,30,174
E00132833,14,30,197
E00132834,22,53,263
E00132835,7,29,198
E00132836,14,32,257
E00132837,3,17,296
E00132838,8,33,270
E00132839,24,54,206
E00132840,16,40,284
E00132841,11,28,175
E00132842,19,39,257
E00132843,14,63,288
E00132844,20,57,247
E00132845,15,44,233
E00132846,22,46,177
E00132847,24,40,127
E00132848,17,42,175
E00132849,30,68,253
E00132850,20,46,144
E00132851,21,62,196
E00132852,21,55,235
E00132853,21,42,261
E00132854,17,52,253
E00132855,15,39,113
E00132856,27,53,178
E00132857,21,33,140
E00132858,25,76,181
E00132859,12,59,244
E00132860,16,31,421
E00132861,17,30,410
E00132862,9,37,207
E00132863,17,61,213
E00132864,9,27,160
E00132865,8,25,191
E00132866,5,36,167
E00132867,4,30,269
E00132868,16,26,253
E00132869,15,59,221
E00132870,20,57,277
E00132871,13,54,267
E00132872,24,81,414
E00132873,32,53,178
E00132874,25,60,233
E00132875,19,38,207
E00132876,14,47,195
E00132877,20,48,112
E00132878,10,35,208
E00132879,26,46,194
E00132880,13,52,156
E00132881,10,32,251
E00132882,21,47,265
E00132883,26,47,183
E00132884,17,38,229
E00132885,15,34,191
E00132886,31,47,137
E00132887,21,23,253
E00132888,11,44,291
E00132889,29,69,146
E00132890,22,26,273
E00132891,18,38,217
E00132892,21,69,231
E00132893,50,46,208
E00132894,9,46,199
E00132895,5,29,240
E00132896,31,66,134
E00132897,14,34,301
E00132898,13,33,179
E00132899,13,28,222
E00132900,27,33,194
E00132901,13,38,252
E00132902,44,71,308
E00132903,33,57,154
E00132904,10,31,192
E00132905,11,45,139
E00132906,8,29,243
E00132907,19,59,128
E00132908,24,53,328
E00132909,10,44,261
