geocode,employee,inactive,self-employed,student,unemployed
E00032500,61,76,9,2,32
E00032508,78,78,4,5,18
E00032510,83,105,12,4,23
E00032511,70,90,2,7,23
E00032512,91,118,6,12,15
E00032513,99,112,13,6,10
E00032514,75,68,4,1,19
E00032515,119,104,12,12,21
E00032516,72,81,6,4,15
E00032517,103,99,8,3,18
E00032518,87,89,6,2,15
E00032519,54,113,5,3,36
E00032520,69,81,18,4,25
E00032521,96,86,7,5,10
E00032522,135,126,6,12,29
E00032523,89,66,9,3,13
E00032524,79,78,9,1,17
E00032525,94,87,7,7,23
E00032526,80,66,12,8,14
E00032527,31,64,6,0,26
E00032528,91,66,5,5,18
E00032529,105,68,6,10,12
E00032530,47,62,4,7,15
E00032531,61,63,8,2,8
E00032532,97,93,8,4,15
E00032533,88,79,23,6,26
E00032534,95,115,4,4,20
E00032607,72,99,4,2,24
E00032608,116,87,9,6,10
E00032609,92,87,10,2,13
E00032610,98,91,10,3,21
E00032611,81,66,4,9,16
E00032612,70,102,5,7,25
E00032613,116,76,6,6,15
E00032614,98,128,14,11,12
E00032615,106,78,8,2,9
E00032616,123,81,14,9,27
E00032617,112,75,11,6,9
E00032618,158,78,9,13,15
E00032619,96,81,7,8,28
E00032620,81,66,3,9,30
E00032621,105,104,9,5,32
E00032622,86,68,12,8,29
E00032623,76,63,10,3,11
E00032624,81,74,7,3,28
E00032625,94,93,7,3,16
E00032626,86,102,13,3,14
E00032629,97,69,31,5,10
E00032630,95,88,30,3,7
E00032631,147,72,48,7,9
E00032632,115,98,22,11,4
E00032633,101,123,3,5,8
E00032634,89,95,22,2,4
E00032635,96,102,17,5,11
E00032636,94,78,10,11,11
E00032648,90,96,24,5,10
E00032669,71,104,10,8,21
E00032670,117,26,13,5,13
E00032671,91,63,4,6,21
E00032672,90,108,11,2,19
E00032673,91,72,7,5,20
E00032674,78,72,2,6,32
E00032675,73,73,8,10,22
E00032676,88,79,5,8,14
E00032677,126,98,15,2,15
E00032678,95,70,21,6,4
E00032679,86,66,3,4,7
E00032680,70,80,6,7,10
E00032681,57,47,5,5,10
E00032682,64,76,3,5,21
E00032683,63,46,7,1,11
E00032684,60,54,2,2,24
E00032685,63,84,10,5,18
E00032710,88,92,11,6,16
E00032711,128,78,12,6,8
E00032712,111,77,3,1,10
E00032713,147,78,11,12,11
E00032714,95,113,14,5,4
E00032715,84,90,14,8,14
E00032716,114,87,13,3,9
E00032717,86,85,17,8,8
E00032718,130,78,14,7,9
E00032719,72,77,11,4,7
E00032720,275,66,54,20,10
E00032721,96,59,20,11,5
E00032722,84,99,9,3,9
E00032723,152,122,6,8,49
E00032724,113,102,10,4,6
E00032725,72,79,8,9,17
E00032726,117,79,9,5,16
E00032727,130,61,17,13,11
E00032728,211,135,24,6,25
