geocode,bad,fair,good
E01007136,169,243,1269
E01007144,135,202,1046
E01007148,46,187,1427
E01007149,74,183,1232
E01007150,58,152,1270
E01007164,107,191,1432
E01007165,66,180,1092
E01007166,76,200,1170
E01007167,136,213,1143
E01007168,195,286,1159
E01007169,158,242,1315
E01007170,77,196,1259
E01007171,50,176,1325
E01007172,54,162,1222
E01007182,82,204,1236
E01007185,80,164,1350
E01007186,44,162,1384
E01007187,58,173,1233
E01007188,59,179,1253
E01007189,65,210,1339
E01007190,28,145,1312
E01007191,30,116,1190
E01018309,105,196,1347
E01018310,128,232,1171
E01018311,179,199,1010
E01018312,117,188,1188
E01018313,94,209,1054
E01018314,138,244,1262
E01018315,67,197,861
E01018316,114,201,1116
E01018317,174,280,1028
E01018319,123,210,1776
E01018320,77,192,1186
E01018321,58,132,1010
E01018322,44,149,979
E01018323,63,170,1150
E01018324,32,124,1161
E01018325,43,129,1295
E01018326,113,269,1630
E01018327,175,329,1494
E01018328,38,169,1660
E01018329,92,225,1820
E01018330,39,132,1072
E01018331,25,163,1462
E01018332,38,109,916
E01018333,45,170,1288
E01018334,68,164,1279
E01018335,97,240,1778
E01018336,61,166,1006
E01018337,98,173,1060
E01018339,78,227,1713
E01018340,66,182,1180
E01018341,49,149,910
E01018342,61,202,1305
E01018343,160,241,1244
E01018344,46,151,1739
E01018345,42,177,1098
E01018346,51,150,1169
E01018347,131,200,1024
E01018348,73,190,1852
E01018351,177,225,1046
E01018352,76,178,1536
E01018353,63,175,1337
E01018354,85,216,1305
E01018358,43,131,1098
E01018359,27,99,955
E01018360,96,209,1791
E01018361,36,151,1284
E01018362,54,193,1269
E01018363,39,165,844
E01018364,138,226,1201
E01018365,85,249,1526
E01018366,61,193,1261
E01018367,92,273,1619
E01018374,85,191,1618
E01018375,49,153,1600
E01018376,67,196,1377
E01018377,45,175,1427
E01018378,86,199,945
E01018379,74,165,1108
E01018380,57,166,953
E01018381,34,129,1033
E01018382,132,254,1146
E01018383,73,172,1286
E01018384,62,173,1211
E01018385,58,230,1740
E01018518,47,163,1297
E01018519,104,201,1111
E01018520,66,130,839
E01018521,153,204,856
E01018522,142,245,995
E01018523,125,195,1027
E01018524,117,240,1056
E01018525,126,180,1023
E01018526,69,200,1355
E01018527,76,177,1474
E01018528,47,142,987
E01018529,98,208,1201
E01018530,26,118,1373
E01018531,63,198,1305
E01018532,120,319,1416
E01018533,79,194,1233
E01018534,185,386,1950
E01018535,101,222,1201
E01018536,68,209,1370
E01018537,106,276,1562
E01018538,120,193,886
E01018539,82,165,841
E01018540,74,204,1166
E01018541,86,236,1063
E01018542,81,176,1060
E01018543,97,202,1020
E01018544,73,189,1229
E01018545,87,228,1605
E01018546,138,238,1103
E01018547,82,203,1099
E01018548,163,270,1144
E01018549,99,230,1083
E01018550,87,170,817
E01018551,141,247,1116
E01018552,118,211,1225
E01018553,141,291,1078
E01018554,102,263,1982
E01018555,52,117,1003
E01018556,86,213,1136
E01018557,127,237,1091
E01018558,35,116,1142
E01018559,39,153,976
E01018560,29,134,1006
E01018561,26,102,1108
E01018562,34,82,1338
E01018563,211,365,1525
E01018564,217,323,1707
E01018565,97,230,1241
E01018566,98,209,1025
E01018567,80,189,1155
E01018568,26,93,1448
E01018569,44,117,1122
E01018570,53,161,986
E01018571,71,162,1109
E01028860,68,212,1607
E01028863,56,159,1188
E01028864,82,225,1170
E01028865,62,230,1434
E01028866,52,195,1086
E01028867,92,258,947
E01028872,68,187,1375
E01028902,81,194,822
E01028903,101,240,930
E01028904,78,186,1222
E01028905,90,201,1458
E01028906,104,196,943
E01028907,92,282,1359
E01028908,86,224,1189
E01028909,97,211,1119
E01028910,90,250,1202
E01028911,61,192,1042
E01028912,88,206,885
E01028913,60,189,1297
E01028914,58,169,852
E01028915,63,150,1150
E01028916,53,280,1211
E01028917,39,163,1309
E01028918,69,200,1206
E01028919,36,124,1219
E01028920,72,193,1014
E01028921,77,205,1295
E01028922,59,159,1069
E01028923,53,187,1339
E01028924,66,221,1351
E01028925,62,166,1237
E01028926,84,209,1092
E01028927,56,147,853
E01028928,89,240,1207
E01028954,57,151,1058
E01028955,77,166,847
E01028969,54,156,1272
E01028970,118,170,1048
E01028975,103,263,1411
E01028976,69,204,1496
E01028977,78,254,1605
E01028978,64,174,1301
E01028979,40,150,1045
E01028991,39,139,1060
E01028992,84,251,1250
E01032930,193,260,1399
E01032931,44,94,947
E01033528,94,252,2199
E01033529,51,128,863
E01033530,88,237,1682
W01000005,109,276,1553
W01000008,73,227,1219
W01000011,44,147,1039
W01000013,80,251,1923
W01000015,68,246,1274
W01000026,93,192,944
W01000035,106,264,1499
W01000042,94,257,1795
W01000048,99,230,1051
W01000049,103,138,901
W01000050,63,175,1160
W01000051,99,278,1597
W01000052,43,121,1007
W01000053,54,124,1041
W01000056,138,247,1493
W01000057,49,194,1201
W01000060,72,191,1082
W01000062,54,187,1598
W01000063,110,268,1531
W01000064,101,192,1556
W01000065,74,187,865
W01000066,67,193,959
W01000067,52,203,949
W01000068,84,226,1174
W01000069,98,277,1165
W01000071,108,269,2003
W01000072,90,200,1487
W01000074,125,329,1543
W01000075,68,191,1237
W01000076,57,145,1114
W01000077,69,155,1163
W01000079,67,205,826
W01000081,122,256,1648
W01000082,53,138,904
W01000083,38,142,1113
W01000085,146,379,1482
W01000087,102,206,1608
W01000090,99,236,1091
W01000091,112,161,867
W01000092,87,254,3787
W01000096,73,167,1005
W01000097,59,147,904
W01000099,72,190,1506
W01000100,39,117,898
W01000101,75,205,1253
W01000102,73,126,1018
W01000103,54,164,1015
W01000105,84,277,1414
W01000106,109,304,1319
W01000107,71,196,990
W01000113,112,279,1480
W01000114,77,234,1293
W01000115,86,271,1861
W01000116,118,358,1209
W01000117,133,284,1162
W01000118,71,182,1423
W01000119,122,244,1918
W01000121,44,169,1031
W01000122,107,280,1735
W01000123,113,277,1425
W01000124,104,267,1636
W01000125,82,217,1186
W01000126,104,206,1406
W01000127,112,194,1061
W01000128,112,238,1133
W01000129,71,146,847
W01000130,83,230,1224
W01000131,82,192,1190
W01000132,130,283,1124
W01000133,96,351,1440
W01000134,157,341,1620
W01000135,129,345,1607
W01000136,113,279,1463
W01000137,55,209,1273
W01000138,130,287,1409
W01000139,97,218,1406
W01000140,106,235,1125
W01000141,122,336,1084
W01000142,113,282,1208
W01000143,100,210,1233
W01000144,125,242,1149
W01000145,86,196,999
W01000146,149,347,1758
W01000147,98,285,1110
W01000148,44,147,1014
W01000149,251,323,916
W01000150,135,233,1141
W01000151,139,223,1227
W01000152,158,293,1041
W01000153,112,251,1179
W01000154,124,244,1107
W01000155,96,291,1162
W01000156,138,309,1070
W01000157,125,267,1073
W01000158,133,312,1142
W01000159,67,201,1167
W01000162,100,245,1580
W01000163,109,169,1059
W01000164,59,153,1194
W01000165,102,242,1586
W01000166,112,282,1555
W01000167,122,313,1488
W01000168,119,244,1421
W01000169,212,338,1305
W01000170,101,239,1482
W01000171,95,225,1262
W01000172,81,191,1014
W01000173,59,166,1324
W01000174,89,233,1380
W01000175,96,303,1233
W01000176,107,217,1282
W01000177,61,147,1029
W01000178,179,307,1415
W01000179,116,309,1179
W01000180,65,163,1454
W01000181,53,125,1378
W01000182,219,438,1261
W01000183,97,262,1126
W01000184,326,503,1551
W01000185,70,199,960
W01000186,157,310,1244
W01000187,111,213,1237
W01000188,117,266,1353
W01000189,49,177,1239
W01000190,65,186,1148
W01000191,140,253,1754
W01000192,50,169,792
W01000193,68,163,1083
W01000194,139,267,1716
W01000195,71,173,1135
W01000196,65,130,1311
W01000197,87,189,1400
W01000198,103,265,1107
W01000199,115,229,1346
W01000200,56,148,1079
W01000201,96,208,1194
W01000202,44,171,1471
W01000203,120,269,2067
W01000204,57,153,1211
W01000205,57,157,908
W01000206,70,285,1801
W01000207,93,283,1851
W01000208,73,187,969
W01000209,85,227,1184
W01000210,68,207,1079
W01000211,80,253,1523
W01000212,148,305,1736
W01000217,151,295,1620
W01000221,129,249,970
W01000222,169,326,1165
W01000223,82,192,1051
W01000224,90,215,1097
W01000225,102,196,1230
W01000226,198,304,1013
W01000227,163,270,1123
W01000228,117,217,812
W01000229,167,328,1111
W01000230,184,334,1445
W01000231,140,220,1072
W01000232,128,211,1266
W01000233,108,225,943
W01000234,135,191,1079
W01000235,90,174,1066
W01000236,216,271,1388
W01000237,176,261,1369
W01000238,116,198,1388
W01000239,224,334,1223
W01000240,215,271,830
W01000241,129,202,958
W01000242,100,274,1532
W01000243,93,221,1509
W01000244,59,199,1474
W01000245,107,227,1340
W01000246,133,256,1292
W01000247,152,288,1530
W01000248,85,196,1368
W01000249,50,129,1079
W01000250,69,217,1292
W01000251,78,188,1220
W01000252,113,259,1259
W01000253,125,297,1519
W01000254,160,342,1722
W01000255,119,297,1876
W01000256,68,179,1314
W01000257,93,236,1792
W01000258,115,307,1731
W01000259,132,273,1231
W01000260,84,238,1487
W01000261,100,212,1237
W01000262,88,190,1212
W01000263,117,239,1132
W01000264,72,148,1481
W01000265,77,183,1052
W01000266,56,197,1067
W01000267,82,199,1312
W01000268,64,177,1526
W01000269,125,258,1236
W01000270,60,142,1084
W01000271,57,182,1044
W01000272,99,227,1548
W01000273,85,239,1261
W01000274,121,295,1355
W01000275,53,138,1062
W01000276,38,120,1235
W01000277,49,128,1186
W01000278,113,202,1180
W01000279,91,199,974
W01000280,91,189,1146
W01000281,56,168,998
W01000282,33,95,1615
W01000283,110,292,1857
W01000284,55,150,1503
W01000285,56,191,1226
W01000286,52,182,2005
W01000287,188,348,1272
W01000288,251,395,1618
W01000289,51,153,1154
W01000290,122,258,889
W01000291,65,140,1196
W01000292,125,184,1174
W01000293,90,236,1242
W01000294,62,203,1672
W01000295,125,238,1310
W01000296,148,238,1120
W01000297,50,124,1061
W01000299,78,261,1603
W01000300,78,201,1447
W01000301,91,223,1471
W01000302,102,265,1520
W01000303,54,148,1495
W01000304,194,327,1467
W01000305,94,258,1406
W01000306,146,337,1916
W01000307,42,181,1140
W01000308,68,161,1013
W01000309,117,269,1749
W01000310,78,246,1526
W01000311,99,219,1464
W01000312,127,252,1335
W01000313,77,194,1295
W01000314,93,190,846
W01000315,135,298,1573
W01000316,52,155,1116
W01000317,30,103,1260
W01000318,83,160,929
W01000319,97,212,1160
W01000320,148,282,1414
W01000321,91,186,1382
W01000322,69,178,1095
W01000323,60,183,1302
W01000324,58,149,1297
W01000325,64,163,1303
W01000326,63,181,1433
W01000327,90,256,1851
W01000328,136,293,1680
W01000329,75,204,1094
W01000330,136,305,1709
W01000331,76,201,1332
W01000332,71,179,1318
W01000333,127,227,1074
W01000334,129,288,1541
W01000335,118,212,781
W01000336,115,223,1127
W01000337,140,299,1690
W01000338,119,255,1464
W01000339,93,223,1311
W01000340,127,270,1925
W01000341,99,247,1236
W01000342,140,308,1135
W01000343,68,135,851
W01000344,59,207,1039
W01000345,64,215,1304
W01000347,112,266,2146
W01000348,87,208,1162
W01000349,102,228,1523
W01000350,89,169,1337
W01000351,112,313,1750
W01000352,83,230,694
W01000353,112,250,1024
W01000354,123,274,1334
W01000355,151,313,1150
W01000356,149,296,1284
W01000359,66,171,940
W01000360,96,223,936
W01000361,94,313,1629
W01000362,112,239,1178
W01000363,106,246,1172
W01000364,91,210,1348
