geocode,bad,fair,good
E01016710,135,332,1271
E01016711,83,277,2010
E01016713,79,238,1353
E01016714,99,262,1522
E01016715,98,207,1344
E01016716,131,291,1449
E01016718,96,163,1356
E01016719,84,217,1157
E01016720,86,241,1227
E01016721,83,211,1372
E01016722,72,181,1381
E01016723,39,181,1518
E01016724,82,172,1474
E01016725,58,147,1428
E01016726,94,208,1407
E01016727,88,187,1467
E01016728,43,143,1810
E01016729,99,251,1863
E01016731,74,168,1255
E01016732,80,171,1181
E01016733,58,158,1695
E01016737,44,197,1400
E01016738,125,270,1420
E01016739,55,194,1320
E01016740,61,203,1103
E01016741,111,252,1307
E01016742,111,237,1295
E01016743,141,243,1640
E01016744,72,196,1335
E01016745,67,227,1273
E01016746,136,253,1337
E01016748,55,138,1784
E01016750,51,163,1415
E01016751,69,120,1425
E01016752,43,130,1569
E01016753,59,159,2024
E01016754,87,215,1350
E01016755,58,198,1649
E01016756,97,236,1954
E01016757,43,150,1386
E01016758,47,158,1520
E01016768,75,195,1772
E01016774,68,165,1548
E01016775,50,134,1549
E01016776,44,130,1294
E01016777,61,171,1386
E01016778,66,170,1532
E01016780,38,158,1540
E01016781,30,134,1369
E01016784,71,167,1377
E01016810,101,199,1019
E01016811,55,170,1282
E01016813,48,140,1210
E01016814,58,240,1344
E01016815,44,124,1156
E01016816,57,169,1267
E01016829,95,245,1224
E01016830,36,182,1013
E01016831,48,184,1323
E01016832,47,162,1070
E01016833,56,149,1085
E01016834,102,240,1201
E01016842,121,184,1289
E01016843,104,177,1245
E01016844,195,287,1131
E01016845,153,256,1485
E01016846,63,192,1380
E01016847,179,294,1592
E01016848,164,273,1060
E01017627,65,152,1382
E01017628,60,259,1437
E01017629,32,157,1406
E01017630,58,159,1327
E01017631,67,178,1341
E01017632,38,162,1361
E01017634,46,172,1331
E01017635,48,167,1224
E01017636,58,193,1309
E01017637,52,153,1130
E01017638,41,145,1120
E01017639,34,185,1375
E01017640,53,188,1329
E01017641,72,214,1419
E01017642,36,170,1063
E01017643,45,134,1130
E01017644,33,143,1325
E01017645,81,140,1292
E01017646,99,268,1463
E01017647,31,147,1447
E01017648,27,124,1655
E01017649,70,219,1811
E01017650,35,141,1492
E01017653,56,156,1269
E01017654,82,161,1189
E01017655,56,193,1697
E01017659,60,245,1303
E01017660,65,188,1436
E01017661,62,215,1288
E01017662,64,159,1085
E01017663,86,251,1257
E01017664,18,114,1272
E01017665,100,219,1278
E01017666,125,265,1297
E01017667,67,166,1136
E01017668,69,183,1282
E01017669,47,176,1271
E01017670,43,147,1358
E01017671,43,164,1384
E01017672,39,141,1303
E01017673,32,126,1144
E01017674,47,215,1608
E01017675,29,142,1260
E01017676,38,170,1220
E01017677,34,158,1150
E01017678,47,122,1128
E01017679,68,185,1362
E01017680,68,153,771
E01017681,47,172,1013
E01017682,20,88,1111
E01017683,46,158,1496
E01017684,32,115,961
E01017687,74,173,1783
E01017688,35,127,1070
E01017689,34,136,1219
E01017690,47,160,941
E01017691,27,125,1218
E01017692,53,168,1336
E01017693,27,100,956
E01017694,55,198,2076
E01017695,63,151,980
E01017696,40,127,1096
E01017697,33,113,1280
E01017698,66,160,1258
E01017699,42,179,1218
E01017700,34,214,1299
E01017703,41,141,1110
E01017704,42,109,1108
E01017705,37,147,991
E01017706,82,163,1184
E01017707,66,170,1074
E01017708,84,201,1279
E01017709,103,252,1332
E01017710,65,208,1278
E01017711,97,245,1231
E01017712,114,238,1749
E01017713,55,178,1203
E01017714,31,111,1191
E01017715,33,144,994
E01017716,52,195,1593
E01017717,61,161,1476
E01017718,43,172,1362
E01017719,57,162,980
E01017720,33,113,1168
E01017721,44,174,1357
E01017722,46,141,1323
E01017723,71,163,1138
E01017724,58,174,1193
E01017726,64,176,900
E01017727,58,192,1450
E01017728,41,132,2064
E01017729,37,156,1503
E01017730,106,210,1245
E01017731,58,167,1098
E01017732,63,155,1204
E01017733,47,146,1004
E01017734,21,106,1267
E01017735,29,143,1146
E01017736,92,207,1227
E01017737,46,152,1153
E01017738,63,246,1221
E01017768,112,240,1960
E01017785,45,179,1453
E01017786,41,138,1374
E01017787,32,139,1443
E01017788,68,205,1480
E01017836,52,164,1441
E01017837,104,241,1851
E01017838,54,155,1350
E01017839,40,140,1541
E01017842,93,263,2649
E01017843,70,249,1231
E01017850,54,148,1170
E01017851,70,204,1435
E01017852,96,311,2086
E01017853,21,120,1204
E01017854,40,119,1129
E01017855,66,168,1201
E01017856,74,188,1154
E01017857,75,196,1137
E01017858,40,115,1462
E01017859,43,133,1240
E01017860,55,155,1240
E01017861,50,227,1386
E01017862,48,172,1660
E01017863,43,172,1520
E01017869,25,128,1181
E01017870,28,120,1094
E01017871,29,151,1393
E01017872,52,197,1394
E01017873,20,128,1273
E01017874,33,107,1009
E01017880,35,106,1282
E01017881,82,222,1573
E01017883,36,106,1497
E01017884,46,166,1230
E01017885,47,170,1490
E01017886,49,142,1295
E01017887,34,123,990
E01017888,19,119,1574
E01017899,82,250,1324
E01017900,55,143,1145
E01017901,44,157,1005
E01017902,63,193,1346
E01017903,93,215,1346
E01017904,86,210,1450
E01017905,119,244,1818
E01017906,94,247,1639
E01017907,104,230,1511
E01017909,48,173,1961
E01017910,94,241,2066
E01017911,70,193,1460
E01017912,40,151,1210
E01017913,51,155,1520
E01017914,33,165,1166
E01017915,50,152,1159
E01017916,33,108,1053
E01017917,38,129,1302
E01017918,71,197,1262
E01017919,52,150,1144
E01017920,33,131,1092
E01017921,36,145,1612
E01017922,67,177,1400
E01017923,78,161,1259
E01017924,34,136,1474
E01017925,65,220,1822
E01017926,53,151,1296
E01017927,54,180,1324
E01017928,82,221,1094
E01017929,124,388,1156
E01017930,46,173,1521
E01017931,60,181,1155
E01017932,50,202,1321
