geocode,female,male
E01020430,735,704
E01020431,549,683
E01020432,600,626
E01020433,894,881
E01020434,926,873
E01020435,879,902
E01020436,1012,1050
E01020437,956,920
E01020438,1018,975
E01020439,1136,1135
E01020440,964,941
E01020441,952,898
E01020442,1009,984
E01020443,1263,1246
E01020444,941,833
E01020445,786,733
E01020446,768,757
E01020447,948,825
E01020448,982,985
E01020449,1031,967
E01020450,1158,1139
E01020452,1186,1250
E01020453,880,831
E01020454,1121,1000
E01020455,1012,893
E01020456,893,887
E01020457,800,708
E01020458,1113,1066
E01020459,1297,1281
E01020460,1009,1268
E01020462,935,851
E01020463,870,807
E01020464,783,760
E01020465,976,969
E01020494,579,571
E01020495,741,646
E01020496,833,737
E01020497,1001,913
E01020498,1065,973
E01020499,723,671
E01020501,738,665
E01020506,871,865
E01020508,1062,938
E01020509,1431,1368
E01020529,1120,1090
E01020530,910,938
E01020531,894,803
E01020534,1072,1009
E01020536,1088,992
E01020539,1002,986
E01020540,1245,1192
E01020541,1008,1003
E01020542,702,602
E01020543,770,682
E01020544,947,719
E01020546,872,946
E01020547,597,520
E01020550,809,755
E01029019,1217,1140
E01029027,620,575
E01029028,591,548
E01029046,719,692
E01029047,783,715
E01029050,1147,1073
E01029051,790,765
E01029054,781,760
E01029055,608,628
E01029058,1176,1123
E01029059,1042,1036
E01029070,921,904
E01029071,791,737
E01029072,893,746
E01029073,659,590
E01029074,1001,1121
E01029075,734,649
E01029076,1058,1001
E01029077,1027,1017
E01029154,923,891
E01029155,899,886
E01029156,943,908
E01029157,659,697
E01029158,771,780
E01029159,770,764
E01029160,1276,1383
E01029161,793,804
E01029162,809,709
E01029164,777,748
E01029165,604,613
E01029166,1144,1126
E01029167,871,749
E01029168,851,761
E01029178,742,728
E01029179,577,538
E01029180,717,687
E01029181,661,660
E01029182,754,709
E01029183,766,701
E01029184,926,847
E01029185,855,799
E01029186,777,692
E01029189,589,561
E01029190,661,610
E01029191,633,616
E01029192,744,718
E01029198,659,647
E01029199,1115,1898
E01029202,619,561
E01029203,754,764
E01029204,661,583
E01029205,906,876
E01029206,768,694
E01029207,662,678
E01029210,838,791
E01029211,703,673
E01029212,547,500
E01029213,653,636
E01029214,569,585
E01029215,575,578
E01029216,754,694
E01029218,1013,891
E01029221,1334,1108
E01029223,626,581
E01029224,840,764
E01029225,1083,1024
E01029226,923,768
E01029227,843,795
E01029228,865,777
E01029229,1005,987
E01029231,783,781
E01029232,771,756
E01029233,701,687
E01029234,877,955
E01029235,696,709
E01029236,786,733
E01029237,769,712
E01029238,808,734
E01029239,754,729
E01029240,756,794
E01029241,973,928
E01029242,725,763
E01029243,886,754
E01029244,729,791
E01029245,1158,1091
E01029246,807,713
E01029247,874,753
E01029248,837,751
E01029249,728,623
E01029250,684,679
E01029251,656,651
E01029252,726,697
E01029253,794,731
E01029254,688,697
E01029255,694,701
E01031991,1165,956
E01032010,1085,1005
E01032035,787,748
E01032036,742,723
E01032037,761,709
E01032081,652,574
E01032082,634,591
E01032627,1176,1072
E01032642,1136,1030
E01033154,810,1395
E01033156,861,881
E01033158,743,731
