geocode,all
E00068702,67.95
E00068707,58.08
E00068708,62.19
E00068709,47.87
E00068715,86.31
E00068716,62.11
E00068735,141.07
E00068737,72.17
E00068866,117.67
E00068867,57.89
E00068869,91.14
E00068870,56.42
E00068873,64.23
E00068874,136.63
E00068875,186.17
E00068876,177.08
E00068877,185.91
E00068878,124.21
E00068879,87.1
E00068880,137.09
E00068881,161.62
E00068882,110.89
E00068883,75.13
E00068884,198.8
E00068885,221.26
E00068886,122.87
E00068888,253.99
E00068889,180.13
E00068890,6.19
E00068891,69.33
E00068892,106.45
E00068893,67.52
E00068894,64.38
E00068895,101.18
E00068896,121.19
E00068897,171.11
E00068898,186.6
E00068899,82.78
E00068903,78.55
E00068904,40.39
E00068905,76.22
E00068909,117.53
E00068910,385.33
E00068911,25.9
E00068912,99.12
E00068917,182.19
E00068918,209.78
E00068919,277.01
E00068920,180.69
E00068923,71.0
E00068924,40.44
E00068925,97.98
E00068926,227.57
E00068927,210.8
E00068928,268.86
E00068936,88.91
E00068943,67.71
E00068945,180.52
E00068946,73.64
E00068947,150.0
E00068948,110.79
E00068949,156.16
E00068950,38.07
E00068952,53.43
E00068953,104.99
E00068954,79.26
E00068956,77.55
E00068957,88.15
E00068958,51.34
E00068959,87.37
E00068960,49.3
E00068962,103.12
E00068963,225.21
E00068964,72.75
E00068965,72.35
E00068966,81.09
E00068967,52.8
E00068968,63.18
E00068969,83.52
E00068970,95.65
E00068971,75.14
E00068972,136.5
E00068973,58.68
E00068974,89.78
E00068975,100.0
E00068976,68.46
E00068977,124.82
E00068978,96.13
E00068979,94.08
E00068980,42.13
E00068981,63.55
E00068982,96.67
E00068983,50.88
E00068984,21.67
E00068985,27.61
E00068986,39.98
E00068987,44.52
E00068988,49.05
E00068989,20.51
E00068990,54.53
E00068991,35.55
E00068992,13.75
E00068993,37.18
E00068994,21.79
E00068995,41.95
E00068996,24.05
E00068997,32.48
E00068998,21.0
E00068999,84.49
E00069000,202.11
E00069001,27.63
E00069002,56.58
E00069003,58.95
E00069004,51.44
E00069005,58.53
E00069006,18.8
E00069007,78.07
E00069008,12.0
E00069009,6.57
E00069010,5.34
E00069011,53.06
E00069012,69.42
E00069013,54.2
E00069014,32.31
E00069015,57.79
E00069018,37.98
E00069021,54.18
E00069022,14.14
E00069030,83.97
E00069031,92.14
E00069040,58.5
E00069041,51.31
E00069042,11.56
E00069092,68.49
E00069093,51.83
E00069095,38.68
E00069096,103.69
E00069097,124.27
E00069098,48.71
E00069099,60.07
E00069100,14.04
E00069101,22.27
E00069102,109.03
E00069103,50.4
E00069104,73.66
E00069105,69.9
E00069106,46.88
E00069107,80.55
E00069108,81.74
E00069109,103.06
E00069110,53.77
E00069111,72.04
E00069112,8.28
E00069115,117.36
E00069116,70.93
E00069117,107.45
E00069118,19.13
E00069119,92.57
E00069120,104.51
E00069121,69.98
E00069122,57.31
E00069123,50.31
E00069162,45.24
E00069163,38.67
E00069164,57.25
E00069165,35.81
E00069166,46.53
E00069167,46.27
E00069168,27.26
E00069169,12.14
E00069170,51.91
E00069171,28.54
E00069172,47.92
E00069173,58.38
E00069174,18.64
E00069175,75.91
E00069177,61.98
E00069178,56.68
E00069179,85.82
E00069180,47.34
E00069181,50.45
E00069182,77.84
E00069183,68.24
E00069184,34.2
E00069185,47.55
E00069186,30.89
E00069187,28.98
E00069188,33.94
E00069189,29.41
E00069190,32.67
E00069191,78.06
E00069192,57.0
E00069193,51.75
E00069194,19.68
E00069195,66.67
E00069196,36.7
E00069197,36.46
E00069198,49.93
E00069199,55.1
E00069200,57.63
E00069201,71.4
E00069202,37.24
E00069204,63.48
E00069205,47.85
E00069206,90.78
E00069207,89.47
E00069208,30.73
E00069209,66.31
E00069210,35.4
E00069211,69.06
E00069212,35.89
E00069213,38.14
E00069344,44.15
E00069345,335.88
E00069346,155.86
E00069347,248.65
E00069348,22.59
E00069349,130.13
