geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01006412,11,150,243,42,6,3,2,8,15
E01006413,3,122,273,36,2,0,4,12,7
E01006414,13,111,265,44,8,1,1,14,7
E01006415,15,71,595,88,20,3,7,24,59
E01006416,11,94,275,85,6,0,3,15,32
E01006417,18,66,215,64,5,0,1,18,20
E01006418,11,56,295,76,8,0,2,15,13
E01006419,14,72,654,27,21,1,5,2,60
E01006420,20,58,890,37,64,5,15,8,42
E01006421,8,55,543,15,21,0,6,7,39
E01006422,14,50,419,26,22,2,2,4,48
E01006423,11,66,621,23,25,6,5,10,46
E01006424,13,64,915,36,33,2,8,12,56
E01006425,11,61,519,27,21,3,5,10,29
E01006426,8,75,285,41,13,2,1,14,25
E01006427,15,62,464,46,14,5,3,8,47
E01006428,17,75,454,60,11,2,6,18,34
E01006429,6,75,230,45,3,3,3,10,26
E01006430,15,52,269,57,11,0,1,9,37
E01006431,17,62,490,66,24,2,5,9,84
E01006432,20,69,370,70,9,3,3,14,33
E01006433,14,74,427,46,6,3,2,10,35
E01006434,21,62,318,114,14,2,3,27,22
E01006435,17,56,330,102,6,4,2,18,24
E01006436,16,53,286,109,7,2,5,26,35
E01006437,8,69,278,89,8,1,4,26,32
E01006438,3,33,384,22,25,1,3,4,13
E01006439,5,50,505,42,34,2,4,7,27
E01006440,10,88,306,48,7,2,3,15,11
E01006441,14,152,781,44,18,7,3,19,27
E01006442,1,103,217,36,4,2,2,11,12
E01006443,7,61,250,57,8,1,4,10,22
E01006444,9,90,213,48,7,0,3,14,9
E01006445,5,124,254,53,5,1,5,10,11
E01006446,11,56,306,66,7,6,3,13,32
E01006447,12,71,295,83,15,1,10,23,49
E01006448,18,73,271,85,8,0,1,29,28
E01006449,7,81,412,56,7,1,6,11,50
E01006450,11,117,289,63,6,2,1,9,5
E01006451,11,74,380,77,9,0,10,14,46
E01006452,10,122,429,79,7,1,3,11,47
E01006453,5,88,209,52,1,0,2,4,10
E01006454,8,35,418,33,6,2,2,11,82
E01006455,13,65,329,78,8,4,7,15,56
E01006456,9,42,544,40,20,4,7,16,82
E01006457,8,26,333,46,9,4,4,16,45
E01006458,13,45,376,42,7,3,6,15,66
E01006465,6,78,679,42,28,3,7,8,33
E01006467,7,112,172,42,6,0,3,12,6
E01006470,3,130,232,53,9,2,1,9,14
E01006471,12,43,523,31,27,4,7,7,72
E01006472,8,65,577,30,32,2,4,4,27
E01006473,4,56,454,37,14,5,3,12,30
E01006474,7,53,433,42,17,2,3,10,72
E01006475,8,23,507,48,33,4,5,7,69
E01006476,6,26,562,37,28,2,5,7,53
E01006477,8,68,380,77,10,1,4,10,44
E01006478,9,68,325,59,9,5,6,11,37
E01006479,8,65,390,58,15,7,1,10,53
E01006480,7,80,256,51,9,0,2,17,22
E01006481,9,55,312,68,7,3,4,8,40
E01006482,11,95,387,70,4,1,2,8,28
E01006483,10,66,330,49,5,3,2,17,17
E01006484,10,94,360,59,8,0,7,19,27
E01006485,11,84,505,48,17,2,4,6,31
E01006486,6,77,446,27,11,2,5,5,20
E01006487,8,111,536,58,8,5,4,10,20
E01006488,8,101,632,75,19,4,4,7,39
E01006489,4,80,526,48,16,4,2,10,40
E01006490,14,98,1199,40,35,9,15,28,129
E01006491,18,32,917,25,16,13,9,22,72
E01006492,4,78,468,35,11,2,3,22,36
E01006493,3,57,176,39,2,5,0,14,18
E01006494,9,67,230,56,1,1,1,24,23
E01006495,13,72,516,48,9,1,8,32,54
E01006506,10,99,485,34,5,3,5,17,36
E01006507,5,76,292,68,11,3,4,20,73
E01006508,18,72,461,27,7,2,3,16,57
E01006509,9,78,354,65,12,3,6,23,48
E01006510,8,87,416,38,2,2,5,9,29
E01006512,12,51,168,221,21,1,4,7,28
E01006513,14,89,242,548,41,4,10,11,93
E01006514,21,95,226,430,54,1,7,9,83
E01006515,12,69,136,205,6,3,4,3,44
E01006518,11,152,227,117,13,2,9,9,22
E01006519,19,39,384,41,33,5,8,4,110
