geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01000367,185,239,194,191,239,191,158,53,125
E01000368,255,203,201,219,239,149,109,53,111
E01000373,403,174,314,269,206,83,71,26,28
E01000374,256,306,154,195,248,137,104,52,81
E01000375,189,243,183,194,239,182,138,38,70
E01000376,222,205,159,232,253,169,165,44,92
E01000377,156,123,204,181,200,173,178,67,138
E01000379,245,240,187,208,291,198,164,46,101
E01000380,162,144,203,216,187,206,129,62,146
E01000403,330,209,311,285,245,241,189,84,214
E01000429,328,219,264,313,255,123,85,21,31
E01000430,329,247,208,314,299,157,90,43,95
E01000431,310,255,284,244,254,149,99,37,40
E01000432,257,267,154,243,243,173,126,71,139
E01000433,321,291,260,256,258,164,115,50,95
E01000434,255,340,157,199,252,173,83,39,86
E01000435,185,208,189,187,197,153,128,56,103
E01015921,187,103,192,246,206,106,81,27,28
E01015922,190,232,155,197,225,197,165,40,117
E01015923,232,208,213,252,239,181,134,34,84
E01015925,173,197,147,182,261,204,210,51,140
E01015926,191,162,187,209,222,171,172,59,152
E01015927,337,300,224,278,298,162,131,33,94
E01015928,230,261,209,225,289,212,149,46,126
E01015929,219,175,184,246,229,152,154,29,115
E01015930,282,231,218,296,288,193,129,23,104
E01015931,223,145,223,275,229,107,70,21,31
E01015939,251,228,183,270,332,166,82,19,33
E01015941,280,183,178,327,265,114,62,17,22
E01015942,266,247,198,227,297,195,109,25,43
E01015951,307,180,294,361,241,149,93,23,33
E01015952,390,218,395,385,349,179,72,23,34
E01015953,322,124,487,531,284,157,107,31,39
E01015954,468,206,498,462,292,161,97,36,58
E01015955,203,184,207,271,294,209,105,36,41
E01015956,271,204,351,386,360,197,113,42,135
E01015957,197,229,156,207,228,169,175,45,133
E01015958,143,210,157,183,185,174,134,50,79
E01015959,198,219,263,249,271,170,145,41,111
E01015960,136,203,159,137,223,224,179,57,152
E01015961,194,180,213,244,249,161,111,51,99
E01015962,284,205,283,292,229,169,93,28,74
E01015963,213,141,162,169,162,134,103,38,67
E01015964,148,208,148,186,245,210,206,69,135
E01015966,145,178,125,162,218,244,239,72,197
E01015967,185,189,190,224,254,197,165,40,78
E01015968,138,148,162,196,218,207,136,56,106
E01015969,221,154,198,244,299,180,198,96,147
E01015970,176,176,153,168,224,185,137,32,78
E01015982,512,334,332,595,511,160,88,17,17
E01015993,156,250,147,180,253,185,142,56,233
E01015994,198,202,111,195,193,175,218,67,197
E01015995,144,229,167,166,275,225,259,72,134
E01015996,198,260,175,195,239,180,173,44,167
E01016011,246,123,335,350,209,132,69,19,30
E01016012,469,279,470,533,334,198,119,42,69
E01016013,399,157,520,502,336,164,89,18,17
E01016014,524,353,487,529,335,179,85,20,25
E01016015,243,233,267,253,280,223,113,37,64
E01024132,181,171,145,153,210,182,131,30,83
E01024133,204,195,142,242,263,163,97,21,38
E01024134,201,214,168,177,286,234,196,80,87
E01024135,157,186,142,157,220,175,158,58,173
E01024136,179,193,222,249,258,195,138,40,76
E01024137,169,241,154,200,254,182,172,37,102
E01024138,248,230,232,255,242,177,130,61,235
E01024139,156,230,189,188,258,238,217,105,182
E01024140,467,240,557,665,419,192,112,17,23
E01024141,199,162,204,243,247,192,144,57,149
E01024142,406,255,529,601,373,266,156,35,103
E01024143,343,144,398,490,362,288,172,28,21
E01024144,179,224,162,172,249,219,153,58,94
E01024145,193,244,168,200,264,215,177,66,103
E01024146,145,214,128,150,246,215,191,78,120
E01024147,200,230,173,234,271,223,185,80,126
E01024148,235,195,254,224,204,154,138,67,203
E01024149,548,380,532,599,374,206,129,57,147
E01024154,195,157,174,143,185,156,104,46,106
E01024155,279,227,196,200,194,128,107,43,118
E01024156,190,195,273,296,285,183,114,34,88
E01024157,159,194,135,136,285,247,265,91,162
E01024161,267,252,332,349,344,229,105,30,68
E01024162,184,124,385,343,222,171,91,39,67
E01024163,224,217,226,256,310,192,166,78,133
E01024164,298,188,354,395,286,170,114,38,57
E01024165,212,227,203,228,218,133,138,43,121
E01024166,253,283,231,214,280,214,119,36,75
E01024167,244,250,224,281,266,210,173,58,126
E01024168,127,208,143,140,199,140,127,57,106
E01024169,208,198,175,200,233,167,145,55,129
E01024170,234,222,215,237,230,141,120,50,106
E01024171,208,202,244,242,243,163,126,45,85
E01024172,225,156,429,402,283,186,183,25,41
E01024173,208,214,146,229,277,229,204,79,207
E01024174,99,172,111,124,222,139,137,48,96
E01024175,158,159,154,190,189,173,150,48,68
E01024176,264,160,240,226,247,156,138,69,170
E01024177,237,225,187,168,221,131,145,44,78
E01024178,242,246,197,228,287,194,125,51,68
E01024179,501,313,606,527,396,224,139,34,77
E01024180,181,150,268,313,242,128,94,21,39
E01024181,206,169,211,235,202,147,105,31,49
E01024182,189,152,309,290,267,173,86,26,79
E01024183,188,181,152,155,220,197,158,43,90
E01024184,297,259,313,338,323,192,125,43,96
E01024185,304,230,322,323,313,240,161,45,141
