geocode,employee,inactive,self-employed,student,unemployed
E00048921,154,68,26,3,5
E00048932,74,69,13,5,6
E00048936,112,74,30,8,12
E00048938,121,66,21,13,3
E00048939,124,63,25,9,3
E00158773,89,46,21,4,2
E00158938,186,65,44,9,14
E00158939,132,73,19,4,6
E00158940,88,68,27,3,7
E00158941,132,55,13,2,6
E00158942,249,79,40,15,8
E00159358,90,47,16,2,2
E00159359,70,34,18,3,5
E00159360,115,46,29,7,2
E00159362,152,55,21,3,4
E00159368,113,65,27,6,4
E00159369,124,57,20,6,5
E00159372,147,63,21,8,11
E00159373,99,46,14,5,10
E00159374,146,41,25,8,6
E00159375,101,54,22,6,6
E00159376,115,56,20,10,6
E00159377,49,65,15,2,4
E00159378,98,47,19,1,3
E00159390,130,159,12,22,9
E00159391,89,80,13,12,20
E00159392,83,103,20,34,18
E00159393,132,127,6,19,13
E00159394,126,40,21,5,11
E00159395,115,186,13,24,9
E00159396,102,71,14,8,10
E00159397,128,96,14,17,11
E00159398,96,113,14,12,9
E00159399,102,186,8,19,17
E00159400,133,89,14,14,11
E00159401,119,135,13,21,9
E00159402,123,103,7,11,8
E00159403,119,57,16,5,11
E00159404,117,85,26,23,11
E00159405,66,80,14,4,16
E00159406,166,84,21,9,4
E00159407,119,65,12,8,14
E00159408,132,83,14,13,10
E00159409,147,92,13,20,12
E00159410,89,194,15,35,18
E00159411,127,111,16,11,17
E00159412,133,95,17,14,13
E00159413,165,60,11,16,8
E00159414,143,56,13,12,25
E00159415,91,83,10,9,14
E00159416,145,122,16,28,15
E00159417,83,73,10,8,11
E00159418,129,107,12,21,12
E00159419,142,143,11,15,14
E00159439,129,49,35,6,1
E00159440,113,94,22,18,0
E00159441,118,81,19,18,12
E00159442,94,51,18,1,5
E00159443,176,68,23,15,28
E00159444,76,44,19,7,7
E00159445,94,74,19,4,5
E00159446,126,154,16,24,12
E00159447,128,26,11,7,4
E00159449,114,69,14,3,11
E00159450,90,63,18,12,3
E00159451,126,114,20,8,13
E00159453,160,95,28,17,4
E00159454,136,79,24,14,5
E00159455,86,61,23,7,4
E00159456,91,57,11,15,13
E00159457,100,68,15,5,9
E00159458,94,61,30,14,7
E00159459,87,53,6,5,33
E00159460,106,92,24,7,7
E00159461,122,59,17,4,10
E00159462,102,50,22,5,15
E00159463,123,61,38,12,8
E00159464,102,43,10,7,6
E00159465,83,48,4,3,32
E00159466,118,53,12,9,12
E00159467,98,59,13,3,12
E00159468,113,64,19,1,11
E00159469,134,61,16,11,17
E00159470,154,64,27,5,6
E00159471,105,65,15,10,21
E00159472,105,56,15,4,9
E00159473,140,62,21,8,19
