geocode,all
E02003491,24.28
E02003492,15.76
E02003493,7.61
E02003494,38.85
E02003495,12.73
E02003496,13.03
E02003497,30.5
E02003498,23.37
E02003499,26.15
E02003500,119.98
E02003501,45.37
E02003502,61.99
E02003503,47.03
E02003504,72.84
E02003505,155.14
E02003506,90.7
E02003507,11.61
E02003508,101.1
E02003509,116.96
E02003510,104.34
E02003511,49.91
E02003512,193.91
E02003513,82.62
E02003514,185.35
E02003515,24.97
E02003516,178.76
E02003517,80.1
E02003518,92.4
E02003519,197.43
E02003520,133.35
E02003521,103.83
E02003522,27.01
E02003523,12.42
E02004380,0.79
E02004383,14.42
E02004384,15.81
E02004385,36.29
E02006374,1.25
E02006391,10.2
E02006392,33.72
E02006437,1.81
E02006438,1.89
E02006448,19.51
E02006449,2.77
E02006450,0.91
E02006451,6.04
E02006453,0.87
E02006534,13.05
E02006535,11.35
E02006536,6.7
E02006537,34.29
E02006538,42.8
E02006539,8.54
E02006540,14.47
E02006541,44.73
E02006542,0.79
E02006543,1.22
E02006544,4.06
E02006545,16.64
E02006546,15.25
E02006547,3.57
E02006548,45.28
E02006549,10.16
E02006550,40.93
E02006551,26.95
E02006552,32.99
E02006553,10.51
E02006554,11.88
E02006555,51.64
E02006556,23.39
E02006557,52.08
E02006558,60.18
E02006562,0.76
E02006565,0.53
E02006575,7.07
E02006576,11.37
E02006577,40.38
E02006578,17.96
E02006579,33.11
E02006580,38.06
E02006581,45.8
E02006582,40.47
E02006583,28.52
E02006584,56.01
E02006585,25.15
E02006586,64.12
E02006587,45.19
E02006588,1.5
E02006589,13.68
E02006590,3.88
E02006591,42.52
E02006592,1.21
E02006593,35.96
E02006594,17.27
E02006595,1.71
E02006596,22.63
E02006597,1.48
E02006598,1.04
E02006599,1.84
E02006600,1.92
E02006601,1.72
E02006602,1.34
E02006603,2.86
E02006604,40.61
E02006605,2.88
E02006607,4.71
E02006608,5.17
E02006609,1.01
E02006610,0.95
E02006611,19.43
E02006612,32.0
E02006613,43.66
E02006614,4.13
E02006615,45.44
E02006616,30.32
E02006617,38.46
E02006618,20.93
E02006619,1.15
E02006620,7.63
E02006621,14.02
E02006622,45.86
E02006623,54.93
E02006624,11.98
E02006625,48.19
E02006626,18.09
E02006627,42.37
E02006628,80.73
E02006629,42.87
E02006630,75.49
E02006631,63.28
E02006632,51.74
E02006633,25.31
