geocode,female,male
E01017943,830,921
E01017944,683,724
E01017945,799,927
E01017946,802,827
E01017947,813,858
E01017948,876,847
E01017949,772,848
E01017950,664,700
E01017951,713,754
E01017952,734,758
E01017953,791,829
E01017954,789,718
E01017955,760,709
E01017956,754,897
E01017957,919,603
E01017958,2187,2956
E01017959,833,860
E01017960,724,610
E01017961,637,562
E01017962,814,811
E01017963,814,779
E01017964,665,671
E01017965,838,869
E01017966,1270,1433
E01017967,876,888
E01017968,795,794
E01017969,837,786
E01017971,802,867
E01017972,807,815
E01017973,926,833
E01017974,849,889
E01017975,828,824
E01017976,768,890
E01017977,793,824
E01017978,778,773
E01017979,783,775
E01017980,548,558
E01017983,909,987
E01017984,791,824
E01017985,1301,1304
E01017986,1777,1870
E01017987,858,877
E01017988,793,900
E01017989,1087,1114
E01017990,609,638
E01017991,709,748
E01017992,993,905
E01017993,1170,948
E01017994,845,807
E01017995,764,712
E01017996,1002,981
E01017997,1126,1158
E01017998,869,849
E01017999,906,895
E01018000,842,909
E01018001,805,893
E01018002,798,781
E01018003,800,774
E01018005,1025,1012
E01018006,830,826
E01018007,803,809
E01018008,794,847
E01018009,915,1020
E01018010,863,922
E01018011,1351,1264
E01018012,730,669
E01018013,921,827
E01018014,922,885
E01018015,679,660
E01018016,703,712
E01018017,641,622
E01018019,530,506
E01018020,758,747
E01018021,782,726
E01018022,687,724
E01018023,1125,1128
E01018024,546,548
E01018025,770,775
E01018026,723,668
E01018027,906,846
E01018029,1281,1261
E01018030,544,492
E01018032,1297,1226
E01018033,1018,914
E01018034,774,790
E01018035,1141,1063
E01018036,813,830
E01018037,680,713
E01018038,802,768
E01018039,661,662
E01018040,633,631
E01018041,562,552
E01018042,770,685
E01018043,1070,1051
E01018044,820,895
E01018045,665,682
E01018046,1084,1016
E01018047,973,934
E01018049,830,833
E01018050,704,691
E01018051,862,831
E01018052,870,908
E01018053,848,859
E01018054,1121,1143
E01018055,1014,1028
E01018056,995,915
E01018057,1051,974
E01018062,1314,1198
E01018102,1296,1281
E01018105,575,580
E01018106,781,770
E01018110,1324,1334
E01018123,777,829
E01018124,1000,1003
E01018197,766,734
E01018199,755,761
E01018218,875,895
E01018219,725,680
E01018220,767,740
E01018221,832,827
E01018222,742,767
E01018223,955,925
E01018224,709,719
E01018225,584,494
E01018232,1220,1126
E01018233,796,779
E01018234,854,818
E01018235,868,816
E01018236,844,768
E01018237,762,765
E01018238,726,729
E01018239,712,641
E01018240,615,617
E01018241,601,605
E01018242,673,607
E01018243,905,860
E01018244,821,807
E01018248,1137,1201
E01018249,516,491
E01018250,640,574
E01018251,601,619
E01018252,757,693
E01018253,535,545
E01018254,666,656
E01018255,590,559
E01018256,749,758
E01018257,733,630
E01018258,823,803
E01018259,645,680
E01018260,942,838
E01018262,731,728
E01018263,747,731
E01018264,839,767
E01018265,919,843
E01018266,1320,1337
E01018267,1194,1134
E01018268,973,932
E01018269,714,663
E01018270,559,561
E01018271,749,682
E01018272,664,668
E01018273,816,791
E01018274,845,895
E01018279,791,701
E01018280,731,775
E01018281,784,780
E01018282,654,655
E01018283,654,620
E01018286,792,820
E01018287,661,670
E01018288,595,560
E01018289,601,552
E01018291,618,600
E01018292,705,703
E01018293,764,717
E01018294,860,786
E01018295,793,776
E01018296,523,556
E01018297,841,841
E01018298,705,1116
E01018299,825,829
E01018300,565,597
E01018301,690,687
E01018302,738,761
E01018303,583,618
E01018304,957,891
E01018305,678,654
E01018306,773,757
E01018307,1067,1100
E01022094,875,834
E01026492,652,639
E01026493,553,619
E01026648,769,737
E01029884,773,783
E01029885,1067,1078
E01029925,843,871
E01029926,846,818
E01029927,1180,1180
E01029928,911,918
E01029929,1120,1118
E01029930,760,785
E01029937,956,1004
E01029938,676,725
E01029939,768,772
E01029940,732,701
E01029941,893,931
E01029942,735,738
E01029944,842,829
E01029945,947,975
E01029946,1073,1039
E01029947,1113,1089
E01029949,725,679
E01029950,888,897
E01029951,709,684
E01029952,659,602
E01029953,732,692
E01029954,1223,1216
E01029955,932,885
E01029956,664,692
E01029957,853,810
E01030098,1208,1109
E01030099,1005,979
E01030100,1072,1018
E01030101,1074,954
E01030105,883,914
E01030106,1221,1233
E01030107,813,807
E01030108,948,937
E01030109,951,913
E01030110,1483,1356
E01030111,698,694
E01030112,815,886
E01030113,958,942
E01030114,782,833
E01030115,1204,1160
E01030116,1156,1143
E01030117,810,822
E01030118,845,834
E01030120,1086,1916
E01030122,1032,985
E01030123,779,817
E01030124,784,746
E01030125,797,714
E01030131,658,641
E01030134,619,569
E01030135,713,745
E01030139,869,856
E01030140,631,646
E01030141,834,773
E01030147,751,707
E01030148,637,623
E01030149,772,705
E01030150,1098,1094
E01030151,1014,1220
E01032523,609,706
E01032524,502,481
E01032525,1399,1434
E01032526,787,840
E01032611,904,899
E01032612,1009,1013
E01032792,631,675
E01032794,622,654
E01032795,810,758
E01032797,2306,2948
E01032802,659,652
E01033047,573,603
E01033120,747,712
E01033121,762,826
E01033425,995,988
E01033426,742,768
E01033427,648,684
E01033428,717,717
E01033429,937,994
E01033430,775,739
E01033451,758,717
E01033452,672,722
E01033453,1475,1939
E01033454,604,651
