geocode,employee,inactive,self-employed,student,unemployed
E01028508,382,227,157,12,20
E01031193,676,440,393,22,34
E01031194,1091,402,235,31,35
E01031196,845,472,328,38,33
E01031199,552,323,181,29,25
E01031200,772,250,134,24,28
E01031201,573,370,156,22,36
E01031205,650,281,187,22,20
E01031206,548,273,143,27,33
E01031207,505,263,127,32,38
E01031212,1049,468,305,35,49
E01031214,660,374,177,30,21
E01031215,693,342,169,32,35
E01031216,542,284,148,32,29
E01031217,397,290,143,19,20
E01031218,500,190,157,17,23
E01031225,581,340,158,45,25
E01031227,710,374,220,37,25
E01031228,624,353,138,34,27
E01031229,805,317,169,35,40
E01031230,1187,331,164,48,51
E01031231,980,419,128,41,73
E01031232,944,617,209,54,35
E01031233,625,335,159,38,32
E01031234,640,323,186,18,34
E01031235,669,387,167,17,17
E01031236,742,283,127,46,35
E01031237,608,294,119,28,27
E01031238,524,311,90,28,45
E01031245,392,316,137,23,22
E01031246,410,194,158,14,14
E01031247,821,497,318,50,29
E01031249,552,205,79,21,29
E01031250,579,341,134,23,11
E01031251,469,263,81,27,23
E01031252,461,317,155,81,24
E01031253,603,324,100,31,21
E01031259,645,225,99,27,24
E01031260,508,228,77,23,27
E01031269,653,341,186,29,28
E01031318,873,223,147,30,26
E01031329,1136,365,186,53,68
E01031330,686,201,89,30,38
E01031331,834,288,124,39,25
E01033250,623,201,115,25,21
E01033251,519,178,103,20,21
E01033252,445,302,119,21,16
