geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E02000984,20,75,3447,190,279,18,10,8,158
E02000985,25,90,2924,173,212,13,8,14,211
E02000986,37,197,3348,271,179,24,15,23,165
E02000987,51,255,2481,354,127,26,18,12,95
E02000988,34,314,2576,453,105,18,21,51,108
E02000989,26,161,3200,157,207,26,10,16,105
E02000990,48,181,3056,389,182,27,21,16,150
E02000991,37,264,2857,300,177,15,16,23,125
E02000992,19,116,2381,123,115,15,15,8,140
E02000993,43,249,1785,375,64,18,10,77,133
E02000994,18,277,1696,472,84,12,24,54,79
E02000995,30,331,2548,217,170,14,15,18,115
E02000996,43,323,1869,309,58,22,14,74,71
E02000997,32,111,1990,274,142,19,13,13,124
E02000998,36,367,2077,584,99,23,29,59,174
E02000999,25,300,1174,600,55,13,20,57,168
E02001000,59,304,2782,573,110,38,23,103,156
E02001001,34,242,2623,378,181,24,29,51,185
E02001002,45,308,3364,352,123,33,20,73,130
E02001003,25,97,2700,109,229,11,17,13,203
E02001004,28,262,1477,595,85,6,24,65,119
E02001005,34,254,1861,485,74,17,25,91,189
E02001006,23,212,1883,470,93,14,24,82,137
E02001007,40,339,3861,316,132,42,22,39,152
E02001008,28,189,1622,416,75,11,28,90,117
E02001009,33,245,2035,303,96,23,19,63,76
E02001010,31,286,1611,299,65,24,14,58,69
E02001011,51,157,4380,261,225,32,21,19,289
E02001012,41,269,2327,436,101,29,24,77,68
E02001013,27,111,2312,77,169,20,9,13,118
E02001014,50,222,3037,379,137,22,21,16,184
E02001015,55,327,2382,450,79,24,12,63,73
E02001016,60,363,2119,374,58,40,19,66,47
E02001017,60,419,4175,349,188,45,10,58,121
E02001018,39,120,3286,161,203,45,21,12,222
E02001019,39,278,3585,389,246,17,18,9,62
E02001020,19,121,2249,121,190,9,6,2,66
E02001021,35,167,3453,193,260,18,24,12,108
E02001022,54,271,2643,286,148,14,12,41,129
E02001023,32,145,2128,175,119,14,16,22,93
E02001024,49,223,3387,244,159,23,21,21,135
E02001025,60,236,1960,567,92,20,18,45,89
E02001026,54,299,2102,816,89,25,19,84,183
E02001027,50,244,2343,482,119,23,11,45,168
E02001028,32,134,2837,165,187,16,14,16,119
E02001029,59,245,1837,581,83,24,20,47,147
E02001030,25,134,2558,93,139,24,17,10,91
E02001031,38,254,2294,278,98,8,10,25,87
E02001032,72,265,2749,222,119,33,22,23,196
E02001033,51,192,1819,221,77,15,10,21,250
E02001034,57,304,2166,340,84,21,16,28,305
E02001035,25,180,2721,170,169,14,20,24,176
E02001036,29,212,2630,236,144,20,9,25,204
E02001037,44,111,2633,157,257,8,23,17,260
E02001038,37,199,1756,215,105,17,10,20,331
E02001039,54,336,2465,310,90,19,17,34,327
E02001040,48,203,2172,162,151,13,14,22,212
E02001041,73,318,2295,303,124,22,19,38,466
E02001042,55,217,2197,232,176,17,20,31,283
E02001043,59,237,1870,174,103,13,13,15,138
E02001044,45,244,2430,358,317,20,24,41,225
E02001045,50,598,1861,236,69,23,19,32,105
E02001046,59,854,2173,347,116,18,18,46,72
E02001047,70,836,2585,284,113,21,33,35,80
E02001048,76,406,2155,321,124,16,22,62,374
E02001049,68,675,3049,285,94,33,24,36,77
E02001050,56,813,1446,378,68,16,17,27,134
E02001051,61,876,2059,309,106,14,19,39,47
E02001052,79,801,2067,565,154,8,66,101,365
E02001053,78,994,1410,399,73,17,24,49,71
E02001055,107,770,1866,340,82,16,11,33,48
E02001056,64,725,1240,326,56,18,23,40,37
E02001057,137,710,1306,1188,83,14,15,27,346
E02001059,111,1179,1754,502,103,17,26,27,100
E02001061,82,988,1609,347,74,7,21,29,121
E02001062,111,878,972,749,107,8,30,29,105
E02001063,157,1027,1207,1032,131,6,39,24,195
E02001064,79,932,1431,355,75,7,37,43,61
E02001065,101,1102,1946,341,69,22,19,21,103
E02001066,215,1266,1299,701,131,5,37,47,125
E02001067,95,1031,1524,340,75,17,15,32,76
E02001068,150,985,1006,443,81,7,11,29,56
E02001069,274,1439,1289,672,101,15,28,27,102
E02001070,175,1257,1442,634,142,18,31,30,129
E02001071,157,1381,2193,450,164,14,61,73,152
E02001072,478,993,2142,362,232,25,44,52,159
E02001073,501,1176,2990,386,262,21,30,28,165
E02001074,285,1115,2496,358,194,27,31,37,89
E02001075,193,1047,1601,303,170,16,23,28,278
E02001076,176,1605,1366,407,104,14,24,30,142
E02001077,350,829,2389,303,216,16,20,28,98
E02001078,179,873,2573,335,166,16,32,54,205
E02001079,144,1049,1757,356,97,13,27,32,54
E02001080,212,1351,1561,388,105,11,21,22,239
E02001081,293,521,2126,233,227,12,8,13,100
E02001082,254,1120,1965,318,161,13,14,8,110
E02001083,270,1104,3102,330,193,16,29,19,99
E02001084,242,1053,2129,355,185,15,9,9,170
E02001085,98,668,1679,323,91,26,26,31,116
E02001086,185,636,2049,179,146,20,16,20,60
E02001087,262,905,3433,389,357,18,32,12,222
E02001088,131,703,2516,233,111,13,22,29,64
E02001089,106,503,2623,323,235,16,20,20,252
E02001090,121,627,2295,233,167,13,9,19,50
E02001091,143,451,2723,310,130,21,21,28,164
E02001092,134,561,2476,390,102,18,27,39,40
E02001093,103,679,2524,405,78,28,23,57,58
E02001094,121,699,1668,499,54,20,16,51,33
E02001095,152,633,1996,553,54,18,18,44,34
E02001096,120,486,2169,322,93,11,23,46,75
