geocode,asian,black,mixed,other,white
E00152245,0,0,2,0,196
E00152249,1,0,5,0,172
E00152250,7,12,7,2,398
E00152251,1,0,2,0,251
E00152252,4,1,3,0,284
E00152253,1,0,4,0,221
E00152683,115,28,22,18,242
E00152685,24,9,16,1,216
E00152686,38,6,17,0,284
E00152688,10,5,8,0,244
E00152690,23,7,8,1,262
E00152691,11,3,12,0,276
E00152692,14,3,8,0,254
E00152693,15,8,30,2,262
E00152694,11,6,12,8,346
E00152695,12,10,12,0,231
E00152696,5,5,14,0,225
E00152697,17,3,8,0,227
E00152698,8,10,17,0,263
E00152699,46,10,10,7,223
E00152700,10,10,17,0,280
E00152701,17,5,4,5,248
E00152702,11,2,6,2,304
E00152703,14,6,14,1,165
E00152704,21,2,24,0,334
E00152705,26,7,11,0,298
E00152706,3,6,0,0,254
E00152707,75,10,18,0,258
E00152708,9,9,12,1,273
E00152709,72,19,11,18,212
E00152710,3,22,8,0,266
E00152711,2,0,3,0,295
E00152712,15,1,3,1,242
E00152713,24,4,6,0,269
E00152715,39,2,3,1,246
E00152728,3,2,10,0,266
E00152729,9,3,5,1,295
E00152730,10,5,3,0,276
E00152731,17,9,6,0,320
E00152732,23,4,10,0,294
E00152733,16,8,18,1,260
E00152734,20,3,8,0,324
E00152735,0,2,3,0,345
E00152761,7,3,6,1,368
E00152762,13,5,7,0,277
E00152763,1,1,2,3,270
E00152764,5,1,3,11,297
E00152765,8,1,2,3,284
E00152766,8,4,9,1,272
E00152767,5,3,1,0,285
E00152768,1,2,8,0,293
E00152769,7,1,3,4,279
E00152770,0,2,6,0,295
E00152771,9,2,7,2,274
E00152772,2,9,9,0,288
E00152773,14,2,7,0,312
E00152774,1,0,8,3,320
E00152775,8,5,11,4,304
E00152776,12,3,8,0,296
E00152777,5,4,3,0,278
E00152778,13,1,0,0,294
E00152779,2,5,4,0,284
E00152780,13,2,6,0,282
E00152781,5,4,2,12,285
E00152782,20,6,12,7,349
E00152783,10,0,7,0,251
E00152784,3,3,7,1,295
E00152813,66,26,12,6,269
E00152814,57,24,27,2,301
E00152816,10,19,21,8,278
E00152825,20,17,14,15,248
E00152826,8,22,20,3,179
E00152827,6,14,14,1,199
E00152828,19,28,12,7,242
E00152829,47,15,18,6,274
E00152830,26,20,29,13,247
E00152831,5,3,4,0,268
E00152833,15,9,17,0,223
E00152834,7,18,28,2,241
E00152835,1,14,18,1,254
E00152843,11,1,11,2,336
E00152877,21,3,11,2,338
E00152878,4,2,7,1,243
E00152879,7,1,9,1,315
E00152880,15,1,5,4,304
E00152881,16,1,7,6,305
E00152882,27,8,18,0,281
E00152883,41,10,12,2,264
E00152884,9,15,10,1,381
E00152885,23,10,22,2,314
E00152886,10,0,5,0,319
E00152887,9,2,13,5,249
E00152888,2,8,9,3,177
E00152889,15,2,5,0,328
E00152890,10,0,11,0,329
E00152891,10,1,4,2,330
E00152892,25,0,3,4,317
E00152893,29,5,4,0,312
E00152894,23,5,15,1,300
E00152895,13,1,10,7,327
E00152896,12,5,9,0,280
E00152897,25,3,6,4,269
E00152898,11,1,5,6,269
E00152899,3,7,7,1,249
E00152900,3,8,14,0,315
E00152901,5,2,2,0,178
E00152902,13,13,3,0,258
E00152903,8,5,2,0,182
E00152904,7,3,3,7,349
E00152905,30,6,24,0,391
E00152906,9,0,7,0,288
E00152907,29,5,13,6,300
E00152908,28,1,1,0,299
E00152909,5,5,7,0,306
E00152910,12,6,6,2,339
E00152911,21,3,9,0,295
