geocode,asian,black,mixed,other,white
E01000006,861,177,58,50,557
E01000007,447,389,88,28,439
E01000008,349,574,83,53,485
E01000009,1012,228,62,49,422
E01000010,1205,580,149,94,812
E01000011,1070,143,28,47,346
E01000012,675,530,117,44,535
E01000013,165,284,67,5,1139
E01000014,81,250,66,17,1242
E01000015,154,480,74,43,1490
E01000016,117,297,53,16,1154
E01000017,110,309,51,18,1106
E01000018,116,280,51,6,1144
E01000019,297,213,70,44,783
E01000020,208,343,70,21,1192
E01000021,313,309,85,17,855
E01000022,146,255,70,9,834
E01000023,236,190,49,21,616
E01000024,217,287,58,27,747
E01000025,171,245,73,6,1114
E01000027,157,228,92,7,1225
E01000028,216,336,80,20,897
E01000029,300,211,41,27,1023
E01000030,147,358,117,35,1258
E01000031,428,255,81,47,806
E01000032,312,205,62,35,1015
E01000033,51,216,52,8,1034
E01000034,65,234,33,8,1104
E01000035,160,296,60,14,1080
E01000036,242,290,33,4,784
E01000038,91,107,36,5,1208
E01000040,280,287,63,38,901
E01000041,112,359,65,21,1125
E01000042,322,358,95,43,970
E01000043,376,200,41,27,714
E01000044,480,395,118,23,782
E01000045,147,402,100,26,975
E01000046,109,269,63,29,1309
E01000048,231,740,105,45,662
E01000049,268,679,123,68,682
E01000050,581,300,87,53,640
E01000051,326,726,97,92,686
E01000052,514,433,98,33,936
E01000053,117,401,60,8,899
E01000054,109,323,50,12,1224
E01000055,139,260,64,8,1082
E01000056,122,313,61,18,1070
E01000057,86,340,75,24,971
E01000058,191,430,92,28,1108
E01000059,65,277,65,12,1163
E01000060,129,420,50,17,1193
E01000061,88,444,78,21,1145
E01000062,164,466,62,2,1258
E01000063,127,231,54,14,1194
E01000064,94,451,65,7,1276
E01000065,109,312,55,22,1238
E01000066,709,179,77,44,919
E01000067,717,252,48,38,914
E01000068,856,123,33,28,550
E01000069,733,107,82,31,810
E01000070,850,150,117,29,829
E01000071,932,281,103,69,868
E01000072,173,381,92,22,1323
E01000073,148,241,67,17,1146
E01000074,77,259,85,17,1129
E01000075,137,238,84,8,1265
E01000076,209,414,63,23,1279
E01000077,137,295,31,12,970
E01000078,162,256,77,20,1151
E01000079,141,275,51,11,1068
E01000080,90,289,80,20,1077
E01000081,116,338,56,25,1153
E01000082,127,287,59,15,1195
E01000083,158,289,75,25,1153
E01000084,100,238,53,10,954
E01000085,97,303,59,77,1182
E01000086,122,298,52,12,947
E01000087,68,329,54,10,880
E01000088,229,558,58,14,969
E01000089,96,468,92,19,991
E01000090,207,463,58,47,809
E01000091,241,521,65,33,854
E01000092,566,794,126,79,1109
E01000093,158,486,90,23,790
E01000094,203,565,89,15,454
E01000095,187,500,57,25,803
E01000096,181,765,84,35,830
E01000097,227,200,74,27,1155
E01000098,308,264,94,17,1063
E01000099,198,217,83,16,1218
E01000100,177,226,66,24,1160
E01000101,147,240,43,15,1068
E01000102,121,239,76,14,1090
E01000103,107,473,69,35,1001
E01000104,103,455,68,22,1133
E01000105,108,458,113,17,1433
E01000106,111,527,93,18,1219
E01000107,141,280,42,15,1188
E01000108,139,280,67,18,1054
E01000109,310,270,71,13,1022
E01000110,315,232,54,30,785
E01000111,307,308,70,29,1119
E01000112,481,331,93,33,933
E01000113,441,287,73,50,828
E01000114,289,478,79,14,1230
E01000467,110,616,94,28,786
E01000468,138,1418,132,42,993
E01001688,213,1174,146,32,1058
E01002243,159,172,72,24,1446
E01002244,108,129,51,12,1397
E01002245,70,96,29,9,1388
E01002246,139,163,42,24,1332
E01002247,185,199,61,14,1341
E01002248,139,88,52,11,1107
E01002250,124,163,52,27,1197
E01002251,113,134,46,16,1121
E01002301,69,58,33,1,1400
E01002302,57,60,23,0,1423
E01002305,56,99,27,6,1331
E01002306,97,130,42,9,1318
E01002307,35,84,39,7,1508
E01002308,71,82,33,14,1431
E01002325,32,47,32,6,1592
E01002326,46,62,41,4,1343
E01002327,73,73,17,6,1307
E01002328,120,72,34,11,1448
E01002329,93,72,37,13,1400
E01002330,94,93,45,33,1465
E01002331,74,78,26,10,1385
E01002332,23,79,27,8,1494
E01002335,57,21,9,2,1356
E01002338,83,66,29,4,1189
E01002368,53,276,48,22,1195
E01003479,229,288,64,37,887
E01003480,531,374,102,80,1085
E01003481,295,314,64,42,859
E01003482,724,571,145,94,1100
E01003483,514,340,74,34,524
E01003484,411,294,79,63,774
E01003485,407,265,69,49,783
E01003486,318,387,75,19,406
E01003487,437,316,65,30,523
E01003488,801,496,92,118,367
E01003489,1025,317,79,67,319
E01003490,1180,267,45,83,282
E01003491,1424,210,52,56,235
E01003492,1206,275,91,57,381
E01003493,1290,319,69,105,516
E01003494,968,276,107,96,601
E01003495,817,318,98,80,797
E01003496,347,480,92,59,467
E01003497,233,389,100,63,930
E01003498,372,486,99,49,735
E01003499,540,637,132,73,898
E01003500,331,628,121,44,919
E01003501,530,551,123,47,789
E01003502,399,620,73,37,707
E01003503,320,654,108,30,598
E01003506,216,451,106,49,658
E01003507,458,549,117,61,928
E01003508,390,418,72,56,669
E01003509,222,411,94,83,1143
E01003511,186,531,82,49,546
E01003512,228,505,89,64,919
E01003513,307,317,118,36,810
E01003514,169,388,88,43,824
E01003515,250,601,123,47,777
E01003516,273,636,123,66,761
E01003517,246,535,86,61,746
E01003518,329,356,86,42,782
E01003519,356,491,58,60,615
E01003520,1501,143,21,74,262
E01003521,1631,110,68,48,402
E01003522,1376,160,43,70,259
E01003523,1112,315,58,82,476
E01003524,1331,228,84,75,310
E01003525,1378,214,56,76,254
E01003526,1223,252,55,67,330
E01003527,761,250,102,72,588
E01003528,796,296,35,90,169
E01003529,1999,160,33,45,142
E01003530,1495,91,43,59,139
E01003531,1557,128,51,53,208
E01003532,1616,141,26,59,160
E01003533,1386,185,38,53,218
E01003534,1808,241,50,51,245
E01003535,506,475,80,64,566
E01003536,679,422,112,58,572
E01003537,886,287,98,81,710
E01003538,755,541,130,72,586
E01003539,824,474,125,114,680
E01003540,542,467,96,46,682
E01003541,638,396,121,66,650
E01003542,718,462,121,96,577
E01003543,763,493,144,123,952
E01003544,500,576,135,64,663
E01003545,485,545,89,38,570
E01003546,734,670,69,78,389
E01003547,518,324,131,59,907
E01003548,600,514,116,117,1006
E01003549,605,492,105,82,821
E01003550,636,446,95,69,534
E01003551,624,408,109,102,590
E01003552,739,383,59,94,444
E01003553,567,487,125,64,684
E01003554,542,311,88,86,834
E01003555,1148,198,59,55,382
E01003556,835,422,69,57,530
E01003557,894,439,74,79,545
E01003558,946,292,48,30,315
E01003559,650,474,156,124,1201
E01003560,1407,182,40,44,169
E01003561,1438,206,48,34,154
E01003562,1720,206,38,37,199
E01003563,1429,235,31,65,276
E01003564,1864,216,72,53,255
E01003565,1477,139,53,24,160
E01003566,1306,194,47,58,187
E01003567,1249,273,52,42,206
E01003568,1774,203,30,70,225
E01003569,1493,178,57,22,149
E01003570,1401,230,81,76,277
E01003571,1760,232,68,46,171
E01003572,1247,228,50,53,201
E01003573,1647,232,32,52,191
E01003574,1752,361,63,61,400
E01003575,994,305,85,56,262
E01003576,949,493,82,61,369
E01003577,716,604,116,96,388
E01003578,1049,361,68,71,395
E01003579,1275,250,41,40,244
E01003580,836,443,110,83,364
E01003581,1139,326,61,67,255
E01003582,820,321,96,56,320
E01003583,1108,333,75,57,393
E01003584,1006,315,111,48,593
E01003585,1221,191,20,62,155
E01003586,1106,236,66,46,297
E01003587,1347,441,81,82,485
E01003588,1385,180,41,40,140
E01003589,1252,183,63,60,313
E01003590,618,371,95,34,468
E01003591,1197,405,99,83,382
E01003592,885,329,78,85,465
E01003593,474,461,114,34,467
E01003594,674,389,78,98,490
E01003595,528,372,93,51,488
E01003596,841,312,75,52,497
E01003597,936,259,46,88,310
E01003598,596,639,139,62,461
E01003599,869,275,66,37,364
E01003600,671,490,106,51,575
E01003601,627,549,115,55,784
E01003602,708,511,79,52,635
E01003603,708,405,76,85,673
E01003604,672,637,127,85,837
E01003605,993,489,52,71,507
E01003606,950,441,91,96,574
E01003607,549,381,100,68,550
E01003608,629,408,123,103,809
E01003615,516,445,116,57,701
E01003616,431,424,93,74,628
E01003617,790,617,138,99,1125
E01003618,610,321,115,106,1041
E01003619,625,534,137,72,896
E01003621,1017,166,82,120,282
E01003622,904,315,37,53,304
E01003623,889,349,67,53,399
E01003624,683,308,70,68,453
E01003625,1060,159,87,76,315
E01003626,1215,86,37,51,201
E01003627,1187,137,28,41,210
E01003628,1218,96,30,59,262
E01003629,1269,86,31,75,211
E01003630,588,601,142,61,619
E01003631,461,438,131,119,683
E01003632,722,466,213,73,794
E01003633,464,720,116,79,492
E01003634,587,499,105,51,563
E01003635,608,320,105,64,848
E01003636,513,593,134,80,658
E01003637,614,401,80,42,704
E01003638,580,146,50,14,821
E01003639,671,150,75,57,805
E01003640,658,178,78,53,804
E01003641,889,176,57,60,522
E01003642,769,176,85,39,626
E01003643,880,99,52,52,750
E01003644,920,100,45,41,456
E01003645,1347,204,132,83,844
E01003646,990,138,85,51,485
E01003647,1126,98,51,33,478
