geocode,employee,inactive,self-employed,student,unemployed
E00075206,131,64,25,6,6
E00075207,141,38,19,9,3
E00075208,143,64,39,10,0
E00075209,133,85,28,5,7
E00075210,160,52,17,4,7
E00075211,70,22,13,3,4
E00075212,59,27,14,1,3
E00075213,173,45,21,6,4
E00075214,129,53,20,4,5
E00075217,59,18,23,4,3
E00112689,116,57,43,4,6
E00112690,156,65,33,4,14
E00112692,123,102,51,4,7
E00112694,86,30,34,2,3
E00112857,39,20,30,0,5
E00112858,107,53,56,6,4
E00112860,92,58,59,1,0
E00112862,105,51,57,2,2
E00112927,142,77,9,6,8
E00112928,135,60,18,13,1
E00112929,128,58,42,2,11
E00112930,99,56,30,2,4
E00112931,119,55,28,1,2
E00112932,106,49,28,4,4
E00112933,131,42,32,0,4
E00112934,137,51,24,10,9
E00112935,134,65,22,7,6
E00112936,135,83,48,11,2
E00112937,78,53,30,0,0
E00112938,108,53,37,1,3
E00112939,91,72,30,3,1
E00112940,85,51,29,1,7
E00112941,136,83,19,8,10
E00112942,162,60,16,6,5
E00112943,111,59,39,4,5
E00112944,121,37,25,2,12
E00112950,159,76,54,8,5
E00113186,106,65,30,12,6
E00113187,163,87,44,3,4
E00113188,118,111,40,6,5
E00113189,51,56,34,6,2
E00113190,129,63,44,4,8
E00113191,105,120,62,5,7
E00113192,118,89,60,7,8
E00113194,104,83,31,4,7
E00113255,76,66,13,1,0
E00113256,126,40,11,6,1
E00113257,137,43,18,8,1
E00113350,106,66,14,6,2
E00113351,146,81,9,7,10
E00113352,59,24,3,1,7
E00113353,105,72,12,7,9
E00113354,104,81,10,8,5
E00113355,92,76,10,3,4
E00113356,143,75,20,4,6
E00113357,87,65,12,5,4
E00113358,98,72,10,8,5
E00113359,107,67,11,4,8
E00113360,132,41,7,6,4
E00113361,105,67,12,3,10
E00113362,127,48,20,3,6
E00113363,189,53,15,3,16
E00113364,129,80,12,6,13
E00113365,173,48,11,7,6
E00113366,144,56,21,6,4
E00113367,149,68,30,9,3
E00113368,155,73,22,11,10
E00113369,138,49,10,6,7
E00113456,150,103,24,8,17
E00113457,96,67,9,3,25
E00113458,80,57,11,6,22
E00113459,137,47,20,4,7
E00113460,79,32,3,4,20
E00113461,161,44,23,8,8
E00113462,104,45,21,6,10
E00113463,89,64,4,3,10
E00113488,71,45,6,3,15
E00113531,139,36,9,0,12
E00113532,125,49,19,2,9
E00113534,179,64,18,7,9
E00113535,135,35,19,8,5
E00113536,93,33,10,8,4
E00113537,24,75,3,0,1
E00113538,146,37,7,11,2
E00113539,139,41,9,6,3
E00113540,157,39,12,9,6
E00113541,183,43,17,11,7
E00113542,138,40,16,3,10
E00113543,109,32,17,9,2
E00113544,153,27,15,11,6
E00113545,119,31,12,6,7
E00113546,171,31,10,5,9
E00113547,146,16,16,1,12
E00113548,159,21,11,8,9
E00113549,126,41,8,4,7
E00113550,168,34,28,2,12
E00113551,224,61,30,5,9
E00113552,159,41,15,9,7
E00113553,236,35,19,11,5
E00113554,182,29,13,9,11
E00113555,198,15,16,1,5
E00113556,226,39,30,9,5
E00113557,167,36,16,3,15
E00113560,154,25,19,2,5
E00113561,134,40,10,4,3
E00113562,168,34,17,8,8
E00113563,142,57,11,14,6
E00113564,143,19,13,9,3
E00113565,140,53,10,14,7
E00113566,124,29,12,7,5
E00113567,170,26,9,10,7
E00113568,154,28,12,3,5
E00113569,130,25,13,9,7
E00113570,175,19,23,14,16
E00113571,87,83,6,6,7
E00113572,118,73,24,6,5
E00113573,147,44,24,4,6
E00113579,125,62,26,10,6
E00113580,149,45,18,9,9
E00113583,107,67,22,7,2
E00113585,87,77,9,5,8
E00113586,130,67,12,9,9
E00113587,82,63,15,4,12
E00113588,93,66,17,6,10
E00113589,134,96,10,14,21
E00113608,98,90,48,5,5
E00113609,85,72,51,4,5
E00113610,87,73,32,4,3
E00113611,127,76,25,13,7
E00113612,101,74,51,4,2
E00113613,96,51,34,6,0
E00113614,95,46,32,1,3
E00113617,130,48,18,1,6
E00113618,127,57,14,6,11
E00113620,130,68,21,5,7
E00113621,156,45,37,5,3
E00113623,140,54,43,1,4
E00113624,154,82,36,10,6
E00113626,64,34,24,3,2
E00113627,116,40,25,2,3
E00113630,124,89,36,13,7
E00113631,97,70,32,2,5
E00113632,140,63,64,10,6
E00113633,78,63,58,3,5
E00113634,65,81,51,1,5
E00113635,92,65,50,3,2
E00113636,73,53,62,1,3
E00113637,153,31,24,11,5
E00113638,129,50,18,7,12
E00113639,211,48,40,10,16
E00113640,143,46,26,5,7
E00113641,183,62,32,6,14
E00113642,228,58,25,9,13
E00113643,150,82,22,6,9
E00113644,228,85,37,7,18
E00113645,193,67,41,12,27
E00113646,127,67,17,7,11
E00113647,146,70,16,7,16
E00113648,183,42,24,8,3
E00113649,138,56,29,3,5
E00113650,80,59,18,6,5
E00113651,114,78,15,8,5
E00113652,109,77,24,7,6
E00113653,127,48,12,6,5
E00113654,158,74,22,7,0
E00113655,80,74,22,2,4
E00113656,132,31,11,4,2
E00113657,137,61,15,4,15
E00113658,72,63,10,3,3
E00113659,80,45,13,4,5
E00113660,147,53,16,9,9
E00113661,116,31,11,5,4
E00113662,103,71,17,4,5
E00113663,135,55,18,6,3
E00113664,144,106,70,8,7
E00113665,125,66,17,10,1
E00113666,114,65,14,6,4
E00113667,91,59,23,5,3
E00113668,157,92,27,5,6
E00113669,153,48,25,7,9
E00113670,169,50,15,7,1
E00113671,73,62,7,1,8
E00113672,141,64,13,6,3
E00113673,140,52,14,4,2
E00113674,152,72,27,8,2
E00113675,132,56,22,5,4
E00113676,81,85,3,3,7
E00113677,137,73,26,7,5
E00113678,121,68,8,6,15
E00113679,109,72,17,4,5
E00113680,129,64,15,10,11
E00113681,90,52,9,1,9
E00113682,93,54,9,8,5
E00113683,121,67,22,9,1
E00113684,99,43,16,5,12
E00113685,137,49,19,8,5
E00113686,185,101,52,8,36
E00113687,102,26,21,4,7
E00113688,135,65,32,3,7
E00113689,204,70,22,6,14
E00113690,157,65,32,10,9
E00113691,147,61,25,7,11
E00113692,127,105,49,5,3
E00113693,171,40,22,9,6
E00113694,130,34,15,2,3
E00113695,156,43,38,5,3
E00113696,103,53,35,7,3
E00113697,82,63,44,5,2
E00113698,119,60,46,5,5
E00113699,125,62,37,5,5
E00113700,120,44,34,2,4
E00113701,154,107,68,9,4
E00113702,75,45,49,2,1
E00113703,148,49,23,12,7
E00113704,144,43,34,12,1
E00113705,70,57,22,0,5
E00113706,155,58,30,5,3
E00113707,134,30,29,0,9
E00113708,138,26,29,3,3
E00113709,86,65,20,6,6
E00113710,141,77,45,3,7
E00113711,79,40,9,5,4
E00113712,116,53,41,4,8
E00113713,139,84,48,8,3
E00113714,138,84,52,10,9
E00113715,141,63,52,9,8
E00113716,76,56,21,5,5
E00113717,98,71,38,5,2
E00113718,81,49,29,3,2
E00113719,84,44,32,4,6
E00113720,59,28,28,1,4
E00113721,115,66,25,5,7
E00113722,128,80,26,4,3
E00113723,199,63,28,5,11
E00113724,73,43,8,5,6
E00113725,133,87,24,12,15
E00113726,107,42,24,3,5
E00113727,219,87,36,14,14
E00113728,112,51,19,4,10
E00113729,105,62,20,4,1
E00113730,140,55,24,2,3
E00113731,69,56,16,1,9
E00113732,121,65,16,5,16
E00113733,120,63,15,5,8
E00113734,139,70,22,9,20
E00113735,131,51,13,3,5
E00113736,129,87,23,5,6
E00113737,152,62,18,9,6
E00113738,154,79,18,6,13
E00113740,132,63,20,7,19
E00113741,144,81,34,7,2
E00113742,121,62,19,8,6
E00113743,195,66,57,12,4
E00113744,89,38,27,7,0
E00113745,94,49,31,2,4
E00113746,64,40,44,2,2
E00113747,151,42,27,7,11
E00113748,129,63,28,4,10
E00113749,89,38,14,3,9
E00113750,76,50,4,1,11
E00113751,82,55,8,3,16
E00113752,109,67,24,2,6
E00113753,109,78,26,7,5
