geocode,female,male
E01020001,687,615
E01020041,1093,1083
E01020042,824,824
E01020044,818,784
E01020049,645,662
E01020060,871,811
E01020061,1101,993
E01020068,782,738
E01020069,784,752
E01020070,950,943
E01020072,864,796
E01020073,818,811
E01020076,876,832
E01020077,799,804
E01020083,1138,1192
E01020084,795,707
E01020085,807,742
E01020086,779,735
E01020087,973,938
E01020088,1075,1042
E01020089,1207,1069
E01020090,867,856
E01020091,651,645
E01020092,739,682
E01020093,742,670
E01020094,858,848
E01020095,775,746
E01020096,854,829
E01020097,1157,1098
E01020098,1066,1015
E01020102,874,807
E01020103,775,722
E01020104,745,668
E01020105,793,712
E01020106,601,529
E01020107,896,779
E01020108,1174,1134
E01020109,743,697
E01020110,1138,1535
E01020119,761,740
E01020120,995,909
E01020121,1006,945
E01020122,866,842
E01020123,770,679
E01020124,693,671
E01020125,675,611
E01020127,945,934
E01020128,689,622
E01020129,618,561
E01020130,809,724
E01020131,1078,1128
E01020132,952,853
E01020133,760,712
E01020134,605,570
E01020135,810,758
E01020136,921,824
E01020137,817,745
E01020138,1179,1134
E01020139,728,669
E01020140,617,570
E01020141,941,845
E01020275,665,644
E01020276,786,722
E01020277,1052,969
E01020278,839,825
E01020279,1170,1135
E01020280,1059,1115
E01020282,861,760
E01020284,1001,961
E01020287,758,779
E01020296,761,727
E01020297,826,732
E01020298,1117,943
E01020300,909,797
E01020303,837,806
E01020304,913,808
E01020305,555,526
E01020306,676,573
E01020307,854,809
E01020308,829,839
E01020311,1041,1027
E01020320,829,866
E01020321,1140,1078
E01020322,1025,999
E01020326,996,1030
E01020327,925,883
E01020328,1181,1096
E01020330,945,892
E01029328,1010,917
E01029338,902,873
E01033233,2559,2433
