geocode,all
E00082187,10.46
E00082369,0.63
E00082375,3.68
E00082377,0.17
E00083858,15.71
E00083860,1.47
E00083863,43.8
E00083864,23.9
E00083869,4.07
E00083871,0.7
E00083872,33.8
E00083873,2.87
E00084001,0.35
E00084002,2.96
E00084008,2.07
E00084189,32.98
E00084192,13.57
E00084193,5.65
E00084195,12.62
E00084196,3.9
E00084197,55.53
E00084199,0.47
E00084230,9.56
E00084232,1.36
E00084233,0.81
E00084234,9.63
E00084235,2.53
E00084236,1.52
E00084237,0.5
E00084238,4.26
E00114351,33.11
E00114352,4.51
E00114353,4.82
E00114358,0.25
E00114361,1.11
E00114362,0.43
E00114363,22.28
E00114364,19.47
E00114365,26.8
E00114370,0.26
E00114371,59.19
E00114373,41.15
E00114375,36.4
E00114376,24.7
E00114388,53.55
E00114390,33.02
E00114391,42.61
E00116150,0.15
E00116153,3.09
E00116156,0.27
E00116157,0.74
E00116158,0.45
E00116246,14.21
E00116247,13.89
E00116248,36.11
E00116249,7.04
E00116250,23.18
E00116251,2.66
E00116252,13.24
E00116253,0.24
E00116254,1.69
E00116255,0.74
E00116256,5.93
E00116257,34.95
E00116258,28.55
E00116259,26.97
E00116260,22.43
E00116261,29.65
E00116262,20.13
E00116285,0.59
E00116286,0.78
E00167036,45.58
E00167037,32.74
E00167038,34.81
E00167043,3.89
E00167048,24.98
E00167049,54.74
E00167886,18.06
E00167893,25.56
E00167894,27.47
E00167895,42.11
E00167896,68.44
E00167897,50.77
E00167899,1.45
E00167902,44.18
E00172654,0.43
