geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
W00005185,39,26,56,32,41,37,43,12,23
W00005189,11,17,12,15,22,18,28,11,12
W00005191,40,41,45,30,43,34,23,6,31
W00005192,49,51,57,38,60,34,38,15,15
W00005318,15,14,29,12,21,29,47,23,41
W00005319,40,38,46,61,68,35,22,5,7
W00005320,39,39,41,46,45,38,43,19,34
W00005321,12,13,18,12,34,52,40,26,50
W00005322,11,21,22,15,31,25,33,25,32
W00005324,35,34,31,48,36,47,43,6,26
W00005325,18,23,26,20,34,37,34,16,35
W00005326,23,20,30,34,31,32,24,9,18
W00005327,62,56,30,80,85,68,80,31,46
W00005329,29,23,23,26,28,17,34,17,20
W00005330,35,44,25,36,48,44,69,25,18
W00005331,59,55,45,46,45,29,47,11,11
W00005332,39,25,37,36,32,22,29,13,18
W00005333,26,34,31,38,35,47,56,14,29
W00005334,20,34,18,15,48,32,70,23,36
W00005335,29,35,21,36,44,23,62,11,17
W00005338,35,47,35,36,57,47,57,3,8
W00005509,71,75,56,73,89,72,86,24,40
W00005510,20,23,27,26,34,30,24,8,18
W00005511,39,34,30,31,40,30,31,6,18
W00005512,31,25,29,26,54,37,50,14,12
W00005513,14,15,16,12,30,13,17,3,5
W00005514,19,23,26,16,40,24,42,14,15
W00005515,17,16,14,23,24,32,28,8,13
W00005516,33,61,47,42,68,96,45,5,18
W00006104,29,61,32,32,89,54,31,9,20
W00006105,39,28,38,43,55,44,50,15,25
W00006106,25,45,38,34,49,45,31,12,16
W00006107,27,43,41,28,50,59,44,7,10
W00006108,23,22,26,22,33,34,47,12,22
W00006109,28,46,40,43,44,52,28,8,13
W00006110,21,15,23,28,23,50,37,20,17
W00006111,28,36,52,47,38,39,23,11,7
W00006112,56,24,64,51,38,22,24,4,7
W00006113,41,43,50,55,47,38,16,4,6
W00006114,65,26,61,60,43,28,21,8,9
W00006115,39,45,49,57,43,45,18,6,4
W00006116,48,48,36,64,68,34,15,1,2
W00006117,16,21,36,44,42,40,39,8,21
W00006118,38,32,41,50,37,29,19,1,1
W00006119,42,35,48,49,57,30,14,4,2
W00006120,86,61,79,95,82,69,60,11,22
W00006121,43,19,34,37,36,33,36,8,19
W00006122,30,31,30,44,42,72,77,25,41
W00006123,20,24,20,18,23,18,2,3,2
W00006124,25,33,27,23,33,26,28,10,22
W00006125,44,37,62,66,50,49,25,8,3
W00006126,21,29,32,34,35,41,33,10,14
W00006127,28,39,37,36,44,63,48,19,30
W00006128,51,39,64,60,61,67,47,9,34
W00006129,48,42,44,51,49,38,33,9,27
W00006174,36,27,37,33,36,36,40,6,29
W00006175,30,35,32,37,41,34,18,8,15
W00006176,27,41,30,32,47,44,58,15,19
W00006177,9,19,22,12,23,39,42,18,45
W00006178,19,26,27,22,35,29,25,11,14
W00006179,34,55,40,35,45,34,31,12,21
W00006180,31,51,33,27,44,33,43,9,6
W00006181,46,38,46,42,38,40,41,14,19
W00006182,23,34,33,30,51,25,39,14,17
W00006183,22,26,29,28,39,36,46,12,25
W00006184,52,48,57,30,34,32,15,7,9
W00006185,52,32,47,34,46,56,36,16,26
W00006186,26,43,38,40,56,48,22,9,11
W00006187,54,47,41,40,51,23,30,12,19
W00006188,27,20,36,30,35,49,36,11,25
W00006189,26,42,37,24,38,59,32,8,28
W00006190,43,37,48,34,38,32,28,11,17
W00006191,16,23,16,20,22,36,22,10,23
W00006192,32,30,30,34,33,45,29,9,28
W00006193,15,30,26,23,29,34,38,15,30
W00006209,65,52,56,74,52,60,52,13,12
W00006210,34,39,28,28,50,39,28,20,26
W00006211,37,38,43,40,38,48,56,19,29
W00006212,28,35,34,28,47,41,34,14,14
W00006213,21,25,33,34,38,32,30,11,13
W00006214,38,49,58,35,57,48,39,9,29
W00006215,47,52,52,37,46,66,32,12,24
W00006216,25,24,37,22,33,15,33,18,24
W00006217,30,56,41,33,43,26,19,17,6
W00006218,38,46,37,28,52,41,32,21,17
W00006219,41,53,51,34,54,18,24,11,18
W00006230,53,27,59,47,35,34,25,8,26
W00006233,52,41,49,33,50,20,25,14,13
W00006234,49,32,67,43,43,15,19,9,15
W00006235,32,24,56,47,35,26,13,4,11
W00006236,44,43,42,48,59,30,27,10,15
W00006237,39,26,48,57,31,33,17,8,14
W00006238,26,34,24,27,45,39,39,16,8
W00006265,39,40,32,53,82,39,35,12,25
W00006266,20,20,29,29,19,23,14,23,28
W00006268,26,55,27,33,71,43,32,16,19
W00006269,30,70,48,41,84,70,43,11,10
W00006270,22,40,45,32,47,38,32,4,8
W00006271,32,24,31,36,36,35,47,10,11
W00006272,39,39,32,49,50,49,56,4,15
W00006273,82,56,55,78,64,37,32,12,20
W00006274,52,68,29,59,99,66,35,16,18
W00006275,79,49,51,52,33,37,44,11,8
W00006276,37,33,45,45,37,66,45,10,23
W00006277,28,16,44,20,34,32,24,9,24
W00006278,42,37,26,51,47,31,26,8,14
W00006279,74,43,82,103,75,40,34,7,7
W00006280,38,47,37,30,44,38,24,8,44
W00006281,51,38,37,43,37,49,29,9,22
W00006282,29,20,27,21,25,26,22,9,20
W00006283,71,48,55,71,54,49,50,13,25
W00006284,57,51,47,57,80,74,55,16,19
W00006286,36,18,33,29,40,35,45,23,32
W00006287,30,28,37,37,59,28,27,4,12
W00006289,31,35,38,36,37,32,29,12,19
W00006290,28,43,55,38,76,67,34,15,9
W00006291,39,27,31,44,45,27,35,18,28
W00006292,32,29,33,31,50,39,28,9,24
W00006293,31,25,31,35,55,50,40,13,15
W00006294,27,50,36,33,57,39,40,11,23
W00006295,39,45,34,62,66,46,24,5,12
W00006296,31,23,32,27,44,45,64,11,21
W00006297,36,35,31,39,61,46,22,12,14
W00006298,24,32,27,22,46,53,69,19,18
W00006299,33,32,26,34,34,33,58,23,27
W00006309,41,48,32,59,63,30,25,5,8
W00006314,42,34,61,56,40,39,22,6,8
W00006316,66,49,66,87,57,93,51,9,14
W00006400,33,28,37,28,37,51,42,12,31
W00006401,56,42,49,44,46,34,39,4,13
W00006402,32,44,38,36,47,53,44,14,20
W00006403,16,17,41,14,25,30,28,19,29
W00006404,29,31,27,49,33,23,29,11,27
W00006405,38,38,34,30,55,42,38,4,19
W00006406,35,32,55,28,51,58,32,6,26
W00006407,27,26,24,23,30,30,25,13,18
W00006408,24,29,33,37,44,35,31,12,24
W00006409,48,29,41,32,48,40,33,10,22
W00006410,21,33,42,15,29,27,29,16,37
W00006411,39,39,41,37,47,24,38,21,16
W00006412,50,37,55,42,32,53,37,8,17
W00006413,34,43,36,34,46,36,32,15,22
W00006414,38,36,39,42,43,33,24,18,19
W00006415,29,35,43,37,32,35,40,19,47
W00006416,45,34,44,44,44,35,43,9,22
W00006417,28,72,36,32,66,36,30,9,22
W00006418,45,33,44,35,41,29,21,8,17
W00006429,39,36,25,42,57,72,81,12,35
W00006430,40,37,43,61,67,39,44,19,36
W00006431,17,19,9,17,35,28,40,33,55
W00006432,46,66,38,71,102,81,72,22,26
W00006433,21,38,14,23,41,51,64,14,20
W00006434,31,21,22,36,27,39,57,13,21
W00006435,92,38,23,87,85,41,47,12,20
W00006436,63,38,37,70,50,59,68,11,34
W00006437,42,39,22,55,45,36,10,3,10
W00006438,29,27,20,35,34,28,22,21,47
W00006439,139,61,53,148,82,49,40,12,10
W00006440,128,67,34,104,128,48,35,7,10
W00006441,30,46,33,37,37,35,21,8,14
W00006442,67,29,29,95,65,38,21,12,2
W00006443,29,28,29,55,33,49,35,13,14
W00006444,36,42,30,38,45,45,38,13,29
W00006445,123,67,44,139,121,48,36,10,6
W00006446,16,18,17,22,30,28,51,27,30
W00006447,33,35,24,44,54,27,35,13,27
W00006448,58,43,32,74,60,39,45,10,25
W00006449,54,44,32,37,60,37,55,16,26
W00006450,31,34,33,39,45,31,47,17,31
W00006451,10,23,27,24,26,35,38,13,37
W00006453,34,40,48,44,63,56,50,5,10
W00006454,19,35,20,17,48,36,59,34,30
W00006455,13,30,16,14,35,39,61,23,28
W00006456,35,26,30,33,45,46,55,20,25
W00006457,41,24,50,43,36,32,25,16,30
W00006458,28,49,43,28,57,41,39,15,32
W00006459,40,26,54,28,44,41,22,6,29
W00006460,23,33,33,31,49,48,29,20,28
W00006461,48,47,45,56,60,32,25,6,19
W00006462,26,35,27,32,42,44,54,14,53
W00006463,42,21,55,32,31,31,28,10,29
W00006466,41,42,43,40,43,48,33,6,22
W00006467,36,36,26,41,41,46,43,21,103
W00006468,28,31,37,29,42,50,31,13,24
W00006469,35,31,43,38,40,45,37,16,18
W00006470,42,46,38,41,57,30,22,13,27
W00006471,48,38,35,46,49,32,36,8,30
W00006472,29,33,68,32,51,42,38,14,18
W00006473,20,38,46,19,43,23,17,2,10
W00006474,26,26,32,24,40,27,25,8,13
W00006475,17,32,25,32,43,41,30,16,14
W00006476,16,31,36,24,44,68,46,15,22
W00006484,32,44,39,45,40,39,39,5,21
W00006485,56,44,57,44,64,44,37,19,29
W00006486,35,43,29,38,27,35,21,9,31
W00006487,15,38,43,34,56,40,41,9,23
W00006488,38,26,26,36,48,44,38,12,17
W00006489,43,24,58,31,35,44,30,9,18
W00006490,19,17,26,37,32,48,40,13,20
W00006491,13,22,10,20,22,9,30,23,85
W00006492,30,32,40,43,41,25,25,8,24
W00006493,39,41,41,35,44,23,30,9,19
W00006494,37,34,27,44,46,26,31,9,16
W00006495,48,28,42,43,32,36,23,9,67
W00006496,40,40,34,53,52,32,37,12,30
W00006497,20,30,24,27,33,37,34,24,48
W00006498,29,38,39,33,62,49,30,17,31
W00006499,27,29,23,30,39,27,36,12,24
W00006527,19,14,14,22,30,21,26,15,45
W00006528,58,52,41,60,78,50,48,25,30
W00006529,29,32,24,40,37,41,28,9,31
W00006530,17,25,35,22,46,38,49,17,37
W00006531,20,33,54,23,41,44,46,26,54
W00006532,41,33,26,53,41,39,40,15,34
W00006533,25,39,8,27,41,24,46,20,58
W00006534,35,30,53,39,40,34,34,21,41
W00006535,25,35,28,32,41,32,34,11,13
W00006562,46,44,42,39,40,41,40,13,5
W00006563,82,62,82,95,74,79,61,28,18
W00006564,54,67,48,50,67,56,44,16,56
W00006565,23,35,30,25,51,55,59,18,26
W00006566,61,75,43,51,55,38,46,21,26
W00006567,34,26,39,31,48,38,28,14,28
W00006568,64,28,54,27,28,20,10,1,8
W00006569,39,37,40,45,45,53,45,12,36
W00006570,20,34,29,29,44,38,34,22,15
W00006571,38,25,44,33,28,29,27,6,9
W00006572,22,41,34,27,57,28,34,16,15
W00006573,50,53,44,41,68,45,60,15,25
W00006574,12,30,23,18,31,39,67,24,33
W00006575,29,35,49,35,39,42,40,11,29
W00006576,16,21,19,24,20,48,40,28,39
W00006577,27,41,23,30,52,36,73,18,21
W00006578,39,40,49,34,60,39,38,10,3
W00006579,28,37,39,46,52,42,29,17,19
W00006580,32,55,34,36,44,33,34,11,19
W00006581,41,41,40,34,47,43,27,11,23
W00006583,23,41,32,27,49,48,36,12,16
W00006584,43,60,52,42,65,30,43,20,18
W00006585,27,34,21,40,39,18,25,6,20
W00006586,65,70,82,64,92,36,37,10,13
W00006587,43,48,39,34,50,36,39,12,17
W00006588,27,45,34,31,40,33,48,18,13
W00006589,43,33,37,47,56,37,60,20,19
W00006590,31,27,36,29,33,43,49,21,21
W00006591,61,60,68,72,66,53,44,14,34
W00006592,51,47,30,34,44,38,40,12,34
W00006593,24,30,35,32,26,32,34,7,17
W00006594,34,32,39,35,46,35,37,10,16
W00006697,44,46,30,33,46,35,37,10,35
W00006698,49,50,52,39,44,42,42,7,8
W00006699,38,20,27,26,41,25,37,18,39
W00006700,26,48,19,41,51,44,53,11,9
W00006701,42,33,43,45,49,49,57,8,8
W00006702,26,39,40,26,48,49,44,10,13
W00006703,39,36,27,35,42,44,39,5,13
W00006704,46,51,28,48,54,31,18,6,13
W00006705,54,43,41,49,41,33,28,11,19
W00006706,52,32,35,24,39,21,35,31,17
W00006707,40,27,38,28,25,21,20,13,12
W00006708,42,32,29,24,39,32,52,18,24
W00009893,65,26,39,84,38,23,10,1,1
W00009895,61,54,22,38,89,32,35,19,86
W00009896,71,52,28,89,63,30,16,4,5
W00009898,70,16,64,89,31,29,14,2,0
W00009899,64,32,50,92,53,21,15,0,3
W00009900,66,37,49,69,52,20,18,0,3
W00009901,60,42,41,61,72,48,21,3,4
W00009902,58,26,20,52,54,40,56,13,23
W00009906,22,19,24,28,17,34,20,8,25
W00009908,70,68,23,81,85,38,15,5,8
W00009910,38,26,46,67,49,32,15,1,4
W00009913,39,23,27,50,28,38,74,8,12
W00009914,70,47,54,85,61,20,14,1,1
W00009915,57,44,26,54,71,33,12,4,6
W00009949,76,71,65,108,82,42,30,10,23
