geocode,asian,black,mixed,other,white
E00103760,0,0,0,0,139
E00103762,0,0,0,0,206
E00103813,1,0,1,0,199
E00103854,0,0,6,0,309
E00103856,1,0,2,0,258
E00103857,1,0,1,0,329
E00103858,1,0,1,4,305
E00103859,0,0,1,0,228
E00103860,2,0,0,0,261
E00103861,0,0,2,0,261
E00103862,2,0,5,0,236
E00103865,2,0,0,0,291
E00103866,1,0,3,1,241
E00103867,2,0,2,0,238
E00103868,4,0,8,0,266
E00103870,3,0,5,0,316
E00103871,4,0,1,0,303
E00103872,3,0,4,0,337
E00103873,4,0,1,0,241
E00103874,2,1,2,0,499
E00103875,1,0,4,0,377
E00103876,2,0,4,0,326
E00103879,4,0,0,0,136
E00103880,1,1,5,0,366
E00103881,5,0,1,0,320
E00103882,0,0,1,0,342
E00103883,1,0,0,0,306
E00103884,1,0,5,1,282
E00103885,0,1,2,0,267
E00103886,0,1,3,1,349
E00103887,4,1,6,1,487
E00103888,1,2,2,0,412
E00103889,2,0,6,0,434
E00103890,1,0,5,0,349
E00103891,0,0,0,0,316
E00103894,0,0,1,0,274
E00103895,0,0,5,0,277
E00103918,2,0,0,0,278
E00103926,4,0,4,4,259
E00103935,1,0,6,0,309
E00103937,0,1,8,0,344
E00103938,0,1,5,0,236
E00103939,6,1,0,0,221
E00103940,2,0,0,0,282
E00103941,0,0,0,0,251
E00103942,2,0,0,0,203
E00103943,0,0,1,1,236
E00103944,0,0,0,0,241
E00103945,0,0,2,0,243
E00103946,0,2,3,0,317
E00103947,0,0,0,0,226
E00103948,0,0,1,1,220
E00103949,1,0,0,1,215
E00103950,4,0,3,0,294
E00103951,1,4,0,0,347
E00103952,0,0,2,0,268
E00103953,0,2,1,0,228
E00103954,0,0,0,0,266
E00103955,1,2,0,0,309
E00103956,1,1,1,0,319
E00103957,1,0,5,0,426
E00103958,0,1,2,0,381
E00103959,2,0,5,0,347
E00103960,1,0,1,0,275
E00103961,1,0,4,0,275
E00103962,2,0,0,2,307
E00103963,0,0,0,0,336
E00103964,5,0,3,0,367
E00103965,2,0,1,0,288
E00103972,0,0,2,0,232
E00103973,0,0,0,0,231
E00103974,6,0,0,0,211
E00103975,0,1,2,1,262
E00103976,0,0,1,0,276
E00103977,0,0,1,1,187
