geocode,bad,fair,good
E00136780,9,28,113
E00136781,12,52,244
E00136782,13,38,220
E00136783,20,52,200
E00136784,26,57,214
E00136785,7,24,163
E00136786,16,52,204
E00136787,9,35,285
E00136791,32,49,211
E00136792,18,45,233
E00136793,21,57,216
E00136813,7,41,187
E00136814,17,34,133
E00136815,5,14,116
E00136816,27,58,312
E00136817,20,72,280
E00136818,20,40,244
E00136822,12,47,201
E00137044,12,45,241
E00153723,10,38,132
E00153724,6,23,96
E00153725,5,27,139
E00153726,20,54,130
E00153727,7,14,116
E00153728,6,45,157
E00153729,8,42,157
E00153730,10,61,204
E00153731,10,28,102
E00153732,15,45,185
E00153733,19,49,255
E00153734,8,41,202
E00153735,7,50,174
E00153736,32,49,159
E00153737,17,55,216
E00153860,9,30,121
E00153862,11,30,183
E00153864,8,22,157
E00153867,6,35,175
E00153868,10,20,157
E00153869,4,34,109
E00153875,12,41,220
E00153876,20,49,241
E00153877,10,32,199
E00153916,14,83,211
E00153917,18,39,221
E00153918,21,37,208
E00153919,6,46,335
E00153920,12,45,271
E00153921,8,58,237
E00153922,15,39,197
E00153923,6,29,118
E00153924,15,36,224
E00153925,24,58,243
E00153926,20,43,220
E00153927,22,47,128
E00153928,16,39,229
E00153929,14,48,198
E00153930,13,47,245
E00153931,9,33,258
E00153932,11,43,201
E00153933,12,53,248
E00153934,22,57,277
E00153935,3,27,250
E00153936,8,37,243
E00153937,23,67,275
E00153987,6,30,158
E00153988,4,8,89
E00153989,9,29,142
E00153990,18,52,172
E00153991,15,30,246
E00153992,11,45,253
E00153993,11,23,186
E00153994,8,33,252
E00154003,8,26,161
E00154004,6,14,89
E00154006,8,20,195
E00154007,4,22,162
E00154008,5,19,108
E00154009,10,40,176
E00154010,18,36,237
E00154011,7,22,153
E00154012,13,31,194
E00154014,12,27,490
E00154015,12,49,319
E00154016,11,36,297
E00154017,17,37,286
E00154019,9,46,531
E00154046,15,37,175
E00154047,13,52,344
E00154048,30,80,244
E00154049,19,68,325
E00154050,27,45,187
E00154051,20,24,318
E00154052,8,32,157
E00154054,17,44,233
E00154055,23,55,202
E00154056,31,46,153
E00154057,22,49,179
E00154058,11,51,207
E00154059,11,44,224
E00154068,11,42,205
E00154069,18,49,196
E00154070,10,15,93
E00154071,11,41,292
E00154072,17,36,263
E00154073,14,39,242
E00154074,8,20,104
E00154075,6,21,158
E00154076,16,60,347
E00154077,6,29,241
E00154107,15,37,246
E00154108,9,34,209
E00154109,7,33,195
E00154110,7,26,125
E00154111,9,30,183
E00154112,15,37,174
E00154113,12,46,268
E00154114,10,43,196
E00154130,48,48,204
E00154131,34,50,259
E00154132,4,17,108
E00154133,9,30,144
E00154134,7,40,173
E00154135,5,18,129
E00154136,24,69,300
E00154137,7,25,149
E00154138,14,36,207
E00154139,21,46,183
E00154140,14,28,260
E00154141,21,54,178
E00154142,18,39,162
E00154143,19,32,194
E00154144,22,38,229
E00154145,26,60,288
E00154146,31,51,183
E00154147,18,62,272
E00154148,16,51,205
E00154149,15,43,188
E00154150,19,42,246
E00154151,14,39,174
E00154152,21,53,192
E00154153,27,55,173
E00154154,6,37,267
E00154155,32,76,208
E00154156,10,46,308
E00154157,18,44,219
E00154158,20,67,185
E00154159,18,48,244
E00154160,21,51,274
E00154161,27,54,166
E00154162,15,70,259
E00154163,21,48,229
E00154164,18,51,224
E00154165,19,52,206
E00154166,35,53,202
E00154167,10,42,196
E00154168,5,38,194
E00154169,20,47,264
E00154170,18,55,302
E00154171,18,42,260
E00154172,21,62,202
E00154173,9,26,158
E00154174,13,44,244
E00154175,18,48,259
E00154176,10,46,150
E00154177,8,22,162
E00154178,19,64,203
E00154179,6,14,105
E00154180,9,31,140
E00154181,11,51,280
E00154182,18,43,218
E00154183,25,74,164
E00154184,19,44,237
E00154185,18,43,312
E00154186,23,32,314
E00154187,15,52,264
E00154188,12,28,255
E00154189,35,34,194
E00154190,22,47,298
E00154191,15,42,175
E00154192,23,33,169
E00154193,17,66,278
E00154194,13,37,223
E00154195,11,54,224
E00154196,18,55,220
E00154197,44,45,206
E00154198,14,40,265
E00154199,15,41,308
E00154200,14,52,292
E00154201,9,34,267
E00154202,28,47,205
E00154203,19,30,271
E00154204,11,37,267
E00154205,21,41,235
E00154206,18,41,227
E00154207,10,47,208
E00154208,12,41,245
E00154209,44,55,210
E00154210,19,52,218
E00154211,17,36,227
E00154212,17,49,234
E00154213,10,48,257
E00154214,13,27,438
E00154216,9,24,220
E00154217,18,42,224
E00154218,15,39,238
E00154220,5,29,279
E00154221,8,37,260
E00154222,16,40,210
E00154223,12,29,275
E00154225,21,47,259
E00154226,14,35,316
E00154227,14,40,189
E00154228,14,27,342
E00154229,9,19,252
E00154230,17,50,518
E00154231,25,55,207
E00154232,29,44,176
E00154233,19,53,178
E00154234,26,57,299
E00154251,13,35,201
E00154252,17,47,216
E00154253,14,57,177
E00154254,29,52,173
E00154255,34,63,139
E00154256,7,46,192
E00154257,17,43,238
E00154258,10,54,204
E00154259,26,54,238
E00154260,20,51,275
E00154261,15,32,197
E00154262,10,29,233
E00154263,17,67,220
E00154264,13,33,175
E00154265,11,34,231
E00154266,19,53,197
E00154267,33,98,267
E00154268,25,51,221
E00154269,12,43,222
E00154270,20,50,187
E00154275,46,74,86
E00154278,21,34,201
E00154280,22,47,203
E00154281,16,45,273
E00154282,31,77,83
E00154283,17,32,180
E00154284,22,53,227
E00154285,13,47,150
E00154286,41,73,223
E00154287,19,42,235
E00154288,16,32,214
E00154289,28,40,143
E00154290,22,48,179
E00154297,17,34,233
E00154298,22,44,428
E00154299,37,58,263
E00154301,38,56,127
E00154302,28,77,159
E00154303,22,54,157
E00154304,34,75,133
E00154305,11,48,234
E00154306,13,24,175
E00154307,24,54,177
E00154308,18,48,228
E00154309,8,39,196
E00154310,42,50,218
E00154311,30,46,199
E00154312,18,44,212
E00154313,26,58,172
E00154314,32,51,171
E00154315,19,35,214
E00154316,20,32,104
E00154317,40,56,172
E00154318,31,49,225
E00154319,18,45,310
E00154320,20,52,235
E00154321,23,44,223
E00154322,14,41,278
E00154323,22,57,282
E00154324,19,29,168
E00154325,23,43,237
E00154326,28,48,270
E00154327,16,37,247
E00154328,13,50,234
E00154329,12,53,224
E00154330,19,51,288
E00154331,33,39,166
E00154332,20,39,217
E00154333,9,39,233
E00154334,34,62,270
E00154335,8,31,236
E00154336,46,114,145
E00154337,24,47,282
E00154338,45,99,177
E00154349,31,50,236
E00154350,15,44,306
E00154351,21,39,212
E00154352,24,42,202
E00154356,12,65,245
E00154357,15,54,156
E00154358,34,55,227
E00154359,26,48,203
E00154360,16,56,236
E00154361,18,43,230
E00154362,18,52,241
E00154363,20,36,222
E00154364,7,35,225
E00154365,15,24,211
E00154366,14,31,218
E00154372,14,36,299
E00154373,10,23,347
E00154374,17,38,267
E00154386,15,58,195
E00154387,11,56,215
E00154388,17,43,267
E00154389,15,44,237
E00154390,32,66,219
E00154391,9,50,185
E00154392,12,37,143
E00154398,31,75,273
E00154399,14,40,249
E00154400,13,49,234
E00154401,16,29,227
E00154402,15,44,196
E00154403,19,54,190
E00154404,22,64,152
E00154405,27,55,242
E00154406,17,51,162
E00154407,18,46,231
E00154408,30,45,134
E00154409,30,43,159
E00154410,14,34,178
E00154411,24,55,176
E00154412,15,60,175
E00154413,19,39,215
E00154414,21,53,158
E00154415,30,59,136
E00154416,10,40,223
E00154417,10,37,300
E00154418,16,28,204
E00154419,16,28,208
E00154420,12,58,130
E00154421,22,44,129
E00154422,47,71,74
E00154423,14,38,217
E00154424,9,43,175
E00154425,25,39,273
E00154426,14,41,231
E00154427,11,33,221
E00154428,29,49,142
E00154453,19,45,224
E00154454,21,56,256
E00154455,19,73,226
E00154456,10,37,180
E00154457,10,39,213
E00154458,14,52,148
E00154459,11,53,262
E00154460,4,13,176
E00154461,14,44,156
E00154462,7,32,168
E00154463,14,34,139
E00154464,8,33,120
E00154465,17,36,134
E00154466,15,51,156
E00154467,7,40,119
E00154468,18,48,109
E00154469,10,19,204
E00154471,12,43,272
E00154472,9,31,251
E00154474,5,21,179
E00154475,14,38,106
E00154476,9,18,182
E00154478,11,41,216
E00154479,10,42,163
E00154480,11,28,172
E00154481,6,35,205
E00154482,21,44,160
E00154483,3,23,99
E00154484,13,39,271
E00154485,4,25,149
E00154486,8,19,113
E00154487,3,28,82
E00154488,13,40,204
E00154489,12,18,122
E00154490,18,53,177
E00154491,22,51,208
E00154492,25,40,193
E00154493,23,51,213
E00154494,18,43,204
E00154495,30,56,149
E00154496,14,35,228
E00154497,19,50,112
E00154498,14,45,234
E00154499,17,60,253
E00154500,14,52,218
E00154501,19,46,172
E00154502,47,59,187
E00154503,14,41,210
E00154504,16,41,219
E00154505,28,47,263
E00154506,19,47,193
E00154507,20,47,238
E00154508,16,37,211
E00154509,24,71,312
E00154510,30,45,243
E00154511,22,43,189
E00154512,26,60,200
E00154513,19,63,195
E00154514,24,67,152
E00154515,16,49,243
E00154516,20,61,271
E00154517,5,25,97
E00154518,29,68,352
E00154519,9,34,254
E00154520,12,17,289
E00154521,14,56,212
E00154523,11,39,230
E00154524,19,66,167
E00154525,14,31,200
E00154526,18,53,265
E00154527,3,8,111
E00154528,7,35,244
E00154529,17,34,209
E00154530,14,35,246
E00154531,5,13,93
E00154532,31,63,333
E00154533,11,31,125
E00154534,15,54,339
E00154535,8,13,124
E00154536,3,8,125
E00154537,11,32,205
E00154538,16,41,257
E00154539,24,41,203
E00173878,5,26,253
E00173879,12,51,320
E00173881,4,22,271
E00173882,25,43,185
E00173885,16,53,183
E00173886,15,63,543
E00173887,18,29,204
E00173888,7,27,246
E00173894,10,22,276
E00173897,5,17,114
E00173902,11,23,253
E00173903,11,49,227
E00173904,10,22,236
E00173905,10,27,293
E00173906,4,22,174
E00173907,10,25,236
E00173908,12,27,317
E00173909,26,37,247
E00173910,5,28,269
E00173911,7,28,252
E00173912,47,90,340
E00173913,4,35,262
E00173914,7,20,313
