geocode,female,male
E01015272,897,825
E01015273,961,1003
E01015274,897,869
E01015275,841,939
E01015276,874,826
E01015277,951,993
E01015279,881,960
E01015280,915,1068
E01015281,806,917
E01015282,778,1195
E01015283,858,1013
E01015285,1232,1439
E01015286,955,955
E01015287,1098,1131
E01015288,878,999
E01015289,858,1013
E01015290,796,1030
E01015291,943,996
E01015292,815,881
E01015293,768,762
E01015294,927,1022
E01015295,759,685
E01015296,899,827
E01015297,835,656
E01015298,840,715
E01015299,897,803
E01015300,837,733
E01015318,859,805
E01015326,931,993
E01015327,975,989
E01015328,895,955
E01015329,756,904
E01015344,941,846
E01015345,879,1020
E01015361,718,697
E01015362,649,600
E01015363,864,831
E01015364,814,786
E01015365,829,879
E01015366,956,851
E01015367,892,1129
E01015368,873,807
E01015369,844,824
E01015370,814,824
E01015371,719,815
E01015372,993,831
E01015386,813,853
E01015389,724,750
E01015390,842,846
E01015391,729,726
E01015392,739,682
E01015393,621,639
E01015394,812,779
E01015402,864,792
E01015403,965,787
E01015404,844,816
E01015405,922,889
E01015406,833,908
E01015423,971,1039
E01015424,696,673
E01015425,674,618
E01015426,714,657
E01015427,812,874
E01015428,1085,1079
E01015429,885,817
E01015430,784,763
E01015438,785,744
E01015439,844,879
E01015440,1001,941
E01015441,946,926
E01015445,1006,921
E01015446,794,789
E01015447,857,769
E01015448,777,748
E01015450,860,878
E01015451,759,706
E01015452,940,860
E01015453,937,903
E01015454,913,916
E01015455,967,911
E01015456,947,837
E01015457,840,808
E01015458,780,715
E01015459,899,860
E01015460,888,858
E01015461,791,801
E01015462,765,827
E01015463,764,793
E01015464,831,783
E01015465,892,858
E01015466,898,816
E01015468,1119,840
E01017282,724,680
E01017283,809,772
E01017284,961,814
E01017285,1031,882
E01017286,779,758
E01017287,877,771
E01017288,650,563
E01017289,1067,967
E01017290,676,656
E01017291,625,532
E01017292,824,770
E01017293,1036,981
E01017294,806,788
E01017295,670,595
E01017296,673,608
E01017297,744,693
E01017298,773,729
E01017299,610,609
E01017310,736,675
E01017311,787,728
E01017312,825,738
E01017315,790,710
E01017317,798,751
E01017318,622,564
E01017319,702,589
E01017320,599,492
E01017321,633,555
E01017322,781,712
E01017323,582,576
E01017324,735,729
E01017325,677,628
E01017326,795,785
E01017327,851,802
E01017328,739,705
E01017331,761,712
E01017332,662,610
E01017333,907,1993
E01017334,631,1161
E01017335,766,754
E01017336,793,811
E01017337,811,800
E01017338,728,662
E01017339,872,790
E01017340,969,815
E01017341,833,725
E01017342,904,827
E01017343,652,678
E01017344,839,813
E01017345,1040,940
E01017346,784,714
E01017347,847,789
E01017348,769,726
E01017349,1108,1041
E01017350,984,921
E01017351,732,670
E01017352,611,536
E01017353,620,605
E01017354,619,567
E01017355,787,741
E01017356,802,749
E01017357,775,734
E01017358,697,598
E01017359,748,735
E01017360,849,857
E01017361,760,676
E01017362,776,715
E01017363,782,761
E01017364,770,739
E01017365,760,695
E01017366,776,693
E01017367,1009,909
E01017368,833,726
E01017369,742,717
E01017370,905,848
E01020346,826,764
E01020354,789,694
E01020355,1010,895
E01020356,857,732
E01020362,771,680
E01020364,874,725
E01020367,982,869
E01020368,1209,1174
E01020466,904,876
E01020467,880,884
E01020468,753,738
E01020473,780,679
E01020474,877,813
E01020476,621,614
E01020477,756,783
E01020478,566,525
E01020479,639,563
E01020480,773,705
E01020481,749,764
E01020482,851,767
E01020483,643,631
E01020484,759,666
E01020485,776,666
E01020486,716,590
E01020487,674,613
E01020488,767,694
E01020489,707,757
E01020490,809,809
E01020491,800,771
E01020492,612,541
E01020493,1151,1435
E01020500,845,780
E01020502,876,781
E01020503,972,790
E01020504,1190,1066
E01020505,964,906
E01020507,983,914
E01020510,1045,924
E01020512,1055,1039
E01020513,784,759
E01020514,634,618
E01020515,617,596
E01020516,781,726
E01020517,895,850
E01020518,804,718
E01020519,970,835
E01020520,700,694
E01020523,657,607
E01020524,741,725
E01020525,683,636
E01020526,712,656
E01020527,769,739
E01020528,974,984
E01020537,965,988
E01020538,975,876
E01020549,1105,990
E01020551,950,933
E01020552,954,851
E01020553,629,673
E01020554,850,928
E01020555,651,710
E01020556,719,718
E01020557,804,723
E01020558,872,848
E01020559,821,762
E01020560,981,942
E01020561,1036,852
E01020562,1035,991
E01020563,599,1031
E01020564,840,781
E01020565,750,714
E01020566,1064,1026
E01020569,742,718
E01020570,805,776
E01020571,1065,982
E01020572,976,985
E01020573,930,892
E01020574,987,905
E01020575,826,836
E01020576,858,853
E01020577,797,803
E01020578,1130,952
E01020579,995,969
E01020580,742,698
E01020581,1004,1015
E01020582,809,764
E01020583,956,974
E01020584,880,822
E01020585,785,774
E01020586,652,621
E01020587,780,710
E01020588,679,642
E01020589,765,722
E01023051,805,736
E01023052,887,754
E01023053,881,775
E01031523,828,737
E01031525,733,612
E01031526,742,639
E01031527,805,734
E01031528,738,714
E01032641,842,765
E01032643,783,900
E01032644,590,483
E01032645,620,473
E01032659,558,611
E01032660,854,815
E01032661,649,656
E01032662,590,527
E01033200,1017,1536
E01033239,1224,1082
E01033241,512,600
E01033242,449,561
E01033283,603,608
E01033285,463,617
E01033286,522,544
E01033288,518,527
