geocode,female,male
E01026421,889,841
E01026435,1115,1127
E01026439,772,761
E01026440,588,603
E01026441,806,772
E01026465,909,887
E01026466,947,967
E01026467,1144,1056
E01026468,1216,1157
E01026469,778,806
E01026470,1334,1424
E01026471,627,613
E01026472,601,605
E01026473,733,741
E01026474,889,802
E01026475,739,732
E01026476,725,760
E01026477,740,707
E01026478,859,842
E01026494,1098,1110
E01026872,1083,1117
E01026873,635,630
E01026874,784,761
E01026877,776,761
E01026886,679,663
E01026887,726,746
E01026888,876,741
E01026889,803,719
E01026891,848,798
E01026894,1270,1174
E01026900,764,682
E01026901,712,621
E01026902,927,935
E01026931,609,605
E01026932,624,612
E01026934,514,514
E01026935,687,642
E01029876,1055,1126
E01029878,621,577
E01029881,1039,1018
E01029898,900,822
E01029900,838,784
E01029901,1088,1064
E01029907,1108,1054
E01029911,1109,1082
E01029921,635,635
E01029922,667,639
E01029923,709,690
E01029958,705,715
E01029960,931,864
E01029961,779,744
E01029962,766,828
E01029963,777,764
E01029964,637,704
E01029965,769,705
E01029973,780,735
E01029974,799,769
E01029975,668,626
E01029976,766,783
E01029977,786,751
E01029984,777,750
E01029985,1094,1211
E01029988,822,1037
E01029997,821,770
E01029998,976,926
E01029999,861,847
E01030000,794,775
E01030001,819,735
E01030002,989,924
E01030003,913,823
E01030004,684,657
E01030006,935,893
E01030007,852,798
E01030008,692,611
E01030009,745,736
E01030010,930,924
E01030011,821,767
E01030022,1059,1140
E01030023,887,999
E01030024,955,1386
E01030025,892,896
E01030026,875,849
E01030027,1012,1047
E01030028,839,792
E01030029,819,818
E01030030,997,1004
E01030031,798,753
E01030032,781,725
E01030033,778,756
E01030034,727,687
E01030035,940,902
E01030036,908,835
E01030037,602,609
E01030038,610,618
E01030039,725,737
E01030040,630,565
E01030041,1073,1092
E01030042,783,784
E01030043,611,624
E01030044,592,556
E01030045,926,878
E01030046,821,803
E01030047,641,617
E01030048,1247,1122
E01030049,863,828
E01030050,1042,996
E01030051,855,841
E01030052,1122,1032
E01030053,1147,1145
E01030054,631,622
E01030055,704,694
E01030056,1108,1073
E01030057,1156,1167
E01030058,1054,1006
E01030059,1138,1116
E01030060,857,779
E01030061,806,750
E01030062,698,638
E01030063,1236,1128
E01030064,1162,1146
E01030065,1054,1026
E01030066,822,763
E01030067,658,615
E01030068,847,841
E01030069,646,664
E01030070,751,1449
E01030071,761,706
E01030072,817,787
E01030073,803,699
E01030075,836,832
E01030076,737,752
E01030077,810,693
E01030078,840,877
E01030079,882,750
E01030080,850,791
E01030081,1139,1124
E01030082,1272,1285
E01030083,1158,1168
E01030084,811,800
E01030085,824,797
E01030086,599,578
E01030087,668,695
E01030088,595,572
E01030089,1016,979
E01030090,1216,1213
E01030091,922,860
E01030092,883,796
E01030093,769,763
E01030094,734,678
E01030095,590,589
E01030096,730,713
E01030097,606,595
E01030103,1074,956
E01030104,1082,1109
E01030119,1139,1116
E01030121,1227,1138
E01030127,618,628
E01030128,725,747
E01030129,706,721
E01030130,680,613
E01030132,659,1297
E01030133,748,716
E01030137,797,794
E01030138,1170,1171
E01030142,893,819
E01030143,775,817
E01030144,651,584
E01030145,710,702
E01030146,555,540
E01030154,1092,1052
E01030155,1042,1031
E01030172,857,800
E01030173,883,802
E01030174,730,672
E01030175,1181,1125
E01030179,1391,1295
E01030180,712,686
E01030181,988,1005
E01030183,1003,962
E01030184,919,852
E01030185,1136,985
E01030190,899,896
E01030191,815,806
E01030192,743,738
E01030193,815,823
E01030194,874,738
E01030195,833,800
E01030200,1133,1139
E01030203,1077,890
E01030204,926,924
E01030205,665,649
E01030207,749,726
E01030211,1082,853
E01030220,1131,1025
E01030221,1003,962
E01033043,624,600
E01033044,732,726
E01033045,546,526
E01033046,523,600
E01033048,661,613
E01033049,668,524
E01033050,644,649
E01033124,542,563
E01033125,445,577
E01033129,536,705
E01033316,815,757
E01033317,778,795
E01033319,962,950
E01033442,852,770
E01033443,681,1058
E01033444,762,747
E01033447,753,705
E01033539,700,691
E01033541,714,682
