geocode,bad,fair,good
E00092339,26,38,300
E00092340,29,42,218
E00092341,31,38,205
E00092342,27,51,281
E00092343,22,30,200
E00092344,28,34,204
E00092345,22,33,235
E00092346,12,36,209
E00092347,35,39,206
E00092348,16,26,294
E00092349,31,52,245
E00092350,32,37,282
E00092351,36,48,204
E00092352,12,45,269
E00092353,12,51,225
E00092354,19,52,290
E00092355,30,46,219
E00092356,16,38,180
E00092357,28,38,212
E00092358,23,42,263
E00092359,17,43,195
E00092360,5,35,180
E00092361,15,42,283
E00092362,76,59,122
E00092363,23,29,249
E00092364,39,65,321
E00092365,10,40,204
E00092366,28,66,219
E00092367,24,38,292
E00092368,27,59,236
E00092369,19,38,173
E00092370,43,85,142
E00092371,27,39,182
E00092372,31,51,194
E00092373,19,31,264
E00092374,11,45,212
E00092375,18,46,226
E00092376,28,47,278
E00092377,19,31,211
E00092378,26,36,213
E00092379,18,37,214
E00092380,21,43,246
E00092381,27,38,126
E00092382,26,37,155
E00092383,32,50,159
E00092384,15,25,173
E00092385,15,29,285
E00092387,38,46,148
E00092388,49,51,125
E00092389,24,28,225
E00092392,12,17,220
E00092393,15,35,315
E00092394,6,19,195
E00092395,5,12,191
E00092396,17,35,118
E00092397,13,28,288
E00092398,22,36,276
E00092399,1,7,109
E00092400,16,35,286
E00092401,13,36,218
E00092402,13,38,287
E00092403,21,47,202
E00092404,19,39,191
E00092405,12,49,210
E00092406,9,19,258
E00092407,6,22,295
E00092408,7,39,283
E00092409,10,39,257
E00092410,12,45,252
E00092411,18,26,189
E00092412,22,32,138
E00092413,8,22,170
E00092414,9,29,232
E00092415,14,31,221
E00092416,0,16,140
E00092417,4,19,202
E00092418,11,43,255
E00092419,8,23,257
E00092420,9,23,307
E00092421,9,22,261
E00092422,4,26,268
E00092423,17,44,425
E00092424,7,18,262
E00092425,6,19,79
E00092426,22,63,266
E00092427,10,25,261
E00092428,15,41,242
E00092429,28,66,224
E00092430,18,34,272
E00092431,7,24,168
E00092432,31,54,222
E00092433,12,30,386
E00092434,38,48,140
E00092435,44,66,112
E00092436,18,59,270
E00092437,11,38,367
E00092438,13,21,213
E00092439,27,44,92
E00092440,18,47,221
E00092441,8,26,195
E00092442,7,35,346
E00092443,8,37,355
E00092444,2,28,224
E00092446,14,33,271
E00092447,14,50,410
E00092448,2,31,229
E00092449,8,33,357
E00092450,5,34,297
E00092451,14,30,396
E00092453,11,26,182
E00092454,20,45,134
E00092455,13,38,257
E00092456,12,42,359
E00092457,8,33,287
E00092458,13,39,328
E00092459,16,32,298
E00092460,10,32,193
E00092461,20,49,309
E00092462,6,24,273
E00092463,8,42,325
E00092464,11,26,252
E00092465,12,35,230
E00092466,8,43,208
E00092467,8,25,207
E00092468,14,26,272
E00092469,5,29,307
E00092470,5,22,288
E00092471,10,28,253
E00092472,18,30,68
E00092473,13,38,221
E00092474,14,45,318
E00092475,12,44,282
E00092476,16,20,130
E00092477,5,17,224
E00092478,7,15,114
E00092479,13,27,232
E00092480,17,34,257
E00092503,16,43,247
E00092504,9,36,225
E00092505,17,31,264
E00092506,5,34,256
E00092507,3,22,164
E00092508,18,28,196
E00092509,8,29,140
E00092510,12,43,141
E00092511,12,24,207
E00092512,8,23,238
E00092513,10,29,197
E00092514,8,32,218
E00092515,17,47,245
E00092516,10,38,235
E00092517,14,32,203
E00092518,9,42,219
E00092519,16,28,192
E00092520,5,28,198
E00092521,84,103,170
E00092522,25,27,191
E00092523,5,27,223
E00092524,7,21,281
