geocode,employee,inactive,self-employed,student,unemployed
E01015023,590,428,65,27,65
E01015024,703,308,79,21,42
E01015025,522,432,112,34,23
E01015026,581,419,76,27,62
E01015027,691,343,96,40,36
E01015028,479,369,65,18,82
E01015029,759,357,75,31,48
E01015030,489,468,56,30,78
E01015031,632,379,107,104,58
E01015032,597,782,60,266,81
E01015033,630,302,131,43,22
E01015034,483,290,153,34,23
E01015035,682,316,101,23,28
E01015036,556,293,120,19,20
E01015037,521,308,67,17,37
E01015038,725,348,127,44,45
E01015039,668,221,54,16,51
E01015040,541,407,58,29,69
E01015041,668,270,61,28,55
E01015042,657,266,84,30,64
E01015043,517,370,88,32,102
E01015044,622,362,97,46,92
E01015045,590,339,66,21,94
E01015046,575,627,55,33,145
E01015047,516,364,73,23,82
E01015048,418,316,30,30,79
E01015049,467,656,71,229,26
E01015050,459,828,67,275,57
E01015051,331,1014,40,367,28
E01015052,552,777,53,281,67
E01015053,337,699,56,219,46
E01015054,257,1388,41,421,34
E01015055,502,404,65,26,57
E01015056,657,359,88,27,58
E01015057,540,361,54,43,57
E01015058,483,345,65,29,67
E01015059,697,289,76,29,64
E01015060,606,357,70,38,52
E01015061,588,350,53,85,61
E01015062,610,873,61,279,53
E01015063,610,327,58,30,43
E01015064,578,404,90,37,17
E01015065,555,321,43,27,28
E01015066,674,316,79,33,23
E01015067,578,401,85,49,19
E01015068,688,332,69,36,27
E01015069,598,358,87,34,63
E01015070,1107,501,125,64,65
E01015071,591,348,80,30,39
E01015072,546,407,79,43,66
E01015073,538,402,67,21,55
E01015074,507,422,66,32,49
E01015075,513,362,61,29,50
E01015076,648,299,74,27,39
E01015077,659,378,80,30,42
E01015078,361,358,32,34,58
E01015079,593,317,85,33,29
E01015080,364,387,32,21,93
E01015081,537,394,58,35,59
E01015082,549,457,73,30,69
E01015083,513,416,62,23,79
E01015084,523,380,74,35,48
E01015085,583,394,84,19,56
E01015086,465,401,51,12,43
E01015087,510,390,71,44,72
E01015088,456,440,40,40,72
E01015089,651,413,60,18,59
E01015090,665,301,67,29,22
E01015091,688,368,83,34,41
E01015092,489,537,54,175,34
E01015093,604,353,62,17,30
E01015094,586,302,59,18,38
E01015095,567,405,49,24,36
E01015096,548,386,58,38,35
E01015097,538,580,94,31,26
E01015098,615,335,105,46,32
E01015099,674,260,101,53,44
E01015100,630,316,90,69,40
E01015101,503,321,158,41,24
E01015102,820,272,102,24,49
E01015103,666,251,115,54,24
E01015104,679,248,92,40,30
