geocode,bad,fair,good
E01026892,56,172,1078
E01026893,63,189,775
E01026898,89,218,1085
E01030152,118,413,1470
E01030153,62,208,954
E01030176,78,263,1636
E01030186,81,251,1117
E01030187,88,268,1225
E01030188,81,237,1321
E01030189,62,255,1374
E01030199,82,250,1498
E01030201,89,273,1714
E01030208,69,213,987
E01030209,112,277,1131
E01030210,117,268,1739
E01030212,95,263,1553
E01030219,84,286,1596
E01030222,138,297,1466
E01030223,121,270,1324
E01030224,121,311,1243
E01030225,112,261,1242
E01030226,90,280,1534
E01030227,111,248,1082
E01030228,113,342,1318
E01030229,103,346,1701
E01030230,173,308,1349
E01030231,84,240,1244
E01030232,85,221,1423
E01030233,71,203,1238
E01030234,83,210,1299
E01030235,110,238,1134
E01030236,127,277,1333
E01030237,123,327,2452
E01030238,76,209,1563
E01030239,67,146,1805
E01030243,86,234,1141
E01030244,141,332,1204
E01030245,78,282,1228
E01030249,109,267,1270
E01030250,144,297,1365
E01030251,104,259,1209
E01030252,153,330,1262
E01030253,168,306,1314
E01030254,86,226,1151
E01030255,77,187,1093
E01030256,115,266,1130
E01030257,134,285,1161
E01030258,176,279,1073
E01030261,136,247,1036
E01030264,74,210,1143
E01030265,94,192,1160
E01030268,59,147,1147
E01030269,100,272,1249
E01030270,85,261,1196
E01030272,114,278,1104
E01030273,142,295,1083
E01030274,135,281,771
E01030275,55,159,917
E01030276,75,194,960
E01030282,79,242,777
E01030283,73,224,1062
E01030284,56,220,947
E01030285,82,296,1864
E01030286,104,341,1740
E01030287,126,297,1002
E01030288,88,247,1079
E01030289,126,245,1074
E01030290,102,289,1117
E01030291,112,221,1144
E01030292,72,226,1187
E01030293,72,236,1392
E01030294,66,182,1240
E01030295,124,296,1804
E01033445,63,155,1485
E01033446,89,332,2052
E01033448,53,153,1069
E01033449,62,177,1446
