geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00029265,42,46,48,42,47,49,39,7,23
E00029267,36,31,30,50,51,32,22,14,33
E00029273,30,36,16,24,50,28,28,23,39
E00029274,34,39,35,30,49,34,33,12,21
E00029275,32,38,24,29,49,59,42,10,28
E00029277,56,32,30,50,51,37,33,15,32
E00029281,46,51,23,44,73,32,28,11,34
E00029309,47,51,32,49,48,29,38,7,36
E00029311,27,38,39,32,54,61,40,19,40
E00029312,22,33,30,15,38,59,41,13,33
E00029313,32,35,35,35,52,44,31,13,35
E00029314,26,64,29,23,66,53,42,9,33
E00029315,28,30,29,22,45,50,47,15,25
E00029316,26,5,30,28,27,15,32,12,37
E00029317,29,37,15,39,46,45,72,19,36
E00029318,20,55,18,27,57,45,40,16,29
E00029319,40,45,31,37,53,36,33,12,38
E00029321,28,38,30,30,48,55,48,18,34
E00029322,44,44,21,34,64,49,57,18,29
E00029323,17,21,12,17,30,38,34,27,59
E00029324,19,35,27,20,37,44,29,12,35
E00029325,37,39,32,37,55,51,36,16,24
E00029326,38,23,41,39,40,39,25,10,22
E00029327,24,39,17,36,43,32,46,24,33
E00029328,31,41,25,33,44,40,38,27,25
E00029329,49,51,33,54,53,52,37,10,14
E00029330,43,43,42,41,57,42,49,5,11
E00029331,43,49,27,32,65,41,37,21,17
E00029332,28,40,21,41,44,55,43,22,20
E00029333,51,39,41,48,58,48,26,7,22
E00029334,18,25,15,38,33,34,25,12,29
E00029336,54,36,25,50,52,41,24,5,27
E00029337,23,33,25,38,40,45,53,19,12
E00029339,38,27,19,26,52,27,49,19,24
E00029340,40,38,30,39,58,34,28,14,24
E00029342,31,25,20,39,53,36,46,17,28
E00029345,52,58,14,27,75,39,32,17,22
E00029346,25,30,17,27,41,22,24,7,47
E00029348,39,32,24,40,46,54,44,14,20
E00029349,15,24,29,23,38,35,34,19,40
E00029351,33,32,27,32,46,47,35,12,23
E00029352,28,13,22,34,39,41,42,19,29
E00029354,48,53,31,47,77,51,26,18,23
E00029355,51,42,25,36,55,52,42,10,23
E00029356,33,41,33,43,48,51,29,18,44
E00029357,28,57,19,29,50,55,49,28,32
E00029379,41,47,30,35,65,42,42,15,32
E00029380,34,40,18,22,53,44,42,21,33
E00029381,33,40,19,33,50,48,23,9,23
E00029398,34,34,30,29,31,47,43,26,26
E00029399,31,34,32,33,43,46,34,13,36
E00029400,40,39,25,31,53,41,43,20,15
E00029401,23,37,25,16,43,46,54,13,41
E00029402,39,43,37,36,57,57,51,20,19
E00029403,24,28,32,25,31,39,37,13,30
E00029404,21,33,16,19,33,42,75,29,64
E00029405,32,44,35,28,55,73,51,12,22
E00029406,27,32,32,21,54,49,28,7,14
E00029407,21,23,35,27,37,32,39,11,9
E00029408,39,42,14,35,49,36,32,11,40
E00029409,11,18,24,27,32,48,34,10,23
E00029410,31,51,43,30,63,64,74,17,27
E00029411,29,29,31,27,45,47,29,14,22
E00029412,34,30,25,33,55,25,23,19,16
E00029413,42,47,37,46,63,56,37,5,8
E00029414,42,49,20,34,55,48,35,20,30
E00029415,51,58,17,30,65,49,57,13,15
E00029416,38,51,27,23,55,61,57,14,34
E00029417,56,45,25,37,56,68,26,16,34
E00029418,21,36,24,15,36,43,63,19,52
E00029419,30,26,23,27,31,32,39,30,32
E00029420,35,44,18,49,50,40,45,18,28
E00029421,34,31,24,23,43,42,48,17,23
E00029422,28,39,30,32,47,49,56,11,64
E00029423,32,30,15,22,51,16,19,10,45
E00029424,41,33,11,40,47,33,26,15,31
E00029425,33,66,25,33,72,61,37,12,20
E00029426,43,72,22,40,68,60,33,16,19
E00029427,35,29,25,34,35,40,42,18,30
E00029428,23,34,15,16,39,41,67,27,53
E00029429,21,46,14,23,56,44,37,23,35
E00029430,26,36,16,22,38,40,45,21,48
E00029431,33,53,34,24,67,51,43,13,39
E00029432,25,33,25,30,41,52,35,16,45
E00029433,37,41,26,32,46,51,40,20,22
E00029434,37,37,30,33,47,47,49,18,45
E00029435,39,43,32,44,57,34,27,12,8
E00029436,37,41,22,43,35,35,30,13,28
E00029437,44,49,30,32,58,37,39,15,16
E00029438,26,40,26,30,48,28,53,23,26
E00029439,40,29,16,28,41,43,50,29,108
E00029440,14,20,19,26,39,39,32,5,31
E00029441,24,41,23,21,48,48,38,7,41
E00029442,29,59,20,22,62,44,55,16,24
E00029443,40,53,35,43,74,52,41,20,31
E00029444,25,32,29,13,38,53,45,10,20
E00029445,31,27,24,47,32,48,37,10,14
E00029446,21,35,27,25,41,43,61,31,47
E00029447,32,32,36,27,41,28,49,15,27
E00029550,39,26,59,46,52,32,15,8,19
E00029551,67,50,102,77,71,45,34,8,22
E00029554,25,13,55,44,28,37,51,17,62
E00029556,37,20,57,48,35,29,14,3,11
E00029557,31,27,53,42,32,22,12,2,18
E00029559,42,26,47,56,32,21,16,10,10
E00029560,36,38,26,38,44,40,39,23,42
E00029562,35,35,15,24,58,34,38,17,42
E00029563,37,24,45,36,46,33,27,11,24
E00029564,54,19,37,48,47,26,26,5,22
E00029566,32,13,53,40,22,22,21,3,46
E00029567,34,39,44,23,59,36,34,14,26
E00029568,19,12,8,14,23,26,69,38,51
E00029569,19,21,21,32,30,31,27,10,36
E00029570,40,30,46,51,36,22,36,5,15
E00029572,34,15,20,40,25,17,32,12,27
E00029574,32,17,24,34,32,15,35,14,28
E00029579,46,51,29,36,58,25,38,18,26
E00029581,30,36,16,28,48,31,24,19,37
E00029582,25,39,13,21,46,33,44,16,30
E00030000,32,39,24,33,68,50,38,17,30
E00030001,32,68,19,21,53,69,39,17,35
E00030002,45,35,45,45,51,46,30,21,37
E00030003,11,27,19,19,27,43,37,21,59
E00030004,16,36,15,18,29,51,47,18,73
E00030005,35,39,8,29,43,32,47,19,42
E00030006,56,55,17,26,77,49,48,19,25
E00030007,27,65,11,30,48,48,62,14,30
E00030008,34,38,14,25,50,39,35,19,43
E00030009,28,52,19,27,57,43,50,14,31
E00030010,41,30,18,31,35,37,42,13,30
E00030011,36,61,28,23,69,62,57,13,21
E00030013,30,43,25,33,48,59,18,12,31
E00030014,55,45,22,51,53,41,51,18,16
E00030015,46,41,35,38,52,34,18,10,21
E00030016,27,45,36,36,44,33,15,7,17
E00030017,36,60,24,45,53,52,41,9,12
E00030018,38,41,7,35,54,47,40,9,7
E00030019,51,46,20,55,73,39,26,9,19
E00030020,63,49,24,34,66,44,65,14,24
E00030021,13,15,9,17,28,29,40,28,40
E00030022,46,39,16,47,36,49,39,20,21
E00030023,25,58,20,24,65,47,65,19,28
E00030024,38,49,19,38,57,48,45,20,31
E00030025,28,20,5,19,31,40,35,31,44
E00030026,43,56,20,22,60,50,36,11,25
E00030027,23,49,10,20,47,36,47,19,37
E00030028,20,39,12,16,38,34,48,17,42
E00030029,33,33,14,30,53,44,44,17,40
E00030030,9,8,12,12,14,19,41,26,85
E00030031,14,9,16,16,22,22,20,28,74
E00030032,50,48,20,47,51,41,33,3,21
E00030033,40,43,27,32,66,54,50,24,27
E00030034,19,37,8,22,39,46,45,21,49
E00030035,29,33,17,28,47,41,55,26,24
E00030036,21,15,11,26,28,24,28,19,46
E00030037,55,39,25,33,52,49,45,14,30
E00030038,28,35,28,25,48,40,56,30,26
E00030039,40,35,20,44,44,41,40,15,53
E00030040,30,45,22,29,48,45,56,19,43
E00030041,13,28,21,17,44,31,27,20,68
E00030042,38,51,28,36,68,53,32,12,66
E00030043,41,45,27,36,56,46,46,11,30
E00030044,33,58,21,27,50,69,40,32,41
E00030045,27,26,15,29,27,27,30,23,60
E00093772,9,20,5,7,21,15,20,8,11
E00094158,36,68,29,31,62,46,42,12,29
E00094159,36,41,30,30,39,56,59,15,6
E00094160,19,44,19,17,53,60,74,26,48
E00094161,15,44,21,24,34,51,87,15,17
E00094162,19,18,31,26,32,47,52,24,56
E00094163,23,14,37,32,33,28,43,17,24
E00094165,19,22,15,32,26,37,53,18,53
E00094166,25,27,24,21,33,51,81,17,40
E00094167,21,28,18,34,41,42,30,29,79
E00094170,28,25,15,22,32,35,52,16,65
E00094171,32,33,23,33,37,52,52,29,70
E00094172,25,34,20,20,39,39,50,20,59
E00094173,38,42,27,34,58,37,29,12,27
E00094174,39,37,34,32,41,37,30,7,30
E00094175,34,31,29,35,35,52,40,6,22
E00094176,29,42,23,23,55,64,50,18,32
E00094177,14,11,7,12,20,16,27,8,43
E00094178,47,54,34,38,57,59,53,10,12
E00094179,46,39,24,45,46,60,49,12,15
E00094187,29,31,27,24,43,54,50,14,17
E00094188,20,36,18,20,43,36,47,22,36
E00094189,17,35,15,27,46,44,32,11,61
E00094190,42,39,35,46,61,55,44,12,12
E00094191,28,41,25,22,54,52,65,25,47
E00094192,33,33,16,34,35,25,31,4,5
E00094193,25,36,20,16,35,44,34,18,59
E00094194,26,29,21,15,36,44,40,20,58
E00094195,48,43,20,39,63,35,34,16,51
E00094196,30,41,15,30,47,45,67,19,26
E00094197,22,30,15,11,45,32,40,16,34
E00094198,26,35,10,19,45,31,24,10,12
E00094199,20,40,28,21,40,57,87,20,17
E00094200,25,53,26,20,62,69,77,12,10
E00094201,40,40,33,34,50,48,37,11,15
E00094202,33,40,33,32,41,29,23,11,18
E00094203,25,25,11,16,46,39,46,14,55
E00094204,22,42,27,36,49,45,44,13,13
