geocode,asian,black,mixed,other,white
W01000001,5,3,8,1,1098
W01000002,2,0,6,1,1254
W01000006,5,0,10,0,1519
W01000007,3,0,5,2,1694
W01000009,9,5,10,6,1873
W01000010,1,0,7,1,1860
W01000012,7,0,14,2,1461
W01000014,12,0,14,7,2016
W01000016,25,10,9,0,1159
W01000017,6,1,13,3,1502
W01000019,1,2,6,1,1503
W01000020,1,1,3,1,1309
W01000023,9,0,4,0,1393
W01000024,9,3,13,6,1488
W01000025,15,2,16,3,1980
W01000027,8,5,11,3,1824
W01000028,4,0,14,0,1923
W01000029,13,2,13,2,1463
W01000030,8,0,31,3,2244
W01000033,7,1,12,5,1479
W01000034,5,0,4,0,1145
W01000036,8,0,15,11,1054
W01000037,0,1,6,1,1170
W01000038,4,5,26,0,2191
W01000039,3,0,4,0,1053
W01000040,3,0,4,1,1160
W01000041,11,2,8,0,1562
W01000043,5,2,9,2,1199
W01000044,2,0,8,0,1134
W01000047,16,0,11,0,1327
W01000054,4,1,7,12,1138
W01000059,26,0,15,3,2016
W01000061,14,2,7,3,1727
W01000070,2,1,9,2,1261
W01000073,7,0,3,0,1685
W01000078,0,0,5,2,1676
W01000080,12,4,24,17,1728
W01000084,4,6,5,8,1183
W01000086,3,3,11,2,2234
W01000088,3,0,5,3,1983
W01000089,2,0,7,0,2071
W01000093,27,1,7,2,2159
W01000094,0,0,4,0,1225
W01000095,0,1,12,0,1360
W01000098,18,5,18,0,2280
W01000104,4,6,11,0,1772
W01000108,9,0,15,2,2164
W01000109,7,1,17,1,1860
W01000110,25,4,8,2,1467
W01000111,29,0,21,6,1476
W01000112,37,1,9,8,1875
W01001932,6,2,14,22,2887
