geocode,asian,black,mixed,other,white
E01019886,14,2,15,10,2562
E01019887,12,7,7,1,1399
E01019888,45,3,13,1,1537
E01019889,3,0,6,3,1470
E01019891,9,2,10,0,1441
E01019892,11,2,15,3,1522
E01019893,5,2,14,4,1802
E01019899,8,0,1,2,1324
E01019901,13,1,15,1,1298
E01019902,1,1,15,1,1982
E01019903,10,2,18,2,2009
E01019925,4,0,6,2,1276
E01019927,16,3,11,2,1202
E01019928,4,1,6,0,1439
E01019929,1,2,11,1,1430
E01019930,8,3,8,2,1364
E01019931,6,2,12,2,1262
E01019932,36,2,16,2,1556
E01019933,15,2,15,2,1174
E01019934,9,1,16,1,1838
E01019935,9,0,8,0,1220
E01019936,5,0,5,0,1111
E01019938,4,0,10,3,2184
E01019942,10,1,10,1,1761
E01019943,13,2,9,0,1550
E01019944,14,1,11,0,1515
E01019959,7,1,7,0,1137
E01019960,9,1,4,1,1347
E01019962,9,3,23,3,2342
E01019966,2,1,8,0,1059
E01019967,3,0,3,2,1283
E01019990,22,1,14,12,1295
E01019991,43,4,21,19,1413
E01019993,19,1,9,3,1142
E01019998,111,8,23,29,1252
E01020002,15,3,11,1,1452
E01020003,14,3,19,13,1582
E01020004,10,4,10,1,1455
E01020043,1,0,15,2,2023
E01020045,3,0,4,0,1640
E01020046,6,2,12,0,1551
E01020047,9,1,6,2,2128
E01020048,27,6,17,3,2026
E01020050,6,4,4,0,2091
E01020051,2,1,5,1,1791
E01020052,12,4,13,2,1756
E01020053,6,5,7,0,1445
E01020054,9,7,7,0,2056
E01020055,40,0,10,3,1867
E01020056,11,1,14,1,2017
E01020057,10,11,16,2,1677
E01020058,8,3,8,0,1909
E01020059,4,2,20,1,2069
E01020062,2,1,8,1,1535
E01020063,10,2,26,2,2408
E01020064,10,1,16,0,1786
E01020065,49,4,18,0,1907
E01020066,32,6,12,0,2785
E01020067,9,1,17,1,1944
E01020071,4,0,9,2,1860
E01020074,3,1,15,2,2116
E01020075,7,1,10,1,1883
E01020078,9,2,6,3,1347
E01020079,0,2,5,0,1354
E01020080,7,1,7,0,1251
E01020081,6,1,11,0,1263
E01020511,9,0,9,0,1679
E01020535,7,0,13,1,1696
E01029090,8,1,9,1,1506
E01029091,10,2,12,1,1602
E01029092,3,1,6,0,1536
E01029093,15,1,22,5,1554
E01029094,15,4,11,2,1585
E01029095,35,9,15,10,1512
E01029096,9,1,22,2,1401
E01029097,5,0,6,0,1419
E01029098,14,5,10,6,1358
E01029099,10,2,15,2,1319
E01029100,4,2,13,0,1343
E01029101,7,1,11,1,1117
E01029102,7,2,6,3,1486
E01029103,17,1,4,2,1549
E01029104,11,1,6,1,1504
E01029105,19,1,22,0,1454
E01029106,5,0,17,3,1615
E01029107,22,0,12,0,1468
E01029108,9,0,9,2,2054
E01029109,0,2,8,0,1395
E01029110,13,6,29,2,2101
E01029111,29,1,22,1,2467
E01029112,33,9,20,3,1811
E01029121,1,0,7,1,1285
E01029122,0,1,16,4,1464
E01029123,2,0,9,1,1104
E01029124,3,0,6,2,1714
E01029125,6,0,4,0,1361
E01029130,3,1,11,1,2114
E01029137,1,2,11,1,1542
E01029138,4,0,10,0,1411
E01029139,5,0,14,2,1461
E01029142,6,1,7,1,1471
E01029143,6,0,18,3,1356
E01029144,0,0,7,1,1247
E01029145,4,1,8,0,1955
E01029150,4,1,7,4,1275
E01029151,2,0,7,0,1253
E01029152,1,2,18,0,2094
E01029153,4,2,19,0,2309
E01029163,7,1,15,0,2188
E01029169,18,1,9,6,1495
E01029170,5,6,13,0,1086
E01029171,12,3,24,0,2031
E01029172,2,1,1,1,1491
E01029173,3,2,6,0,1236
E01029174,9,0,9,0,1070
E01029175,27,13,30,2,2030
E01029176,3,6,13,1,1253
E01029177,15,6,11,2,1122
E01029187,4,2,6,1,1011
E01029188,1,3,1,1,1497
E01029193,11,5,16,0,1920
E01029194,18,6,23,2,2461
E01029195,3,8,2,3,1539
E01029196,6,1,10,3,1479
E01029197,5,1,13,0,1254
E01029200,11,3,21,1,1394
E01029201,11,3,5,0,1423
E01029208,2,1,6,0,1121
E01029209,2,0,6,3,1287
E01029217,5,0,9,0,1500
E01029219,4,2,7,0,1434
E01029220,4,0,5,0,1204
E01029222,1,0,5,2,1615
E01029230,8,2,15,2,2266
E01029256,20,7,3,1,1415
