geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01007318,2,82,421,55,11,7,2,7,9
E01007319,9,33,590,27,19,3,3,5,7
E01007320,3,90,407,64,18,5,1,3,10
E01007321,3,39,551,51,25,4,3,8,8
E01007322,4,101,786,96,38,16,6,5,16
E01007323,9,68,464,43,4,9,5,3,8
E01007324,12,85,462,75,11,7,6,4,9
E01007325,8,103,342,62,8,13,3,4,9
E01007326,4,69,436,73,11,6,1,7,11
E01007327,6,56,417,75,13,5,1,7,7
E01007329,3,36,580,42,24,5,0,2,11
E01007331,3,53,736,34,25,6,4,2,19
E01007334,2,28,596,71,10,8,1,6,13
E01007335,4,34,619,51,16,4,4,4,10
E01007336,2,67,435,199,17,4,5,12,37
E01007337,5,77,590,186,22,8,0,3,23
E01007338,2,52,261,103,10,3,1,9,5
E01007339,5,66,382,157,5,5,10,11,14
E01007340,7,45,504,222,25,5,6,6,23
E01007341,5,67,289,53,6,2,2,2,8
E01007342,4,27,532,42,17,1,5,3,6
E01007343,7,39,443,33,15,5,4,4,6
E01007344,7,80,803,69,30,9,5,6,17
E01007345,4,63,557,83,17,10,4,5,12
E01007346,9,52,554,70,14,7,8,7,7
E01007347,5,43,672,39,21,5,5,5,10
E01007355,2,41,689,18,39,8,1,3,28
E01007356,2,22,500,51,39,2,0,1,10
E01007357,7,39,490,58,19,11,1,0,9
E01007358,1,26,635,36,25,5,1,3,40
E01007359,6,32,534,52,35,8,4,2,21
E01007360,6,38,499,49,19,6,3,3,11
E01007361,6,41,681,86,27,5,3,3,14
E01007362,8,27,711,38,36,7,2,3,16
E01007363,2,38,510,40,12,5,3,4,6
E01007379,4,35,618,35,31,6,1,7,15
E01007380,5,35,747,80,46,3,5,2,24
E01007381,5,30,614,98,12,4,1,0,12
E01007382,10,58,481,84,30,6,1,4,18
E01007383,8,26,638,36,30,4,6,3,19
E01007384,3,30,639,46,34,7,6,2,19
E01007386,6,27,703,48,23,4,10,1,20
E01007387,5,38,614,42,21,3,0,2,16
E01007400,10,51,808,61,47,5,3,7,16
E01007402,7,76,413,66,18,6,5,4,11
E01007403,9,58,396,70,9,10,4,3,8
E01007404,0,44,528,31,15,1,1,3,8
E01007405,5,44,351,57,16,7,7,3,4
E01007406,3,56,468,91,15,6,3,5,12
E01007408,6,29,430,171,24,3,5,3,19
E01007409,2,33,489,161,37,4,2,2,22
E01007410,4,41,475,133,9,6,2,17,11
E01007411,3,59,229,42,2,6,0,4,4
E01007413,2,36,313,94,10,3,3,8,10
E01007414,2,74,460,100,21,7,4,1,15
E01007415,6,41,454,123,33,8,5,7,24
E01007416,1,53,289,37,3,8,1,4,5
E01007417,2,51,473,203,15,4,3,5,31
E01007418,5,4,460,32,61,4,2,0,11
E01007420,3,23,549,29,50,5,0,1,14
E01007433,5,44,539,59,18,7,6,6,8
E01007434,6,46,706,73,32,14,7,2,8
E01007435,6,45,493,49,11,8,3,1,7
E01007436,2,13,444,48,15,2,2,1,2
E01007437,8,40,541,78,21,10,3,3,8
E01007438,9,34,552,53,14,9,2,3,12
E01007439,5,17,545,32,29,3,1,0,6
E01007440,8,66,490,65,5,13,2,6,9
E01007441,4,49,485,222,16,6,5,5,20
E01007442,3,16,453,54,29,1,3,6,9
E01007443,4,80,569,271,29,3,4,6,45
E01007444,3,26,517,102,23,5,4,4,14
E01007445,4,45,487,170,23,2,2,11,24
E01007446,6,19,379,133,28,3,5,4,23
E01011004,6,84,320,66,9,3,1,3,6
E01011005,12,85,506,50,24,3,3,2,19
E01011006,7,78,481,94,27,3,2,8,12
E01011008,9,97,484,154,21,10,2,7,30
E01011009,4,47,398,41,47,3,8,4,26
E01011010,11,89,382,86,14,5,6,6,20
E01011011,7,28,608,45,42,3,1,7,30
E01011012,8,113,538,77,19,3,3,6,28
E01011013,5,44,523,21,28,1,4,2,10
E01011014,8,41,451,95,14,7,7,14,39
E01011015,1,24,288,98,18,1,3,8,19
E01011016,5,31,424,112,20,3,2,8,34
E01011017,0,29,347,68,21,0,5,11,24
E01011018,2,24,325,86,8,1,1,12,16
E01011019,3,31,514,119,12,1,1,13,33
E01011020,7,23,278,62,13,1,3,9,8
E01011021,8,53,691,73,28,9,5,5,20
E01011022,7,49,564,66,34,6,3,9,20
E01011023,5,45,517,82,43,5,1,3,29
E01011024,9,36,504,94,21,5,2,7,35
E01011025,9,49,428,118,15,9,2,20,13
E01011026,1,41,445,77,21,1,3,12,26
E01011027,6,39,437,53,20,8,5,9,6
E01011028,11,63,519,66,13,5,2,12,13
E01011029,7,50,293,94,23,2,5,15,13
E01011030,15,56,419,89,15,7,5,13,3
E01011031,5,36,620,47,32,9,2,15,20
E01011032,2,37,358,97,17,2,5,11,18
E01011033,6,52,625,79,12,5,1,18,17
E01011034,1,26,343,86,21,1,2,16,19
E01011035,3,28,400,64,13,1,3,13,22
E01011036,1,45,377,82,12,2,8,14,7
E01011037,2,73,692,111,32,4,5,11,30
E01011048,6,66,545,104,33,8,7,9,10
E01011049,8,71,626,64,15,7,1,8,7
E01011050,8,40,628,55,26,10,3,4,9
E01011051,7,64,703,26,32,8,4,4,1
E01011052,6,75,627,72,28,3,4,12,11
E01011053,6,65,634,66,12,3,1,6,1
E01011054,3,31,551,37,43,4,6,3,7
E01011058,5,43,464,24,28,6,0,6,3
E01011059,5,71,384,70,5,6,2,10,5
E01011060,8,56,567,87,26,7,2,10,2
E01011061,6,70,537,127,33,6,4,11,2
E01011062,8,49,727,47,51,12,1,5,7
E01011063,16,112,757,113,31,13,2,10,4
E01011064,5,55,454,48,39,12,1,4,6
E01011065,11,84,649,123,30,10,3,6,0
E01011066,8,46,595,58,30,5,3,9,0
E01011067,12,38,662,44,46,7,5,6,4
E01011068,8,52,741,42,31,6,6,3,8
E01011069,7,39,563,44,23,1,1,2,7
E01011089,3,57,451,54,19,4,6,6,8
E01011090,8,100,513,80,16,8,4,3,9
E01011091,4,35,658,30,36,4,7,1,8
E01011092,6,25,551,25,38,4,2,2,13
E01011093,8,104,319,95,19,1,2,5,12
E01011094,7,101,271,80,13,2,2,1,15
E01011095,3,60,503,66,15,2,4,3,15
E01011097,4,99,482,87,22,4,5,2,16
E01011099,7,103,479,87,20,8,1,6,9
E01011100,3,86,454,49,13,3,5,5,15
E01011103,6,87,358,67,13,5,4,10,10
E01011104,8,104,423,44,26,9,4,12,22
E01011108,9,59,587,37,43,4,2,3,17
E01011109,5,41,779,55,64,5,8,0,10
E01011110,4,24,551,58,60,6,6,0,15
E01011111,9,22,637,90,47,5,1,0,13
E01011112,3,32,656,58,54,3,3,1,15
E01011113,8,35,688,82,42,6,1,0,4
E01011114,4,24,486,71,23,8,4,0,9
E01011115,5,22,760,69,80,1,4,3,30
E01011116,12,20,658,55,43,3,5,0,19
E01011117,2,21,744,38,96,2,8,0,16
E01011118,4,24,683,36,73,6,8,2,8
E01011119,6,38,561,30,48,1,1,1,11
E01011120,4,29,713,30,52,6,1,3,18
E01011121,13,97,481,78,12,8,1,13,12
E01011122,8,72,295,66,7,6,4,10,7
E01011123,9,53,477,82,23,9,0,11,23
E01011124,10,58,831,59,19,12,7,19,23
E01011125,7,71,519,68,16,3,1,14,13
E01011126,10,71,459,60,26,9,4,5,14
E01011127,5,40,541,72,26,7,4,5,12
E01011128,12,58,511,143,31,6,1,16,57
E01011129,6,42,512,51,16,3,5,9,14
E01011130,5,90,419,145,25,3,3,20,66
