geocode,asian,black,mixed,other,white
E00060999,1,0,0,0,309
E00061000,1,0,1,0,299
E00061001,0,1,8,1,313
E00061002,0,0,1,2,307
E00061003,0,0,0,0,362
E00061004,0,0,0,0,273
E00061005,0,0,7,0,467
E00061006,1,2,3,0,380
E00061007,0,1,1,0,321
E00061008,1,0,5,0,257
E00061009,0,0,0,0,273
E00061010,3,0,0,0,328
E00061011,0,0,0,0,318
E00061012,0,0,1,0,290
E00061013,0,0,0,0,335
E00061014,5,0,2,0,329
E00061015,2,0,0,0,288
E00061018,0,0,0,0,304
E00061019,0,0,1,0,334
E00061020,0,0,0,1,266
E00061113,3,0,2,0,219
E00061115,4,0,2,0,318
E00061116,0,0,0,0,276
E00061117,3,0,0,0,276
E00061119,1,0,0,0,149
E00061120,0,0,3,4,325
E00061126,0,0,2,0,246
E00061127,8,0,2,0,218
E00061131,3,0,1,0,222
E00061183,0,0,2,2,307
E00061184,3,0,0,0,270
E00061185,1,0,2,2,283
E00061186,0,0,0,0,279
E00061187,0,0,1,0,238
E00061188,1,0,1,0,328
E00061189,0,2,2,0,298
E00061190,3,0,1,0,344
E00061191,0,0,3,0,310
E00061192,0,0,0,0,292
E00061193,0,3,1,0,308
E00061194,0,0,0,0,244
E00061195,1,0,0,0,297
E00061196,2,0,2,1,287
E00061198,1,0,1,0,260
E00061199,0,0,0,0,324
E00061200,0,0,0,0,263
E00061201,3,0,2,0,289
E00061202,3,0,2,0,262
E00061203,0,0,6,0,399
E00061204,0,0,0,0,277
E00061205,0,0,3,0,271
E00061206,0,0,0,0,372
E00061207,0,0,2,1,227
E00061208,0,0,0,0,258
E00061209,1,0,4,4,280
E00061210,0,0,0,0,278
E00061211,0,0,0,0,226
E00061336,0,1,1,0,376
E00061337,0,0,5,0,260
E00061338,0,2,0,0,233
E00061339,0,0,1,0,284
E00061340,1,0,0,0,269
E00061341,0,0,3,0,327
E00061342,0,0,0,0,275
E00061343,3,0,9,1,401
E00061344,0,0,1,2,414
E00061345,0,0,0,0,267
E00061346,0,0,4,0,296
E00061347,1,1,6,0,576
E00061348,0,0,0,0,370
E00061349,0,0,0,0,308
E00061350,0,0,1,0,419
E00061351,3,0,4,2,532
E00061352,2,0,2,0,594
E00061353,0,0,0,1,310
E00061354,7,1,1,0,312
E00061355,8,0,1,0,314
E00061356,1,0,1,0,240
E00061430,0,0,0,0,267
E00061432,0,0,0,0,328
E00061433,0,0,0,0,320
E00061434,0,0,0,0,290
E00061436,1,0,0,0,233
E00061437,0,0,0,0,277
E00061439,4,0,0,0,299
E00061440,10,0,2,1,310
E00061441,0,0,1,0,435
E00061442,14,0,2,0,264
E00061443,3,0,4,0,231
E00061444,0,0,5,0,404
E00141682,0,0,0,0,129
E00141683,0,0,0,0,294
E00141684,22,1,8,2,519
E00141685,1,0,0,0,306
E00141686,0,2,0,0,256
E00141687,0,1,1,0,381
E00141688,1,0,2,0,146
E00141726,1,0,0,0,237
E00141727,0,0,0,0,210
E00141736,0,0,0,0,337
E00141737,0,0,3,1,294
E00141738,4,0,2,0,167
E00141739,1,0,1,4,259
E00141740,1,3,0,0,314
E00141828,0,0,0,0,285
E00141829,0,0,1,1,308
E00141830,1,0,1,2,259
E00141831,0,0,0,0,267
E00141832,0,0,0,0,278
E00141833,2,0,0,0,162
E00141834,0,0,1,0,307
E00141837,0,0,1,0,282
E00141839,0,0,0,0,223
E00141840,0,0,2,0,223
E00174121,0,1,0,4,185
E00174126,3,0,3,2,286
E00174127,8,0,2,1,369
E00174135,0,0,0,0,264
