geocode,asian,black,mixed,other,white
E01000037,74,152,46,8,1408
E01000039,83,156,71,7,1286
E01002249,338,189,61,30,1287
E01002252,25,8,21,6,1451
E01002253,46,6,21,3,1463
E01002254,57,18,22,10,1509
E01002255,65,17,33,6,1362
E01002256,27,14,31,7,1419
E01002257,61,20,14,6,1618
E01002258,30,26,22,3,1595
E01002259,41,14,20,6,1405
E01002260,173,125,33,2,1202
E01002261,156,107,36,9,1341
E01002262,87,111,31,1,1396
E01002263,56,108,24,1,1410
E01002264,31,81,32,3,1328
E01002265,57,41,29,7,1338
E01002266,65,63,20,2,1289
E01002267,63,95,48,5,1460
E01002268,89,76,18,10,1157
E01002269,109,54,27,3,1592
E01002270,463,54,22,18,1116
E01002271,288,62,29,30,1082
E01002272,34,43,19,11,1212
E01002273,153,46,24,7,1132
E01002274,90,20,25,13,1490
E01002275,213,31,24,13,1078
E01002276,55,107,37,16,1711
E01002277,37,47,19,2,1389
E01002278,45,73,24,9,1448
E01002279,26,110,36,5,1407
E01002280,46,172,52,8,1244
E01002281,38,95,38,5,1438
E01002282,50,122,54,6,1362
E01002283,35,172,26,6,1278
E01002284,67,186,55,5,1529
E01002285,27,20,14,3,1181
E01002286,35,43,10,1,1561
E01002287,66,52,29,0,1411
E01002288,81,17,12,3,1435
E01002289,43,32,35,2,1502
E01002290,39,41,19,8,1409
E01002291,89,24,23,7,1439
E01002292,43,42,27,5,1432
E01002293,74,57,40,2,1418
E01002294,36,41,27,4,1384
E01002295,75,36,17,5,1425
E01002296,72,36,24,5,1536
E01002297,46,119,34,13,1272
E01002298,48,56,29,7,1398
E01002299,78,99,22,11,1511
E01002300,79,43,26,12,1433
E01002303,82,160,63,9,1729
E01002304,38,40,31,1,1304
E01002309,82,164,26,11,1256
E01002310,46,149,34,9,1439
E01002311,62,158,48,8,1414
E01002312,30,82,15,2,1271
E01002313,53,114,43,5,1311
E01002314,37,170,50,13,1386
E01002315,67,172,38,21,1239
E01002316,28,219,80,10,1208
E01002317,67,34,24,11,1405
E01002318,85,18,10,7,1496
E01002319,76,81,33,8,1398
E01002320,47,32,24,11,1366
E01002321,116,31,37,5,1453
E01002322,82,74,33,13,1738
E01002323,58,85,36,3,1500
E01002324,40,35,22,17,1341
E01002333,30,41,10,4,1235
E01002334,68,38,31,1,1525
E01002336,37,39,23,3,1390
E01002337,83,14,18,12,1174
E01002339,44,57,36,7,1466
E01002340,66,58,26,11,1220
E01002341,57,20,16,8,1271
E01002342,124,204,49,9,1202
E01002343,58,70,27,10,1540
E01002344,67,110,26,14,1311
E01002345,91,201,88,8,1291
E01002346,57,174,51,7,1214
E01002347,143,115,50,15,1117
E01002348,52,40,24,2,1413
E01002349,15,33,15,6,1439
E01002350,155,72,65,12,1247
E01002351,88,48,50,4,1390
E01002352,98,75,44,25,1393
E01002353,220,95,51,9,1635
E01002354,63,37,19,10,1243
E01002355,49,41,37,3,1340
E01002356,225,201,94,19,1604
E01002358,161,112,37,7,1455
E01002359,23,23,13,19,1244
E01002360,17,22,21,3,1366
E01002361,71,35,41,8,1545
E01002362,62,16,20,10,1386
E01002363,51,25,26,6,1482
E01002364,16,8,22,11,1389
E01002365,41,71,27,4,1173
E01002366,58,67,27,12,1300
E01002367,40,22,19,9,1483
E01002369,104,213,44,14,1516
E01002370,73,185,53,18,1644
E01002371,61,111,43,6,1406
E01002372,24,116,27,11,1433
E01002373,55,91,48,3,1384
E01002374,50,138,39,13,1286
E01002375,64,165,51,2,1459
E01002376,88,24,17,4,1309
E01002377,142,58,37,5,1396
E01002378,45,46,35,2,1550
E01002379,120,39,51,28,1228
E01002380,78,83,62,7,1846
E01002381,108,27,27,5,1372
E01002382,130,16,41,7,1582
E01002383,87,58,25,16,1393
E01002384,63,12,17,4,1426
E01002385,12,16,14,5,1549
E01002386,62,46,47,5,1686
E01002387,29,14,26,1,1535
E01002388,37,16,16,9,1580
E01002389,15,2,12,1,1505
E01002390,39,8,15,12,1375
E01002391,38,12,15,0,1557
E01015924,14,71,28,13,1425
E01015932,49,131,33,10,1362
E01015971,27,81,25,1,1325
E01015972,41,143,29,4,1487
E01015973,51,172,33,8,1494
E01015974,45,57,38,2,1279
E01015975,35,87,25,10,1402
E01015976,33,130,15,7,1594
E01021435,80,24,50,8,1696
E01021436,133,55,49,14,1950
E01021437,43,52,43,10,1582
E01021438,113,28,45,4,1835
E01021439,141,46,62,20,2043
E01021445,23,6,40,10,2096
E01021446,27,3,18,6,1483
E01021454,22,19,20,4,1180
E01021468,84,37,35,3,1732
E01021472,72,39,47,13,1362
E01021473,67,31,30,5,1218
E01021474,30,10,15,1,1517
E01021475,126,29,33,9,1319
E01032741,105,73,36,21,843
E01032742,73,43,23,18,1153
E01033063,55,21,37,11,1216
E01033064,67,18,31,16,1238
