geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00057139,46,47,42,53,57,28,25,11,11
E00057476,28,23,13,24,45,37,63,19,21
E00057477,24,47,17,29,44,45,43,9,35
E00057478,28,30,27,32,44,29,32,12,37
E00057479,17,18,11,13,18,19,40,23,36
E00057480,45,45,37,51,61,31,26,9,19
E00057481,30,29,30,26,37,27,31,14,50
E00057482,25,48,41,37,44,26,24,11,13
E00057483,38,28,22,29,39,20,47,39,35
E00057484,46,47,28,36,33,31,46,5,20
E00057485,25,35,35,25,47,49,43,13,21
E00057486,19,37,19,24,46,41,54,19,25
E00057487,25,40,25,27,53,37,68,26,15
E00057496,44,74,35,38,58,53,25,13,24
E00057497,23,31,11,27,40,36,43,35,37
E00057498,40,49,39,44,71,53,37,16,19
E00057499,21,49,32,22,54,75,35,18,14
E00057500,7,10,9,11,22,34,43,30,51
E00057501,43,29,65,44,36,41,44,22,34
E00057502,45,40,48,44,73,38,11,1,9
E00057527,31,31,48,34,41,45,27,8,17
E00057528,43,43,36,34,49,55,38,11,18
E00057529,33,39,28,33,60,36,34,18,27
E00057530,34,53,20,38,61,52,38,7,23
E00057531,23,35,38,37,53,49,28,18,19
E00057532,14,21,13,19,18,22,31,15,27
E00057533,23,32,27,37,45,40,43,13,35
E00057534,53,21,42,67,43,24,17,8,15
E00057535,50,41,25,46,56,44,25,13,26
E00057536,19,22,11,25,23,23,35,31,56
E00057537,34,36,21,38,52,45,26,18,18
E00057538,37,32,53,60,60,49,35,11,18
E00057539,20,24,14,26,41,35,34,11,33
E00057540,15,29,24,26,38,38,53,23,25
E00057541,11,18,8,10,34,37,61,31,35
E00057542,35,27,40,53,39,41,38,10,19
E00057543,33,35,29,41,52,54,52,11,38
E00057544,36,46,26,28,63,49,32,16,33
E00057545,16,17,17,27,41,27,25,18,36
E00057546,15,20,18,19,37,31,37,21,38
E00057547,29,26,35,48,50,29,23,9,15
E00057548,15,26,27,19,50,32,39,14,36
