geocode,employee,inactive,self-employed,student,unemployed
E00025149,120,35,10,2,8
E00025150,184,37,25,3,9
E00025153,97,84,11,8,13
E00025154,102,71,12,5,6
E00025155,117,54,29,6,5
E00025158,104,53,9,8,14
E00025159,123,56,13,12,14
E00025160,113,81,26,5,9
E00025161,144,52,27,7,10
E00025162,108,75,23,9,10
E00025163,103,53,25,5,6
E00025164,159,69,26,10,13
E00025165,63,52,9,2,3
E00025166,128,71,22,5,7
E00025167,145,57,23,7,6
E00025168,99,73,24,10,17
E00025169,100,42,7,4,2
E00025170,132,52,19,7,11
E00025171,99,42,25,8,7
E00025172,148,55,21,8,4
E00025173,118,56,12,2,6
E00025460,119,43,23,8,5
E00025461,121,48,22,3,17
E00025462,103,71,20,2,6
E00025467,145,57,32,2,7
E00025469,128,68,29,7,7
E00025471,52,65,5,1,1
E00025472,84,39,8,2,10
E00025473,249,52,21,4,18
E00025476,148,87,39,10,10
E00025478,70,36,13,2,6
E00025480,116,37,38,10,15
E00025486,113,50,48,6,4
E00025487,120,70,26,14,9
E00025489,120,45,27,2,14
E00025492,125,50,27,8,11
E00025493,119,73,22,11,7
E00025498,82,72,25,8,11
E00025499,116,52,20,9,13
E00025500,141,63,23,6,4
E00025501,79,60,14,6,6
E00025502,106,56,14,4,13
E00025503,118,75,48,7,10
E00025504,119,74,29,6,6
E00025505,125,76,39,5,11
E00025506,131,86,54,12,10
E00025507,124,63,35,4,9
E00025508,114,69,26,9,10
E00025509,147,74,40,4,6
E00025510,146,91,45,9,6
E00025511,141,97,52,12,8
E00025512,119,83,29,8,9
E00025513,143,80,36,7,7
E00025514,131,69,48,6,5
E00025515,125,61,34,6,9
E00025516,134,76,27,4,11
E00025517,129,86,32,10,4
E00025518,86,90,15,4,8
E00025519,170,46,18,6,15
E00025520,114,61,12,3,15
E00025521,124,65,29,5,9
E00025522,141,70,28,12,14
E00025523,160,43,24,19,9
E00025524,64,63,7,4,7
E00025525,125,63,28,9,13
E00025526,106,82,13,5,18
E00025527,100,80,20,10,21
E00025528,122,102,28,9,5
E00025529,121,88,24,5,22
E00025530,101,49,15,9,5
E00025794,76,94,8,9,24
E00025795,103,102,8,7,10
E00025796,97,112,10,7,12
E00025797,76,83,6,6,23
E00025798,109,97,2,6,15
E00025799,101,121,11,12,26
E00025800,121,91,15,14,22
E00025801,88,124,6,8,15
E00025802,118,54,10,6,14
E00025803,114,59,22,8,6
E00025804,84,57,4,2,12
E00025805,34,67,4,2,6
E00025806,82,88,12,8,6
E00025807,123,81,14,8,12
E00025808,118,57,11,5,8
E00025809,88,102,14,13,20
E00025810,87,54,9,6,17
E00025811,111,67,9,8,9
E00025812,123,39,6,8,8
E00025813,110,97,20,9,19
E00025814,135,75,15,9,17
E00025815,77,75,8,3,13
E00025816,123,68,16,7,13
E00025817,126,81,17,2,8
E00025818,99,81,10,7,21
E00025819,121,96,7,9,19
E00025820,110,88,8,2,18
E00025821,82,87,8,5,15
E00025822,92,79,9,6,21
E00025823,88,80,15,9,30
E00025825,119,76,32,5,9
E00025826,76,101,9,3,11
E00025827,109,61,12,5,19
E00025828,95,79,7,4,14
E00025829,59,75,3,6,7
E00025830,88,80,7,10,26
E00025950,45,64,3,3,15
E00025951,77,47,11,3,6
E00025952,52,56,2,3,13
E00025953,49,85,5,8,12
E00025954,60,88,5,5,24
E00025955,69,98,8,3,11
E00025957,49,77,5,2,11
E00025958,62,51,10,16,13
E00025959,63,81,10,6,7
E00025961,58,52,5,11,12
E00025962,68,82,7,3,9
E00025963,132,62,7,6,19
E00025964,70,78,6,6,16
E00025993,64,63,11,3,15
E00025994,37,37,1,5,14
E00025995,65,72,7,5,13
E00025996,135,69,14,6,16
E00026000,102,95,6,7,13
E00026001,158,71,15,10,18
E00026002,55,82,7,1,19
E00026003,92,87,6,12,16
E00026004,106,65,13,7,15
E00026005,101,61,28,7,7
E00026007,155,96,22,13,22
E00026008,63,95,5,10,25
E00026010,60,62,14,5,13
E00026011,103,68,15,1,5
E00026014,86,120,7,5,29
E00026015,91,85,13,3,11
E00026017,124,84,12,6,23
E00026018,134,70,17,6,10
E00026021,52,71,3,8,29
E00026022,141,68,15,5,13
E00026026,72,86,2,6,8
E00026027,145,94,30,9,14
E00026030,91,110,13,11,19
E00026031,104,89,13,10,16
E00026033,80,105,7,5,22
E00026035,143,88,26,8,11
E00026036,113,150,20,29,32
E00026038,99,140,30,29,19
E00026039,86,125,21,17,17
E00026040,73,116,15,14,20
E00026041,70,83,4,9,19
E00026042,103,177,33,30,22
E00026043,121,139,26,33,14
E00026045,104,139,22,19,22
E00026046,116,152,26,37,37
E00026047,74,135,12,15,16
E00026048,83,147,22,14,19
E00026049,96,141,30,31,15
E00026052,113,94,27,15,22
E00026053,107,100,15,8,27
E00026054,92,143,14,23,22
E00026055,59,72,1,3,15
E00026056,88,153,21,24,25
E00026057,178,106,28,15,23
E00026058,86,157,36,37,31
E00026059,75,114,6,7,22
E00026060,95,139,13,9,31
E00026065,79,130,34,22,16
E00026066,69,123,22,18,17
E00026067,89,130,22,19,32
E00026068,79,105,17,10,16
E00026069,95,149,26,33,13
E00026070,79,146,23,27,24
E00026071,70,111,12,18,22
E00026072,94,183,29,38,16
E00026073,83,123,12,15,28
E00026128,105,107,23,14,34
E00026129,115,101,29,5,26
E00026130,98,106,19,10,14
E00026131,147,52,15,4,7
E00026132,117,103,25,7,27
E00026133,126,50,11,4,8
E00026134,96,67,24,11,13
E00026136,151,109,37,9,19
E00026137,179,104,27,11,14
E00026138,39,45,3,0,9
E00026139,83,88,32,11,9
E00026140,136,81,17,5,8
E00026141,97,68,10,4,7
E00026142,68,71,8,8,9
E00026143,91,82,26,7,10
E00026144,130,74,16,9,14
E00026145,79,80,8,2,19
E00026146,102,65,18,2,16
E00026147,138,118,34,22,14
E00026148,73,72,24,9,11
E00026149,132,72,14,6,12
E00026150,97,101,14,12,15
E00026151,137,94,38,8,11
E00026152,91,89,19,10,11
E00026153,120,106,14,11,23
E00026154,89,100,23,3,12
E00026155,146,90,20,11,14
E00026156,46,60,7,2,7
E00026157,88,83,7,4,21
E00026158,122,115,19,13,25
E00026159,146,109,25,21,22
E00026160,101,97,18,19,23
E00026161,110,86,26,17,19
E00026162,94,125,12,11,16
E00026163,108,106,19,15,16
E00026164,135,160,33,22,32
E00026165,69,128,23,15,10
E00026166,59,69,8,7,12
E00026167,121,133,21,13,15
E00026343,115,80,10,11,27
E00026344,107,140,8,14,37
E00026345,73,159,8,8,32
E00026346,121,77,6,20,18
E00026348,119,109,17,28,25
E00026349,78,167,7,12,33
E00026350,125,70,19,6,9
E00026351,81,80,6,8,8
E00026352,108,78,11,4,16
E00026353,159,115,17,10,11
E00026354,100,100,8,5,12
E00026355,160,85,20,10,30
E00026356,56,95,5,1,12
E00026357,70,90,8,10,18
E00026358,78,78,14,3,17
E00026359,152,115,25,14,24
E00026360,49,87,4,3,14
E00026361,90,113,11,3,24
E00026362,113,128,9,12,37
E00026363,84,99,9,5,16
E00026364,39,100,2,1,28
E00026365,66,94,4,9,27
E00026366,79,127,7,2,17
E00026367,55,96,5,7,10
E00026369,79,99,13,7,26
E00026371,105,128,7,7,29
E00026372,88,135,6,9,31
E00026373,119,65,11,0,9
E00026374,121,71,13,6,11
E00026375,180,100,26,12,13
E00026376,113,88,16,7,12
E00026452,118,94,20,10,29
E00026453,126,91,15,12,23
E00026459,119,85,21,6,11
E00026461,185,91,32,23,20
E00026462,70,71,16,4,10
E00026463,191,74,24,10,23
E00026467,72,86,6,3,19
E00026471,77,90,7,6,9
E00026472,137,99,9,19,29
E00026473,62,50,10,13,6
E00026476,97,109,10,6,18
E00026477,138,87,16,10,24
E00026484,123,64,17,5,27
E00026646,108,88,7,11,22
E00028077,110,56,25,4,10
E00028081,126,71,22,11,7
E00028082,104,64,16,7,9
E00028085,125,52,13,8,5
E00028086,131,52,15,12,4
E00028087,119,74,20,5,11
E00028089,133,63,21,5,13
E00028367,32,61,3,3,3
E00028369,50,86,3,3,8
E00028370,102,38,8,6,19
E00028374,81,62,11,8,20
E00028385,76,100,10,9,16
E00028387,30,92,28,2,10
E00028388,56,77,10,7,8
E00028390,48,204,2,102,8
E00028392,148,87,18,11,15
E00028393,141,23,6,20,7
E00028394,39,65,6,9,6
E00028395,68,93,2,4,15
E00028396,82,58,14,15,7
E00028397,120,53,21,7,29
E00028398,101,72,6,10,11
E00028399,87,150,14,24,54
E00028400,132,103,12,28,16
E00028401,79,103,17,60,23
E00028402,110,114,14,7,23
E00028403,127,108,37,7,16
E00028404,79,97,6,16,17
E00028405,41,79,10,8,20
E00028406,124,142,19,30,27
E00028408,96,98,13,18,28
E00028410,72,108,8,4,17
E00028411,124,115,22,24,32
E00028412,29,84,5,6,17
E00028413,26,68,1,5,7
E00028414,141,143,29,27,26
E00028415,65,81,7,2,15
E00028416,171,117,22,29,24
E00028417,77,86,8,8,26
E00028418,61,93,6,1,9
E00028419,92,95,10,12,14
E00028420,65,107,9,18,10
E00028421,122,100,13,7,12
E00028422,79,69,5,5,11
E00028574,38,40,9,1,2
E00028575,93,111,13,10,10
E00028576,81,79,12,6,8
E00028577,129,63,50,7,16
E00028578,121,60,22,3,12
E00028580,61,57,17,2,2
E00028581,78,107,13,5,17
E00028582,74,50,20,2,8
E00028583,151,88,59,9,3
E00028585,82,70,36,2,5
E00028586,229,91,40,10,12
E00028587,73,85,27,2,6
E00028588,89,106,12,12,18
E00028590,164,97,17,7,22
E00028591,125,124,32,11,5
E00028592,85,53,3,6,21
E00028593,56,87,19,2,7
E00028594,121,89,14,4,19
E00028595,71,57,14,11,12
E00028596,117,41,32,7,7
E00028597,114,121,9,16,35
E00028598,104,108,17,30,22
E00028599,90,83,27,3,16
E00028600,91,67,4,14,11
E00028601,129,47,31,4,16
E00028602,122,75,50,7,2
E00028603,61,61,29,9,9
E00028604,99,62,22,8,10
E00028605,100,217,32,9,7
E00028606,74,68,36,5,7
E00028607,107,80,36,5,16
E00028608,87,61,23,5,17
E00028609,87,95,43,4,4
E00028610,63,54,13,3,6
E00028611,119,69,30,4,10
E00028750,66,163,4,136,9
E00028753,54,64,4,4,9
E00028758,45,90,8,0,10
E00028759,108,96,4,29,13
E00028763,40,101,3,1,12
E00028776,80,96,6,14,15
E00028777,94,87,3,14,10
E00028778,83,109,10,9,11
E00028780,97,99,6,14,14
E00028781,54,93,5,6,17
E00028783,78,60,7,25,23
E00168576,63,17,15,21,3
E00168577,70,95,14,10,13
E00171973,90,82,12,13,20
E00172926,102,378,8,329,7
E00172943,146,31,15,19,8
E00172996,48,44,0,20,11
E00172998,35,415,12,249,10
E00172999,112,36,6,13,9
E00173001,122,55,7,11,5
E00173002,89,57,18,9,12
E00173004,189,12,10,10,7
E00173005,68,80,2,0,14
E00173007,98,87,26,3,7
E00173008,106,100,20,4,9
E00173010,129,133,23,20,20
E00173012,62,100,9,8,18
E00173013,111,137,26,7,6
E00173015,51,39,9,2,4
E00173016,84,89,12,30,24
E00173018,118,516,4,404,15
E00173019,96,33,9,4,6
E00173027,30,286,1,262,3
E00173029,46,26,1,14,9
E00175804,189,47,18,26,7
E00175816,339,47,21,20,11
E00175822,117,45,11,14,12
E00175829,141,147,36,19,21
E00175831,101,63,19,14,9
E00175847,40,76,5,1,7
E00175856,125,7,7,8,5
E00175857,76,30,4,9,12
E00175858,44,65,12,3,8
E00175859,88,28,13,4,19
E00175860,183,40,11,11,15
E00175861,101,38,11,10,10
E00175862,78,59,9,3,7
E00175871,177,21,11,16,4
E00175893,105,47,8,6,15
E00175894,77,68,8,0,13
E00175897,115,83,12,16,11
E00175898,111,75,12,4,17
E00175903,134,85,7,7,15
E00175904,91,135,28,8,15
E00175934,191,41,8,15,7
E00175935,136,59,17,10,15
E00175936,54,67,9,5,5
E00175937,180,30,10,20,6
E00175939,28,34,6,5,12
E00175940,104,98,17,17,14
E00175941,133,57,14,21,19
E00175942,350,498,29,27,58
E00175943,82,127,37,21,11
E00175944,100,103,16,19,15
E00175945,136,27,18,15,8
E00175946,104,30,7,18,6
E00175947,176,32,18,19,10
E00175948,102,26,8,11,8
E00175949,90,161,23,18,27
E00175950,107,72,21,13,15
E00175951,143,44,27,18,18
E00175952,322,69,22,35,10
E00175953,64,75,11,16,16
E00175954,102,70,17,21,23
E00175955,85,80,11,14,17
E00175956,46,73,11,6,5
E00175966,115,81,19,7,16
E00175969,45,61,8,4,12
E00175970,44,78,8,5,17
E00176036,77,81,10,8,10
E00176037,159,19,13,14,3
E00176060,133,40,29,9,8
E00176067,89,93,14,7,20
E00176068,74,63,14,9,15
E00176069,42,74,5,5,14
E00176071,110,34,16,14,13
E00176072,113,62,13,6,14
E00176085,16,34,29,3,0
