geocode,female,male
E01008292,678,664
E01008293,700,747
E01008294,786,731
E01008295,851,737
E01008296,750,659
E01008297,701,696
E01008298,773,734
E01008299,694,648
E01008300,870,802
E01008303,954,1023
E01008306,833,803
E01008307,574,455
E01008308,709,686
E01008309,945,884
E01008311,827,850
E01008312,666,598
E01008313,611,606
E01008314,754,741
E01008315,811,745
E01008316,794,815
E01008317,781,748
E01008318,708,697
E01008319,921,949
E01008320,742,720
E01008321,923,833
E01008322,743,787
E01008323,874,796
E01008324,704,646
E01008325,753,667
E01008326,786,702
E01008327,660,635
E01008328,657,610
E01008329,758,704
E01008330,767,618
E01008336,708,658
E01008337,726,719
E01008338,646,613
E01008339,735,722
E01008340,760,728
E01008341,751,672
E01008342,719,669
E01008343,791,756
E01008344,829,773
E01008345,846,745
E01008346,847,779
E01008347,749,681
E01008348,641,536
E01008349,747,818
E01008350,686,615
E01008351,768,701
E01008352,756,728
E01008353,821,712
E01008354,856,852
E01008355,821,733
E01008356,671,852
E01008357,840,797
E01008358,801,676
E01008359,745,862
E01008360,789,879
E01008361,720,873
E01008362,843,952
E01008363,828,767
E01008364,794,902
E01008365,823,856
E01008366,1009,1072
E01008367,1001,1191
E01008368,851,965
E01008369,872,1125
E01008370,846,870
E01008371,703,662
E01008372,872,1063
E01008373,1138,1210
E01008374,799,781
E01008375,768,746
E01008376,609,588
E01008377,1127,1088
E01008378,761,691
E01008379,768,759
E01008380,824,878
E01008381,696,680
E01008382,717,622
E01008383,787,707
E01008384,728,671
E01008385,702,696
E01008386,700,664
E01008391,779,706
E01008392,767,784
E01008394,745,694
E01008395,773,749
E01008396,1344,1647
E01008397,778,1016
E01008400,703,614
E01008401,781,733
E01008402,750,726
E01008403,752,705
E01008404,857,790
E01008405,719,698
E01008407,1341,1453
E01008409,825,885
E01008410,842,878
E01008411,857,920
E01008412,779,878
E01008413,661,812
E01008415,633,581
E01008416,862,828
E01008418,995,1016
E01008419,780,741
E01008420,684,663
E01008421,792,729
E01008422,836,810
E01008423,709,679
E01008424,847,896
E01008430,702,652
E01008431,671,682
E01008432,682,673
E01008433,697,686
E01008434,745,732
E01008435,790,684
E01008436,715,774
E01008441,866,783
E01008442,706,668
E01008443,735,698
E01008444,798,747
E01008445,1006,924
E01008446,739,678
E01008447,698,619
E01008448,750,732
E01008450,840,640
E01008451,966,822
E01008452,711,717
E01008453,836,833
E01008455,766,880
E01008456,791,707
E01008457,816,749
E01008458,873,788
E01008459,1057,925
E01008460,812,738
E01008461,789,639
E01008462,649,604
E01008463,693,641
E01008464,736,647
E01008465,740,687
E01008466,679,647
E01008467,734,675
E01008468,775,661
E01008469,739,734
E01008470,754,655
E01008471,860,769
E01008472,783,711
E01008473,660,629
E01008474,747,707
E01008475,843,813
E01008476,883,820
E01008477,882,760
E01008478,816,749
E01008479,712,644
E01008480,817,738
E01008481,813,667
E01008482,905,774
E01008483,772,789
E01008484,692,650
E01008485,815,735
E01008486,742,678
E01008487,734,695
E01008488,741,682
E01008489,958,770
E01008490,792,760
E01008491,826,752
E01008492,888,836
E01008493,781,722
E01008494,821,698
E01008495,881,842
E01008496,758,739
E01008497,750,701
E01008498,798,711
E01008499,874,809
E01008500,816,785
E01008501,1066,1025
E01008502,854,776
E01008503,859,779
E01008504,747,781
E01008505,840,828
E01008506,737,653
E01008507,761,741
E01008508,799,768
E01008509,833,794
E01008510,802,759
E01008511,879,805
E01008512,821,731
E01008513,1176,1059
E01008514,966,841
E01008516,684,633
E01008517,821,772
E01008518,850,789
E01008519,749,612
E01008520,699,674
E01008521,817,669
E01008522,826,771
E01008523,665,652
E01008524,833,848
E01008525,811,747
E01008526,779,685
E01008527,764,731
E01008528,720,707
E01008529,844,781
E01008530,863,742
E01008531,719,720
E01008532,792,734
E01008533,814,675
E01008534,687,685
E01008535,797,676
E01008536,699,734
E01008537,658,652
E01008538,626,625
E01008539,717,711
E01008540,858,779
E01008541,782,797
E01008542,844,735
E01008543,1142,1080
E01008544,726,899
E01008545,621,669
E01008546,753,724
E01008547,682,702
E01008548,661,636
E01008549,780,706
E01008550,834,788
E01008551,756,702
E01008552,846,784
E01008553,967,865
E01008554,868,822
E01008555,855,774
E01008556,1050,934
E01008557,826,804
E01008558,815,712
E01008559,817,707
E01008560,868,832
E01008561,809,773
E01008562,783,712
E01008563,733,715
E01008564,740,712
E01008565,1076,950
E01008567,752,662
E01008568,771,708
E01008569,786,676
E01008570,694,643
E01008571,935,861
E01008572,761,890
E01008573,790,814
E01008574,831,762
E01008575,706,627
E01008576,1078,1001
E01008577,710,655
E01008578,712,684
E01008579,824,673
E01008580,729,660
E01008581,736,631
E01008582,679,670
E01008583,747,717
E01008584,733,811
E01008585,838,777
E01008586,805,748
E01008587,695,695
E01008588,792,782
