geocode,employee,inactive,self-employed,student,unemployed
E01009522,505,337,64,29,46
E01009523,516,382,175,32,23
E01009524,558,319,72,29,35
E01009525,556,299,90,27,29
E01009526,628,316,100,35,47
E01009527,710,272,93,37,51
E01009528,609,361,99,35,33
E01009529,684,273,72,52,54
E01009530,612,223,78,39,31
E01009531,550,351,106,33,29
E01009532,575,270,58,28,36
E01009535,522,331,56,29,24
E01009536,578,349,90,32,22
E01009537,574,316,41,29,68
E01009538,557,328,46,27,75
E01009539,478,396,38,33,147
E01009540,550,445,39,60,142
E01009541,575,414,48,39,104
E01009542,527,507,48,45,161
E01009543,909,209,133,47,40
E01009544,585,359,85,30,63
E01009548,834,696,126,110,77
E01009549,632,364,104,56,38
E01009550,779,416,111,49,44
E01009552,585,355,81,40,46
E01009553,400,1044,39,348,57
E01009554,585,270,71,64,28
E01009555,575,344,122,49,26
E01009556,610,404,93,80,39
E01009557,478,353,119,41,25
E01009558,693,289,118,69,32
E01009559,388,393,119,55,17
E01009560,608,333,111,25,20
E01009561,579,362,77,41,47
E01009562,620,391,80,32,31
E01009563,682,273,113,35,35
E01009564,465,421,51,39,103
E01009565,376,479,104,39,81
E01009566,453,419,58,57,87
E01009567,457,523,81,51,124
E01009568,453,482,88,63,109
E01009569,403,340,39,40,74
E01009570,449,563,82,47,124
E01009571,383,458,52,56,125
E01009572,512,582,76,108,174
E01009573,366,476,63,53,105
E01009574,331,492,69,83,111
E01009575,426,296,45,27,88
E01009576,710,268,67,40,64
E01009577,327,347,34,42,95
E01009578,682,274,90,26,40
E01009579,449,454,46,40,115
E01009580,480,287,62,18,26
E01009581,460,412,42,43,80
E01009582,776,314,68,50,50
E01009583,635,344,64,51,45
E01009584,476,321,89,26,66
E01009585,233,289,15,25,93
E01009586,701,337,71,46,55
E01009587,528,354,74,43,74
E01009588,526,395,41,29,64
E01009589,597,279,70,34,58
E01009590,526,277,89,34,27
E01009591,666,288,54,41,68
E01009592,642,318,51,30,83
E01009593,667,343,89,36,56
E01009594,603,268,63,32,54
E01009596,537,336,61,57,88
E01009597,639,402,73,47,74
E01009598,637,368,77,43,40
E01009599,463,325,36,26,51
E01009604,525,342,65,47,53
E01009605,487,403,37,29,101
E01009606,569,287,60,25,58
E01009607,455,431,30,45,136
E01009608,580,335,51,27,87
E01009609,494,337,58,61,94
E01009610,497,364,61,28,90
E01009611,643,460,68,75,130
E01009612,460,335,33,41,96
E01009613,584,244,60,40,40
E01009614,614,279,75,36,37
E01009615,681,423,79,125,55
E01009616,667,291,64,66,51
E01009617,505,240,81,43,44
E01009618,694,259,89,36,43
E01009619,758,461,61,135,76
E01009620,603,285,70,24,37
E01009621,532,309,44,40,56
E01009622,597,396,44,29,109
E01009623,553,360,64,45,75
E01009624,649,332,59,37,63
E01009625,895,489,131,62,82
E01009626,681,317,67,43,54
E01009627,613,349,68,35,93
E01009628,587,302,82,53,55
E01009629,1055,617,145,107,128
E01009630,633,381,62,64,79
E01009631,434,367,38,54,75
E01009632,548,546,51,126,97
E01009633,536,531,58,218,82
E01009634,480,541,52,240,74
E01009635,487,1549,49,759,91
E01009636,689,670,94,208,109
E01009637,312,442,47,64,98
E01009638,322,525,50,38,140
E01009639,439,516,70,69,101
E01009640,455,517,42,93,135
E01009641,411,1382,31,579,98
E01009642,377,1573,46,474,110
E01009643,680,226,97,43,40
E01009644,736,300,93,46,39
E01009645,630,256,87,48,44
E01009646,687,269,80,49,28
E01009647,715,324,119,57,57
E01009648,693,246,103,32,29
E01009649,584,271,81,40,40
E01009650,503,560,67,208,89
E01009651,478,551,58,102,129
E01009652,575,271,86,30,31
E01009653,649,269,68,33,44
E01009654,815,281,75,44,53
E01009655,711,388,56,61,93
E01009656,565,395,72,45,79
E01009657,706,331,88,60,43
E01009658,632,309,76,43,66
E01009659,534,448,62,118,116
E01009660,612,383,100,127,100
E01009661,618,531,53,162,109
E01009662,582,345,63,37,88
E01009663,478,366,73,31,42
E01009664,593,309,67,42,66
E01009665,402,331,91,40,18
E01009666,528,256,81,44,24
E01009667,433,377,85,20,30
E01009668,689,282,100,52,27
E01009669,551,226,79,32,26
E01009670,701,278,112,46,29
E01009671,459,2775,180,448,34
E01009672,775,459,146,45,29
E01009674,552,441,64,37,86
E01009676,657,296,88,31,38
E01009679,381,505,40,67,80
E01009681,514,299,75,40,36
E01009682,639,338,87,37,40
E01009683,575,279,50,36,39
E01009684,545,324,54,63,69
E01009685,715,316,91,56,43
E01009686,741,302,103,54,39
E01009687,665,260,65,38,45
E01009688,473,523,68,109,58
E01009689,614,440,58,126,57
E01009690,543,488,75,72,57
E01009691,546,435,75,85,37
E01009692,450,307,53,30,21
E01009693,648,281,59,28,36
E01009694,578,258,70,41,27
E01009695,591,381,68,31,22
E01009696,605,333,99,28,30
E01009697,630,317,74,28,27
E01009698,675,308,76,45,29
E01009699,549,320,64,26,46
E01009700,544,452,48,34,134
E01009701,599,339,45,26,82
E01009702,487,362,47,45,98
E01009703,1258,401,119,67,83
E01009704,674,368,79,31,34
E01009705,619,334,90,44,28
E01009706,604,326,86,35,29
E01009707,877,295,96,46,44
E01009708,672,287,67,31,47
E01009709,228,295,15,38,99
E01009710,632,264,60,36,36
E01009711,540,294,42,30,40
E01009712,682,279,72,40,44
E01009713,619,252,56,33,48
E01009714,665,248,74,49,39
E01009715,579,297,43,29,55
E01009716,715,288,83,47,52
E01009717,643,298,83,28,35
E01009718,584,453,36,39,125
E01010108,757,401,205,30,40
E01010109,594,291,122,29,26
E01010110,617,451,116,28,44
E01010111,521,358,37,19,106
E01010112,726,299,68,34,70
E01010113,477,314,53,25,75
E01010114,725,397,125,32,59
E01010115,649,298,126,28,32
E01010125,469,432,43,14,113
E01010126,490,403,44,30,113
E01010127,710,379,65,32,93
E01010128,545,341,50,33,79
E01010129,520,419,41,38,87
E01010130,581,465,43,25,135
E01010131,488,342,41,30,96
E01010140,518,384,54,30,102
E01010142,436,394,33,25,104
E01010143,485,377,34,27,100
E01010144,694,375,43,18,70
E01010150,630,330,135,31,20
E01010151,583,308,139,21,34
E01010152,598,316,87,28,13
E01010153,484,421,160,20,12
E01010154,531,358,172,28,22
E01010155,562,310,141,29,23
E01010156,613,349,119,30,24
E01010164,596,369,177,26,38
E01010165,575,310,115,20,32
E01010166,485,312,169,35,15
E01010167,603,301,196,25,22
E01010168,780,313,177,31,29
E01010169,604,349,134,32,17
E01010170,649,303,113,47,23
E01010171,528,288,118,35,26
E01010184,550,281,104,37,25
E01010186,776,314,155,41,30
E01010188,561,369,186,31,22
E01031027,530,308,192,27,24
E01031062,505,334,60,16,36
E01031063,444,386,56,21,67
E01031064,450,275,53,25,42
E01031067,542,412,82,11,50
E01031068,619,432,94,19,29
E01031070,590,454,87,29,34
E01031077,603,266,55,27,74
E01031078,865,388,128,42,71
E01031079,592,360,68,20,53
E01031080,588,351,75,28,69
E01031086,782,351,88,21,56
E01031087,903,412,91,49,104
E01031088,859,392,84,46,59
E01031089,599,341,84,20,33
E01031095,472,310,38,22,42
E01031096,676,256,74,19,53
E01031097,641,424,56,23,67
E01031098,632,324,73,36,56
E01031099,1176,346,132,49,72
E01031105,593,291,76,30,39
E01031106,545,386,93,27,40
E01031151,592,321,135,50,40
E01031152,462,276,79,24,25
E01031159,618,351,184,31,25
E01031181,787,340,143,33,41
E01031195,731,504,290,33,38
E01031254,593,310,172,33,14
E01031255,571,336,107,33,21
E01031256,579,402,135,20,25
E01031257,631,263,100,37,38
E01031258,585,301,124,22,24
E01031261,547,485,56,71,65
E01031262,577,360,96,49,52
E01031263,606,746,59,96,60
E01031264,626,397,63,51,54
E01031265,532,369,58,58,67
E01031266,703,721,84,144,82
E01031267,723,385,178,28,25
E01031268,1295,363,257,45,31
E01031271,654,449,127,57,43
E01031272,747,436,138,70,36
E01031273,539,285,62,24,103
E01031274,543,266,95,36,53
E01031275,480,299,98,26,20
E01031276,622,302,89,31,70
E01031277,606,276,135,28,32
E01031278,560,299,149,19,19
E01031279,481,301,118,21,19
E01031280,555,267,164,19,10
E01031281,569,303,212,27,18
E01031282,516,315,212,30,20
E01031283,520,254,169,25,14
E01031284,500,223,157,19,9
E01031285,820,459,195,51,28
E01031286,630,291,75,23,23
E01031287,673,249,98,45,25
E01031288,599,397,135,30,26
E01031289,631,272,120,34,32
E01031290,810,322,150,49,37
E01031291,612,486,104,74,43
E01031292,700,225,122,34,29
E01031293,673,368,117,43,43
E01031294,557,348,132,41,31
E01031295,397,312,91,27,14
E01031296,784,284,101,34,31
E01031297,816,348,160,45,40
E01031298,668,285,116,34,33
E01031299,531,332,119,33,15
E01031300,758,294,158,31,18
E01031301,551,297,171,26,20
E01031302,458,178,86,23,25
E01031303,584,317,93,28,24
E01031304,584,286,88,37,25
E01031305,504,333,122,35,8
E01031306,611,284,110,31,27
E01031307,546,279,114,35,17
E01031308,746,1793,180,254,40
E01031309,756,303,96,39,51
E01031310,561,263,100,28,26
E01031311,563,246,63,22,48
E01031312,568,220,53,18,38
E01031313,631,288,77,19,35
E01031314,679,227,77,25,29
E01031315,989,322,165,51,44
E01031316,577,295,88,15,40
E01031317,559,357,147,15,24
E01031319,871,345,147,43,51
E01031320,675,277,93,26,43
E01031321,544,243,50,32,65
E01031322,945,326,100,29,39
E01031323,713,299,108,37,35
E01031324,1072,355,159,24,52
E01031325,577,266,101,16,47
E01031327,601,306,78,35,53
E01031328,1041,386,126,47,42
E01031332,562,317,48,30,59
E01031333,578,293,69,36,49
E01031334,728,245,94,35,41
E01031335,640,385,113,54,48
E01031336,630,894,102,232,57
E01031337,685,331,120,62,37
E01032527,641,311,60,47,71
E01032528,519,409,47,54,72
E01032529,593,280,44,12,43
E01032530,808,341,101,36,47
E01032531,788,656,74,63,152
E01032532,476,312,94,43,26
E01032533,770,363,164,58,44
E01032534,630,476,71,43,82
E01032535,526,226,67,28,27
E01032536,850,361,93,45,68
E01032537,769,516,67,39,58
E01032538,840,488,106,46,104
E01032587,666,367,58,41,94
E01032588,553,280,103,34,28
E01033058,586,1262,114,190,63
E01033253,616,410,117,95,36
E01033254,801,131,87,22,19
E01033255,762,259,119,39,39
E01033256,556,362,70,54,57
