geocode,employee,inactive,self-employed,student,unemployed
E00085295,144,152,27,24,8
E00085296,104,80,19,16,7
E00085298,95,84,21,7,6
E00085303,59,99,9,24,19
E00085323,157,87,39,19,5
E00085324,106,88,27,8,11
E00085325,121,81,29,27,8
E00085326,113,87,32,22,10
E00085327,67,55,20,8,14
E00085328,34,83,14,3,6
E00085329,64,100,7,11,13
E00085330,33,67,5,4,10
E00085340,81,96,10,26,23
E00085341,71,129,12,23,20
E00085342,78,108,22,33,23
E00085343,115,129,17,18,17
E00085344,75,144,15,32,18
E00085345,92,144,14,32,11
E00085346,115,113,11,27,12
E00085347,83,97,17,4,19
E00085348,95,117,18,29,14
E00085349,84,71,13,20,8
E00085350,55,85,7,4,9
E00085352,101,80,18,7,13
E00085354,111,109,22,31,11
E00085409,104,53,24,8,14
E00085410,163,36,28,8,6
E00085411,127,70,47,7,10
E00085412,165,66,39,12,7
E00085413,125,46,30,7,7
E00085414,137,42,29,7,10
E00085415,140,79,31,6,5
E00085416,118,56,25,3,4
E00085417,141,40,35,14,4
E00085418,127,68,25,12,11
E00085419,123,75,36,11,10
E00085420,130,53,33,9,5
E00085421,143,53,34,13,6
E00085422,97,53,35,7,5
E00085423,111,80,15,14,9
E00085424,127,59,31,12,8
E00085425,110,49,29,6,14
E00085426,132,68,47,7,6
E00085427,116,82,25,9,3
E00085428,100,58,25,3,6
E00085429,120,65,31,4,6
E00085430,97,77,36,5,6
E00085431,119,26,30,3,6
E00085432,115,66,33,13,5
E00085433,37,49,23,4,3
E00085434,111,72,43,8,4
E00085435,99,50,19,6,2
E00085436,107,60,32,11,3
E00085437,113,57,31,11,8
E00085438,97,55,42,5,6
E00085439,126,57,22,6,7
E00085440,104,60,42,2,3
E00085441,123,71,31,10,3
E00085442,106,52,34,10,5
E00085443,118,58,25,7,4
E00085444,109,47,22,11,6
E00085445,78,68,38,5,4
E00085446,40,41,14,4,7
E00085447,149,66,39,6,5
E00085448,114,56,34,6,4
E00085449,119,53,25,8,7
E00085450,119,60,22,11,18
