geocode,asian,black,mixed,other,white
E01026892,5,0,14,1,1286
E01026893,9,1,6,0,1011
E01026898,3,3,3,2,1381
E01030152,5,0,7,0,1989
E01030153,14,1,10,0,1199
E01030176,10,3,8,2,1954
E01030186,1,0,9,0,1439
E01030187,30,1,16,0,1534
E01030188,34,1,19,0,1585
E01030189,24,1,17,2,1647
E01030199,13,10,13,4,1790
E01030201,10,2,12,0,2052
E01030208,5,1,11,1,1251
E01030209,19,0,9,2,1490
E01030210,7,5,24,1,2087
E01030212,4,2,10,4,1891
E01030219,6,2,21,3,1934
E01030222,11,1,9,2,1878
E01030223,8,3,11,4,1689
E01030224,11,3,23,2,1636
E01030225,16,0,16,11,1572
E01030226,18,5,23,1,1857
E01030227,3,7,11,1,1419
E01030228,6,0,13,2,1752
E01030229,9,2,13,2,2124
E01030230,17,4,33,6,1770
E01030231,12,1,19,2,1534
E01030232,15,2,18,1,1693
E01030233,5,5,7,1,1494
E01030234,16,4,25,3,1544
E01030235,8,2,20,0,1452
E01030236,12,12,16,0,1697
E01030237,25,10,30,1,2836
E01030238,14,7,27,2,1798
E01030239,25,2,19,2,1970
E01030243,2,0,11,2,1446
E01030244,6,2,7,0,1662
E01030245,2,2,15,1,1568
E01030249,25,16,24,6,1575
E01030250,47,7,34,6,1712
E01030251,11,2,15,1,1543
E01030252,7,0,11,3,1724
E01030253,16,2,23,1,1746
E01030254,20,11,23,7,1402
E01030255,18,3,32,1,1303
E01030256,13,11,37,7,1443
E01030257,8,7,17,0,1548
E01030258,29,3,28,8,1460
E01030261,22,8,19,0,1370
E01030264,33,0,12,2,1380
E01030265,16,2,17,1,1410
E01030268,13,1,8,1,1330
E01030269,2,3,16,0,1600
E01030270,15,4,16,3,1504
E01030272,15,4,11,0,1466
E01030273,12,2,8,1,1497
E01030274,2,1,11,0,1173
E01030275,7,1,14,2,1107
E01030276,5,1,4,0,1219
E01030282,3,1,19,0,1075
E01030283,38,3,23,0,1295
E01030284,3,2,12,2,1204
E01030285,6,2,16,0,2218
E01030286,6,4,7,0,2168
E01030287,12,14,10,0,1389
E01030288,9,0,8,1,1396
E01030289,9,9,19,0,1408
E01030290,7,3,11,0,1487
E01030291,5,9,11,0,1452
E01030292,5,2,4,1,1473
E01030293,21,5,18,0,1656
E01030294,10,1,19,0,1458
E01030295,5,3,16,0,2200
E01033445,23,3,23,3,1651
E01033446,48,86,52,8,2279
E01033448,11,6,7,2,1249
E01033449,18,6,18,1,1642
