geocode,owned,rent_free,rented_private,rented_social,shared_ownership
W00006130,102,2,5,21,0
W00006131,55,2,9,37,0
W00006133,32,2,14,69,0
W00006134,64,5,12,29,0
W00006136,159,0,16,1,1
W00006137,140,2,14,2,0
W00006138,102,1,4,1,0
W00006139,53,2,18,53,0
W00006140,102,0,21,1,0
W00006141,117,0,4,18,0
W00006146,91,2,10,27,0
W00006147,108,3,17,4,0
W00006231,35,7,29,78,0
W00006232,50,1,48,6,0
W00006239,43,3,7,47,0
W00006240,85,2,10,26,0
W00006241,101,2,19,3,1
W00006242,42,4,18,49,0
W00006243,78,3,5,39,0
W00006244,89,5,15,14,1
W00006245,87,4,6,22,0
W00006246,94,2,11,13,0
W00006247,95,2,14,1,4
W00006248,112,3,20,2,0
W00006249,99,4,13,5,1
W00006250,111,0,13,43,1
W00006251,72,11,15,34,1
W00006300,119,1,15,0,1
W00006301,110,0,2,0,0
W00006302,104,3,23,0,0
W00006303,106,0,18,0,0
W00006304,133,0,17,0,0
W00006305,128,1,8,2,0
W00006306,110,1,20,0,0
W00006307,111,0,2,0,0
W00006308,123,1,5,0,0
W00006310,103,0,21,4,2
W00006311,101,0,21,3,0
W00006312,106,1,13,1,0
W00006313,85,1,8,1,0
W00006315,120,0,7,0,0
W00006317,108,0,6,4,0
W00006318,113,0,14,0,0
W00006452,117,0,25,3,0
W00006500,84,6,10,30,0
W00006501,57,2,19,44,1
W00006502,65,0,11,56,1
W00006503,39,5,9,111,1
W00006504,35,4,7,80,0
W00006505,55,6,9,49,0
W00006506,18,3,6,110,0
W00006507,73,3,7,34,0
W00006508,23,3,9,95,0
W00006509,100,0,8,21,0
W00006510,52,1,5,54,0
W00006511,78,5,9,37,0
W00006512,49,6,1,75,0
W00006513,32,4,6,89,0
W00006514,52,3,13,58,0
W00006515,154,4,27,30,3
W00006516,112,1,18,1,1
W00006517,77,2,11,41,1
W00006518,96,1,37,11,1
W00006519,89,1,10,11,0
W00006520,73,1,8,31,0
W00006521,87,0,8,16,0
W00006522,111,1,16,2,1
W00006523,104,1,14,1,0
W00006524,95,1,9,27,0
W00006525,109,0,13,4,0
W00006526,90,0,2,35,1
W00006536,123,0,5,3,1
W00006537,130,1,3,3,0
W00006538,107,3,14,15,0
W00006539,89,1,4,27,0
W00006540,97,2,8,5,0
W00006541,115,2,2,2,0
W00006542,63,2,10,38,0
W00006543,108,3,5,5,0
W00006544,115,0,2,1,0
W00006545,113,0,1,1,0
W00006546,137,0,1,1,0
W00006547,134,1,5,0,0
W00006548,108,2,4,1,0
W00006549,122,2,6,2,0
W00006596,103,4,26,1,0
W00006597,92,2,26,12,0
W00006598,118,2,4,0,0
W00006599,102,0,29,0,1
W00006600,108,1,29,1,0
W00006601,107,4,20,2,0
W00006602,87,5,14,30,0
W00006603,88,1,22,5,2
W00006604,73,3,20,37,0
W00006605,94,4,25,1,2
W00006606,108,1,20,6,0
W00006607,115,1,9,0,0
W00006608,80,2,28,1,0
W00006622,69,2,24,30,0
W00006623,62,4,68,3,2
W00006624,84,1,47,6,0
W00006625,63,1,84,14,0
W00006626,46,4,82,19,0
W00006627,49,5,64,13,1
W00006628,62,2,90,13,1
W00006629,45,3,82,3,0
W00006630,68,1,54,14,0
W00006631,51,1,62,3,0
W00006633,72,2,53,4,1
W00006971,78,0,8,4,0
W00006972,92,3,44,8,0
W00006973,101,1,28,7,0
W00006974,99,1,12,9,0
W00006975,118,1,26,9,0
W00006976,114,0,12,6,0
W00006977,101,0,30,21,0
W00006978,105,2,18,10,0
W00006979,54,2,12,64,1
W00006980,87,2,9,16,1
W00006981,78,0,13,28,0
