geocode,asian,black,mixed,other,white
E01012371,4,1,11,3,1225
E01012372,12,1,12,3,1111
E01012373,3,1,10,2,1274
E01012385,23,4,17,0,1397
E01012396,17,3,11,1,1499
E01012397,14,5,20,0,1466
E01012399,17,0,15,0,1376
E01012406,14,6,12,1,1563
E01012407,7,15,44,1,1527
E01012408,14,7,24,1,2000
E01012409,17,5,19,1,1392
E01012415,11,0,4,0,1384
E01012416,13,4,15,0,1760
E01012417,9,0,17,3,1265
E01012418,10,0,7,0,1359
E01012432,7,0,20,0,1382
E01012433,5,10,32,1,1572
E01012435,24,4,21,1,2064
E01012436,3,1,29,1,1300
E01012437,3,4,25,0,1322
E01012438,8,1,27,4,1149
E01012439,8,1,29,3,1481
E01012440,12,2,10,5,1344
E01014210,26,8,21,6,1429
E01014211,10,27,32,3,1412
E01014212,4,12,22,1,1272
E01014213,11,13,12,2,1200
E01014214,5,0,16,2,1432
E01014215,5,1,18,1,1495
E01014216,7,0,5,0,1394
E01014217,15,9,21,3,1387
E01014218,20,11,29,7,1444
E01014219,20,3,14,3,1232
E01014220,18,15,23,2,1579
E01014221,35,23,35,2,1493
E01014222,14,21,32,2,1458
E01014223,19,32,23,5,1534
E01014224,10,22,26,5,1541
E01014225,16,5,22,2,1431
E01014226,15,10,11,1,1419
E01014228,5,2,6,0,1298
E01014229,11,35,37,3,1692
E01014230,8,12,25,4,1445
E01014231,181,63,36,38,1170
E01014233,20,16,26,0,1349
E01014234,22,26,23,6,1507
E01014235,24,24,17,3,1519
E01014236,153,44,35,12,2100
E01014237,9,13,22,9,1539
E01014238,32,36,16,19,1422
E01014239,10,9,22,5,1438
E01014240,13,11,27,3,1475
E01014241,31,19,32,10,1509
E01014242,42,17,26,6,1374
E01014243,53,9,24,3,1326
E01014244,101,43,56,5,1368
E01014245,119,9,34,8,1579
E01014246,42,26,33,33,1470
E01014247,135,29,24,17,1532
E01014248,91,45,40,18,1280
E01014249,613,112,67,69,875
E01014250,134,32,22,12,937
E01014251,214,63,74,28,1471
E01014252,73,27,32,9,1541
E01014253,114,13,48,20,1356
E01014254,532,119,92,67,762
E01014255,751,53,119,61,1046
E01014256,244,79,70,25,1203
E01014257,18,5,8,0,1441
E01014258,21,10,21,0,1465
E01014259,14,6,22,1,1419
E01014260,25,9,8,3,1293
E01014261,24,43,27,4,1306
E01014262,15,21,9,0,1314
E01014263,25,35,30,2,1607
E01014264,25,9,27,1,1863
E01014265,12,2,15,1,1508
E01014266,31,7,34,7,1135
E01014267,63,31,36,4,2249
E01014268,37,23,28,14,1991
E01014269,140,46,49,8,1386
E01014270,31,16,21,31,1442
E01014271,57,17,31,17,1403
E01014272,9,2,19,1,1417
E01014273,133,8,16,3,1120
E01014274,44,38,43,13,1699
E01014275,61,29,28,1,1304
E01014276,32,39,34,5,1463
E01014277,21,16,17,5,1499
E01014278,57,3,16,5,1273
E01014279,82,15,28,7,1600
E01014280,11,2,8,3,1289
E01014281,612,134,97,77,832
E01014282,382,111,37,29,1126
E01014283,807,104,69,27,1034
E01014284,504,88,43,22,813
E01014285,708,79,80,43,1299
E01014286,669,75,57,57,599
E01014287,539,59,76,24,1010
E01014288,164,19,26,13,1374
E01014289,235,15,28,19,1270
E01014290,296,25,39,26,1139
E01014291,133,27,31,5,1197
E01014292,146,35,33,28,1380
E01014293,230,47,41,33,1327
E01014294,163,14,21,14,1115
E01014295,55,18,20,11,1602
E01014296,24,2,24,4,1369
E01014297,38,6,18,1,1242
E01014298,41,12,32,3,1505
E01014299,11,15,11,4,1390
E01014300,25,13,16,2,1371
E01014301,41,14,12,0,1686
E01014302,83,17,19,5,1698
E01014303,33,8,12,0,1543
E01014304,32,0,7,0,1419
E01014305,661,24,27,15,668
E01014306,492,17,30,9,871
E01014307,735,22,22,14,590
E01014308,16,5,15,0,1632
E01014309,157,28,20,1,1079
E01014310,199,14,19,2,1828
E01014311,43,13,13,3,1291
E01014312,189,3,18,3,1212
E01014313,22,13,10,0,1523
E01014314,99,3,22,1,1288
E01014322,188,26,42,4,1402
E01014323,30,16,31,3,1194
E01014324,38,12,9,7,1387
E01014325,18,2,28,2,1285
E01014326,42,5,20,2,1414
E01014327,35,20,25,11,1361
E01014328,165,34,42,23,1177
E01014329,59,22,38,9,1404
E01014330,309,84,63,89,1050
E01014331,24,22,17,3,1472
E01014332,12,3,8,1,1649
E01014333,8,6,17,0,1429
E01014334,18,6,12,9,1383
E01014335,13,6,31,3,1668
E01014336,44,11,20,4,1532
E01014337,8,6,20,1,1680
E01014338,134,18,21,13,1301
E01014339,103,45,27,30,1454
E01014340,182,45,45,10,1610
E01014341,177,43,15,10,1515
E01014342,98,10,23,4,1381
E01014343,65,33,35,10,1627
E01014344,172,21,33,3,1283
E01014345,184,59,40,24,1411
E01014346,23,12,13,6,1523
E01014347,27,1,14,1,1370
E01014348,23,8,16,6,1313
E01014349,9,6,13,2,1399
E01014350,20,3,16,0,1331
E01014351,38,10,11,1,1525
E01014352,38,11,11,10,1316
E01014353,114,10,17,13,1556
E01014354,344,26,48,12,1342
E01014355,637,21,51,10,1202
E01014356,369,23,53,7,1313
E01014357,17,8,17,4,1526
E01014358,35,12,35,10,1325
E01014359,63,33,30,6,1697
E01014360,70,15,34,6,1886
E01014361,385,43,43,23,1094
E01014362,4,5,8,5,1398
E01018308,18,3,22,2,1857
E01018338,14,4,21,0,1751
E01018349,12,1,8,2,1595
E01018350,6,0,20,4,1897
E01018355,3,3,3,0,1201
E01018356,1,1,7,0,1465
E01018357,5,2,9,2,1273
E01018368,4,5,9,0,1359
E01018369,4,1,9,0,1664
E01018370,5,4,9,1,1332
E01018371,10,2,6,0,1789
E01018372,8,0,12,0,1876
E01018373,3,5,17,0,1955
E01018386,16,8,12,2,1380
E01018387,13,2,14,1,1654
E01018388,23,4,39,2,1500
E01018389,17,2,24,2,1562
E01018390,25,2,11,0,1628
E01018391,11,0,17,1,1904
E01018392,16,0,13,1,1869
E01018393,5,1,7,2,2032
E01018394,9,1,18,0,2025
E01018395,11,4,17,4,1567
E01018396,17,6,5,1,1453
E01018397,14,5,11,6,1795
E01018398,16,1,3,0,1439
E01018399,49,4,12,3,1433
E01018400,17,1,10,1,2128
E01018401,12,3,16,4,1541
E01018402,44,6,13,3,1844
E01018403,14,2,13,6,1918
E01018404,6,2,5,4,1473
E01018405,10,0,6,1,1380
E01018406,14,0,11,0,1419
E01018407,3,0,2,0,1476
E01018408,17,2,8,4,1753
E01018409,16,2,13,0,1816
E01018410,22,6,11,5,1523
E01018411,7,1,12,8,2292
E01018412,10,0,9,0,1507
E01018413,18,2,17,0,1240
E01018414,12,3,13,0,1344
E01018415,14,1,13,2,1612
E01018416,13,3,12,1,1285
E01018417,8,5,19,9,1588
E01018418,6,1,6,4,1493
E01018419,12,1,8,0,1340
E01018420,16,0,22,0,1864
E01018421,19,1,10,0,1312
E01018422,10,2,13,1,1260
E01018423,4,0,5,1,1446
E01018424,12,1,16,1,1666
E01018425,4,3,8,2,1608
E01018426,7,0,11,2,1582
E01018427,3,2,9,1,1310
E01018428,2,0,5,0,1392
E01018429,4,0,3,4,1481
E01018430,1,0,4,0,1383
E01018431,5,3,5,0,1150
E01018432,16,0,17,1,1461
E01018433,1,2,1,0,1249
E01018434,6,1,14,1,1313
E01018435,23,1,5,1,1323
E01018436,10,3,8,5,1390
E01018437,19,4,20,3,1533
E01018438,2,2,11,1,1398
E01018439,10,1,0,1,1327
E01018440,27,7,12,6,1728
E01018441,20,1,16,1,1652
E01018442,17,5,15,10,1782
E01018443,15,2,5,0,1471
E01018444,15,3,26,1,2112
E01018445,31,17,52,6,1821
E01018446,16,10,23,1,1286
E01018447,61,10,40,16,1612
E01018448,17,28,32,8,1650
E01018449,6,0,9,0,1710
E01018450,14,2,13,1,2191
E01018451,7,2,9,1,1305
E01018452,4,3,8,1,1123
E01018454,12,3,9,1,1497
E01018455,8,2,9,9,1297
E01018456,7,2,4,0,1281
E01018457,11,9,14,1,1398
E01018458,3,0,3,1,2129
E01018459,29,24,17,2,1338
E01018460,15,9,10,2,1364
E01018461,10,4,18,5,1364
E01018462,59,32,35,16,1331
E01018463,20,17,15,3,1427
E01018464,10,7,21,0,1352
E01018465,30,5,24,0,2784
E01018466,38,21,41,3,2201
E01018467,89,36,62,7,1998
E01018468,16,6,12,1,1588
E01018469,1,6,4,2,1608
E01018470,3,2,16,3,1458
E01018471,4,0,8,4,1477
E01018472,10,8,15,0,1353
E01018473,21,4,14,6,1626
E01018474,48,6,29,7,1780
E01018475,44,4,25,2,1798
E01018476,13,15,32,1,1367
E01018477,7,3,33,1,1489
E01018478,10,12,10,0,1435
E01018479,13,3,14,0,1573
E01018480,8,4,4,5,2151
E01018481,3,3,9,0,1970
E01018482,10,4,17,0,1370
E01018483,16,4,5,0,1345
E01018484,43,6,40,2,2311
E01018485,19,6,29,10,1476
E01018486,94,36,27,8,1309
E01018487,154,39,60,22,1375
E01018488,7,20,30,1,1460
E01018489,136,19,23,2,1186
E01018490,9,6,10,2,1421
E01018491,8,0,8,2,1410
E01018492,1,1,6,0,1058
E01018493,3,3,1,3,1226
E01018494,11,2,8,4,1320
E01018495,8,4,12,5,1212
E01018496,26,15,26,9,1611
E01018497,26,14,18,4,1112
E01018498,20,22,70,9,1449
E01018499,7,9,13,4,1511
