geocode,employee,inactive,self-employed,student,unemployed
E01008162,1200,490,99,72,106
E01008163,637,535,67,39,64
E01008164,516,335,38,34,86
E01008165,528,376,32,32,90
E01008166,628,538,52,35,115
E01008167,683,399,73,31,74
E01008168,972,781,76,58,94
E01008169,421,358,85,33,42
E01008170,800,512,96,55,101
E01008171,432,574,50,32,80
E01008172,614,478,62,34,40
E01008173,580,408,52,31,80
E01008174,800,465,100,45,65
E01008175,630,305,83,22,58
E01008176,657,361,64,33,34
E01008177,599,314,78,35,48
E01008178,773,283,74,36,81
E01008179,616,193,58,26,47
E01008180,505,412,35,27,78
E01008181,610,355,108,24,19
E01008182,681,342,60,32,71
E01008183,574,338,78,25,55
E01008184,503,375,118,24,19
E01008185,437,381,58,30,60
E01008186,772,497,88,46,108
E01008187,560,446,83,29,68
E01008188,581,320,76,43,24
E01008189,503,364,47,30,70
E01008190,500,368,44,33,25
E01008191,558,433,43,16,75
E01008192,524,392,67,32,56
E01008193,497,289,61,26,15
E01008194,609,328,64,29,19
E01008195,897,425,119,32,57
E01008196,753,463,124,38,61
E01008197,743,289,100,26,35
E01008198,534,311,58,26,47
E01008199,649,271,60,23,31
E01008200,576,294,107,34,26
E01008201,409,529,31,41,90
E01008202,840,356,68,32,75
E01008203,735,456,85,38,119
E01008204,503,477,46,24,98
E01008205,669,288,81,30,31
E01008206,788,312,62,42,39
E01008207,661,309,69,25,37
E01008208,648,408,63,39,51
E01008209,965,446,82,51,81
E01008210,548,326,53,34,77
E01008211,760,366,84,42,54
E01008212,507,390,36,20,80
E01008213,582,376,44,27,43
E01008214,505,510,32,34,101
E01008215,597,409,59,33,145
E01008216,509,422,54,26,81
E01008217,581,383,50,30,70
E01008218,557,459,48,24,77
E01008219,701,383,88,41,53
E01008220,357,358,25,23,84
E01008221,615,447,47,32,89
E01008222,607,346,68,21,58
E01008223,623,478,51,29,91
E01008224,691,507,111,32,27
E01008225,681,461,76,35,47
E01008226,568,378,99,29,66
E01008227,455,528,42,38,123
E01008228,452,315,30,13,69
E01008229,534,373,49,24,30
E01008230,567,300,56,31,49
E01008231,588,391,45,28,77
E01008232,452,376,46,11,73
E01008233,700,281,69,38,29
E01008234,925,480,108,42,42
E01008235,684,285,89,32,18
E01008236,600,315,88,31,43
E01008237,690,274,102,30,24
E01008238,778,282,77,22,20
E01008239,681,282,124,38,22
E01008240,571,396,41,18,50
E01008241,586,402,56,32,59
E01008242,626,392,42,25,62
E01008243,643,389,74,15,28
E01008244,1012,369,77,45,85
E01008245,581,346,93,41,24
E01008246,595,297,54,30,44
E01008247,588,436,62,25,61
E01008248,872,292,121,30,41
E01008249,554,440,71,28,30
E01008250,611,320,80,35,42
E01008251,862,367,108,31,77
E01008252,630,393,84,46,81
E01008253,788,302,81,46,128
E01008254,581,305,73,27,67
E01008255,655,425,88,29,59
