geocode,asian,black,mixed,other,white
E00075206,0,2,0,0,283
E00075207,9,0,0,0,275
E00075208,2,0,3,0,345
E00075209,0,0,2,1,320
E00075210,3,0,3,0,315
E00075211,1,0,0,0,167
E00075212,0,0,3,0,160
E00075213,1,0,1,1,336
E00075214,2,0,0,0,303
E00075217,0,0,0,0,147
E00112689,0,0,4,1,304
E00112690,1,0,3,0,359
E00112692,0,1,1,0,357
E00112694,4,0,2,1,204
E00112857,0,0,2,2,125
E00112858,0,0,1,0,305
E00112860,6,0,4,0,263
E00112862,4,1,3,0,301
E00112927,5,1,2,0,338
E00112928,1,0,2,0,291
E00112929,4,0,0,0,339
E00112930,0,0,2,0,313
E00112931,19,1,4,1,294
E00112932,4,0,6,0,249
E00112933,5,0,4,0,283
E00112934,0,0,1,0,302
E00112935,1,0,0,0,311
E00112936,5,1,3,0,370
E00112937,1,0,1,0,246
E00112938,4,4,1,0,247
E00112939,1,0,1,0,293
E00112940,7,2,5,0,217
E00112941,5,1,4,0,358
E00112942,2,0,10,0,324
E00112943,0,0,1,0,307
E00112944,0,0,0,1,267
E00112950,0,0,5,0,407
E00113186,1,0,7,0,319
E00113187,0,0,1,2,396
E00113188,2,0,8,0,349
E00113189,4,2,3,0,202
E00113190,1,0,5,0,348
E00113191,1,1,1,0,368
E00113192,0,0,2,0,375
E00113194,3,0,0,0,358
E00113255,3,2,0,0,216
E00113256,1,1,1,0,237
E00113257,6,4,0,0,286
E00113350,0,1,6,0,239
E00113351,2,0,3,0,346
E00113352,2,2,3,0,116
E00113353,5,9,5,0,269
E00113354,1,5,3,0,267
E00113355,4,5,2,0,247
E00113356,2,0,7,0,333
E00113357,1,0,0,0,236
E00113358,4,2,1,0,258
E00113359,1,2,1,0,256
E00113360,0,0,4,0,257
E00113361,4,1,3,4,260
E00113362,1,1,3,0,277
E00113363,4,17,13,0,353
E00113364,0,7,7,0,331
E00113365,7,5,9,0,285
E00113366,2,0,7,0,294
E00113367,1,0,2,1,344
E00113368,1,6,7,0,359
E00113369,9,10,16,2,279
E00113456,10,9,6,2,354
E00113457,4,10,13,1,281
E00113458,9,13,16,1,203
E00113459,0,9,8,0,276
E00113460,0,13,11,0,169
E00113461,7,4,5,0,296
E00113462,3,1,6,0,263
E00113463,7,11,18,1,219
E00113488,1,16,12,0,179
E00113531,8,4,8,6,245
E00113532,4,1,2,1,262
E00113534,14,3,7,0,335
E00113535,5,2,6,0,257
E00113536,2,0,5,0,233
E00113537,0,0,0,0,145
E00113538,1,0,1,0,265
E00113539,6,0,0,0,262
E00113540,1,0,5,0,273
E00113541,3,4,6,0,341
E00113542,0,4,5,0,267
E00113543,0,4,4,0,237
E00113544,1,2,3,0,273
E00113545,6,10,4,0,220
E00113546,3,4,16,0,273
E00113547,0,4,5,0,229
E00113548,7,9,6,0,267
E00113549,0,4,8,0,242
E00113550,5,15,5,1,309
E00113551,21,2,8,1,416
E00113552,1,4,4,0,303
E00113553,3,3,6,0,390
E00113554,9,0,7,1,281
E00113555,1,4,9,1,300
E00113556,9,2,6,2,422
E00113557,6,10,7,0,287
E00113560,1,2,1,0,281
E00113561,1,0,8,1,257
E00113562,1,5,8,0,308
E00113563,3,4,15,3,288
E00113564,1,4,14,0,231
E00113565,5,3,11,1,372
E00113566,1,2,5,0,244
E00113567,0,4,9,0,269
E00113568,2,11,5,0,222
E00113569,4,12,5,0,222
E00113570,3,3,7,1,301
E00113571,7,2,1,0,243
E00113572,5,1,7,0,314
E00113573,2,3,3,1,280
