geocode,bad,fair,good
E00070587,16,46,160
E00070588,13,42,263
E00070589,16,86,172
E00070590,11,46,291
E00070591,7,46,209
E00070592,33,56,242
E00070593,60,83,260
E00070594,11,28,279
E00070595,27,43,256
E00070596,19,56,378
E00070597,26,45,245
E00070598,38,69,296
E00070599,11,53,234
E00070600,9,26,177
E00070601,24,38,247
E00070602,20,43,302
E00070603,25,35,315
E00070604,4,46,230
E00070605,35,59,201
E00070606,9,31,262
E00070607,22,57,270
E00070608,7,35,219
E00070617,6,35,281
E00070618,18,33,203
E00070619,5,25,184
E00070661,8,19,142
E00070663,16,31,145
E00070664,17,38,330
E00070665,11,46,215
E00070667,8,11,93
E00070668,5,18,174
E00070670,8,22,76
E00070673,12,31,182
E00070674,17,42,234
E00070675,36,49,124
E00070676,14,53,197
E00070678,4,19,96
E00070680,12,46,147
E00070681,19,25,172
E00070682,23,58,131
E00070683,12,41,47
E00070684,7,28,244
E00070685,19,39,129
E00070686,9,15,168
E00070687,15,34,256
E00070688,12,36,226
E00070689,15,71,230
E00070690,27,75,168
E00070691,30,87,325
E00070692,4,9,103
E00070693,17,41,293
E00070694,20,51,258
E00070695,38,57,269
E00070696,5,37,217
E00070697,13,32,145
E00070698,24,42,194
E00070699,18,47,424
E00070700,5,36,328
E00070701,14,22,235
E00070702,8,18,212
E00070703,11,33,366
E00070704,39,94,309
E00070705,11,50,235
E00070706,15,33,296
E00070720,9,42,184
E00070721,29,40,218
E00070724,10,35,275
E00070725,21,55,395
E00070726,14,38,276
E00070727,18,43,273
E00070728,15,34,261
E00070729,15,39,212
E00070730,8,21,151
E00070731,31,64,401
E00070732,5,20,135
E00070733,5,23,252
E00070735,19,38,242
E00070736,13,40,282
E00070737,16,42,356
E00070738,17,42,197
E00070739,29,53,172
E00070740,33,32,186
E00070742,5,29,192
E00070744,15,32,270
E00070745,18,26,225
E00070746,13,27,208
E00070747,4,21,260
E00070749,19,75,369
E00070750,11,25,222
E00070753,6,17,152
E00070754,7,40,279
E00070755,12,54,273
E00070761,6,28,144
E00070791,9,28,293
E00070792,18,48,387
E00070793,9,35,253
E00070794,2,22,114
E00070795,19,28,111
E00070796,9,23,305
E00070797,2,28,308
E00070798,4,10,158
E00070799,23,45,361
E00070800,10,31,347
E00070801,15,67,375
E00070802,16,36,262
E00070803,9,63,278
E00070804,5,28,227
E00070805,8,60,139
E00070806,8,25,148
E00070807,11,25,200
E00070808,14,65,285
E00070809,9,28,151
E00070810,23,49,340
E00070811,13,33,286
E00070812,5,19,142
E00070821,24,41,245
E00070894,16,37,216
E00070895,14,40,232
E00070896,32,56,416
E00070897,21,56,290
E00070898,21,54,161
E00070899,7,40,284
E00070900,6,43,181
E00070901,16,46,156
E00070902,13,58,186
E00070903,16,50,228
E00070904,18,38,173
E00070905,32,81,137
E00070906,13,51,210
E00070907,10,40,286
E00070908,27,69,170
E00070909,22,25,246
E00070910,6,33,195
E00070911,10,42,239
E00070912,17,37,292
E00070913,21,49,194
E00070914,30,66,208
E00070915,21,81,435
E00070916,26,48,213
E00070917,48,71,163
E00070918,13,50,236
E00070919,14,56,168
E00070920,5,39,295
E00070921,12,45,255
E00070922,29,37,217
E00070923,22,38,181
E00070924,29,63,223
E00070925,39,57,350
E00070926,16,45,188
E00070927,19,35,253
E00070928,31,34,158
E00070929,21,52,240
E00070930,17,37,306
E00070931,15,51,228
E00070932,17,48,222
E00071073,9,26,190
E00071074,12,46,250
E00071075,14,45,292
E00071076,22,43,229
E00071077,12,52,270
E00071078,16,43,217
E00071079,8,39,206
E00071080,24,33,227
E00071081,14,41,218
E00071082,11,39,282
E00071083,20,40,328
E00071084,10,59,258
E00071085,7,44,265
E00071086,10,28,239
E00071087,11,38,249
E00071088,29,66,268
E00071089,16,52,455
E00071090,18,25,226
E00071091,22,45,326
E00071092,12,48,338
E00071093,18,44,103
E00071094,7,27,219
E00071103,36,87,312
E00071104,14,40,237
E00071105,12,24,189
E00071106,28,49,460
E00071107,13,26,248
E00071108,17,39,285
E00071109,7,38,247
E00071110,14,39,266
E00071111,20,33,224
E00071112,14,37,278
E00071113,26,46,253
E00071114,16,43,192
E00071115,27,48,139
E00071116,25,75,334
E00071117,14,41,262
E00071118,8,27,218
E00071119,20,42,164
E00071120,6,33,307
E00071121,6,29,204
E00071122,11,27,184
E00071123,14,25,219
E00071124,8,21,161
E00071125,18,42,267
E00071126,18,44,175
E00071127,13,23,210
E00071128,11,34,208
E00071129,7,23,104
E00071130,14,33,214
E00071131,6,29,184
E00071132,8,33,187
E00071133,16,39,221
E00071134,20,39,333
E00071135,7,34,314
E00071136,10,41,263
E00071137,17,43,248
E00071138,13,38,232
E00071139,15,44,259
E00071140,17,38,245
E00071141,17,43,199
E00071142,17,42,249
E00071143,13,38,229
E00071144,6,19,206
E00071145,18,32,185
E00071146,18,35,154
E00071147,11,31,185
E00071148,18,38,162
E00071149,22,28,75
E00071150,9,37,119
E00071151,7,34,174
E00071152,14,21,146
E00071153,8,31,237
E00071156,7,33,226
E00071157,8,46,231
E00071158,9,44,229
E00071159,11,32,250
E00071160,9,37,253
E00071161,15,32,264
E00071162,9,39,254
E00071163,10,35,274
E00071164,13,47,292
E00071165,14,46,207
E00071166,21,50,258
E00071167,13,39,231
E00071177,14,31,240
E00071178,11,48,236
E00071179,21,51,272
E00071180,20,34,259
E00071181,4,48,283
E00071182,19,42,229
E00071183,17,33,266
E00071187,7,21,96
E00071188,13,41,134
E00071189,9,29,246
E00071190,7,16,107
E00071192,15,28,159
E00071193,12,52,275
E00071212,9,25,242
E00071213,13,32,221
E00071216,12,37,317
E00071217,21,48,274
E00071218,14,49,233
E00164311,6,22,148
E00164315,7,31,132
E00164318,7,26,169
E00168510,17,34,180
E00168516,25,50,278
E00168534,2,10,310
E00168536,13,47,305
