geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00037600,168,2,40,4,1
E00037601,91,3,4,40,0
E00037602,136,1,4,3,0
E00037628,108,7,11,12,0
E00037629,77,1,16,24,0
E00037631,73,2,16,1,0
E00037632,113,2,19,2,1
E00037633,194,2,17,6,1
E00037634,97,1,10,17,1
E00037636,57,0,17,26,0
E00037637,115,1,9,35,1
E00037638,72,3,7,44,0
E00037639,56,0,6,43,0
E00037640,94,1,2,34,0
E00037641,125,2,11,5,2
E00037642,99,0,1,1,2
E00037644,36,0,10,53,17
E00037645,89,1,10,16,0
E00037646,116,3,8,2,0
E00037647,87,1,11,17,0
E00037648,88,0,17,6,0
E00037649,119,0,1,6,0
E00037650,98,0,4,39,5
E00037651,145,3,17,0,2
E00037652,112,1,10,16,1
E00037653,136,2,1,1,0
E00037654,81,4,5,40,0
E00037655,110,2,4,15,0
E00037656,105,2,11,1,0
E00037657,123,2,16,2,0
E00037658,105,1,5,3,0
E00037659,65,1,6,33,0
E00037660,73,1,17,4,0
E00037661,114,1,6,3,0
E00037662,104,2,16,2,0
E00037663,31,4,3,80,0
E00037664,94,1,23,1,1
E00037665,68,0,31,15,0
E00037666,78,1,13,35,0
E00037667,102,2,13,0,0
E00041199,35,4,18,0,0
E00041254,86,2,7,27,0
E00041256,151,1,3,8,0
E00041258,96,3,5,0,0
E00041259,129,0,20,1,1
E00041260,84,0,14,26,1
E00041261,75,1,2,31,0
E00041262,80,3,6,36,0
E00041263,130,1,9,0,0
E00041264,48,2,7,91,0
E00041267,83,2,7,28,0
E00041269,42,2,9,62,0
E00041270,38,1,1,57,0
E00041272,116,0,10,15,1
E00041273,125,3,25,4,1
E00041274,103,1,6,18,1
E00041275,86,2,5,25,0
E00041276,84,1,3,31,0
E00041279,55,0,7,48,0
E00041283,87,0,5,21,0
E00041284,78,0,14,0,0
E00041285,116,2,9,1,0
E00041286,88,0,21,1,0
E00041287,86,2,6,2,0
E00041288,112,5,65,5,0
E00041289,10,0,3,70,0
E00041290,95,3,13,8,0
E00041291,116,0,5,2,0
E00041292,140,1,10,2,1
E00041293,68,0,26,30,1
E00041296,104,4,19,7,0
E00041297,85,2,28,3,0
E00168693,93,0,19,2,0
E00168712,89,0,8,4,0
E00168717,100,0,1,4,0
E00168718,82,1,17,1,0
