geocode,bad,fair,good
E00067231,28,53,378
E00067233,25,76,318
E00067234,7,30,137
E00067235,22,51,142
E00067236,12,36,237
E00067237,19,50,260
E00067238,16,44,266
E00067239,26,42,269
E00067240,11,29,308
E00067242,22,56,241
E00067244,21,43,274
E00067245,22,45,238
E00067246,13,40,337
E00067247,14,78,416
E00067248,16,44,339
E00067249,17,47,242
E00067250,0,11,112
E00067251,10,51,241
E00067252,16,35,297
E00067253,5,16,369
E00067254,20,45,220
E00067255,13,24,185
E00067256,22,59,218
E00067257,17,49,216
E00067258,7,32,453
E00067259,20,37,209
E00067260,23,43,229
E00067261,24,61,182
E00067262,12,65,193
E00067263,25,65,310
E00067266,4,32,130
E00067267,18,53,244
E00067268,8,42,203
E00067269,12,33,234
E00067270,18,33,206
E00067271,26,55,172
E00067272,18,66,190
E00134042,3,11,101
E00134043,26,70,427
E00134044,5,12,106
E00134045,6,11,85
E00134046,26,81,284
E00134047,8,20,110
E00134048,15,49,277
E00134049,48,50,221
E00134050,16,45,297
E00134051,3,17,97
E00134053,8,49,423
E00134054,9,36,144
E00134055,12,42,250
E00134056,10,34,180
E00134057,13,32,204
E00134058,9,28,230
E00134059,24,58,261
E00134060,16,28,217
E00134061,11,49,280
E00134067,28,81,347
E00134086,21,55,306
E00134088,21,39,308
E00134089,12,64,140
E00134090,10,40,158
E00134091,15,41,248
E00134092,27,51,278
E00134093,16,43,216
E00134129,14,24,204
E00134130,14,43,266
E00134131,15,43,212
E00134132,7,32,272
E00134133,19,40,272
E00134140,6,22,98
E00134141,15,51,189
E00134142,12,49,470
E00134143,13,41,270
E00134144,24,48,355
E00134145,13,39,267
E00134146,14,46,200
E00134147,6,37,354
E00134149,12,40,300
E00134150,46,55,234
E00134151,11,32,264
E00134157,13,28,203
E00134158,8,37,199
E00134183,8,44,256
E00134184,28,79,401
E00134185,12,53,337
E00134186,16,59,313
E00134187,11,38,196
E00134188,18,43,277
E00134189,15,35,213
E00134190,16,52,332
E00134192,9,33,171
E00134193,40,70,347
E00134207,3,31,133
E00172858,12,26,320
E00172864,8,23,277
