geocode,female,male
E01020910,894,815
E01020911,910,1080
E01020912,939,1096
E01020913,1116,998
E01020914,1019,915
E01020915,860,839
E01020916,885,801
E01020917,762,739
E01020918,844,775
E01020919,805,741
E01020920,778,693
E01020921,807,699
E01020922,808,688
E01020923,757,695
E01020924,707,711
E01020925,819,704
E01020926,833,780
E01020927,806,697
E01020928,857,711
E01020929,844,757
E01020930,741,739
E01020931,1018,831
E01020932,760,621
E01020933,589,458
E01020934,687,563
E01020935,863,980
E01020936,940,781
E01020937,816,818
E01020938,822,752
E01020939,836,741
E01020940,753,756
E01020941,904,789
E01020942,861,703
E01020943,858,735
E01020944,800,743
E01020945,972,870
E01020946,928,793
E01020947,784,713
E01020948,760,674
E01020949,839,738
E01020950,858,765
E01020951,765,748
E01020952,951,844
E01020953,780,750
E01020954,910,855
E01020955,762,736
E01020956,834,741
E01020957,802,690
E01020959,749,708
E01020960,1216,1239
E01020961,767,645
E01020962,1030,974
E01020963,888,811
E01020964,883,767
E01020965,935,929
E01020966,959,772
E01020967,1001,819
E01020968,901,799
E01020969,795,724
E01020970,1359,1330
E01020971,1053,984
E01020972,828,721
E01020973,920,832
E01020974,789,748
E01020975,932,878
E01020976,971,942
E01020977,814,774
E01020978,954,993
E01020979,852,982
E01020980,803,780
E01020981,801,822
E01020982,815,927
E01020983,798,859
E01020984,928,1023
E01020985,833,949
E01020986,776,697
E01020987,924,873
E01020988,906,793
E01020989,833,929
E01020990,806,847
E01020991,677,657
E01020992,905,937
E01020993,697,646
E01020994,792,741
E01020995,748,683
E01020996,927,865
E01020997,901,737
E01020998,938,912
E01020999,1069,859
E01021000,751,735
E01021001,640,597
E01021002,770,698
E01021003,842,829
E01021004,933,852
E01021005,858,759
E01021006,920,873
E01021007,739,703
E01021008,857,730
E01021009,1001,943
E01021010,825,757
E01021011,821,739
E01021012,865,799
E01021013,919,908
E01021014,1000,884
E01021015,870,736
E01021016,875,770
E01021017,824,780
E01021018,977,938
E01021019,817,790
E01021020,981,869
E01021021,1011,881
E01021022,1096,1009
E01021033,889,862
E01021034,683,634
E01021035,872,838
E01021038,933,820
E01021039,759,693
E01021044,982,937
E01021045,904,890
E01021046,781,738
E01021047,722,700
E01021048,740,811
E01021049,708,728
E01021050,676,686
E01021051,625,604
E01021052,672,595
E01021053,589,601
E01021054,712,735
E01021055,918,829
E01021056,907,796
E01021057,773,752
E01021058,1018,872
E01021059,805,718
E01021060,807,791
E01021062,748,718
E01021063,858,845
E01021069,820,774
E01021070,821,744
E01021071,863,847
E01021072,827,715
E01021073,768,714
E01021074,866,790
E01021075,937,856
E01021076,981,913
E01021077,781,701
E01021078,686,593
E01021079,841,706
E01021080,744,672
E01021081,838,765
E01021082,845,787
E01021083,687,689
E01021084,994,893
E01021085,892,804
E01021086,930,799
E01021087,873,783
E01021088,765,761
E01021089,798,735
E01021090,873,793
E01021091,999,924
E01021092,1088,909
E01021093,809,730
E01021094,849,681
E01021095,711,580
E01021096,657,631
E01021097,724,674
E01021098,903,815
E01021099,822,836
E01021100,928,916
E01021101,907,815
E01021104,697,658
E01021105,631,620
E01021106,941,717
E01021107,821,748
E01021108,788,692
E01021109,863,826
E01021110,1174,1085
E01021111,574,460
E01021112,801,704
E01021113,747,647
E01021114,794,734
E01021115,813,779
E01021116,800,726
E01021120,787,535
E01021121,882,710
E01021122,837,695
E01021123,827,721
E01021124,906,768
E01021125,708,586
E01021126,797,745
E01021127,839,724
E01021128,928,897
E01021129,946,843
E01021130,751,684
E01021131,855,832
E01021132,763,728
E01021133,834,796
E01021134,719,762
E01021135,982,854
E01021136,719,598
E01021137,785,683
E01021138,589,508
E01021139,685,635
E01021140,916,901
E01021141,770,772
E01021142,595,517
E01021143,647,562
E01021144,922,877
E01021145,994,1004
E01021146,892,845
E01021147,811,843
E01021148,809,757
E01021149,646,632
E01021150,607,587
E01021151,882,887
E01021152,814,791
E01021153,1009,954
E01021154,729,753
E01021155,589,574
E01021156,912,874
E01021157,949,880
E01021158,1087,1099
E01021159,1194,1130
E01021160,876,773
E01021161,771,806
E01021162,841,777
E01021163,1151,1090
E01021164,976,937
E01021165,593,599
E01021166,1178,1080
E01021167,1146,1041
E01021168,877,800
E01021169,735,679
E01021170,1424,1317
E01021171,1069,981
E01021172,932,872
E01021173,708,712
E01021174,844,783
E01021175,773,716
E01021176,738,667
E01021177,603,506
E01021178,736,657
E01021179,796,701
E01021180,715,602
E01021181,680,618
E01021182,801,768
E01021183,703,638
E01021184,851,694
E01021185,796,700
E01021186,606,599
E01021187,712,722
E01021188,582,554
E01021189,694,693
E01021190,761,763
E01021191,836,781
E01021192,826,761
E01021193,882,840
E01021194,870,782
E01021195,996,959
E01021196,1001,941
E01021197,1014,1029
E01021198,792,732
E01021199,706,622
E01021200,594,512
E01021201,796,740
E01021202,636,487
E01021203,738,753
E01021204,617,586
E01021205,626,624
E01021206,793,655
E01021207,709,630
E01021208,1020,922
E01021209,819,796
E01021210,778,820
E01021211,802,723
E01021212,961,861
E01021213,943,830
E01021214,867,758
E01021215,669,588
E01021216,626,552
E01021217,657,629
E01021218,596,551
E01021219,693,657
E01021220,868,772
E01021221,638,632
E01021222,797,709
E01021223,587,534
E01021224,760,712
E01021225,819,738
E01021226,717,654
E01021227,866,827
E01021228,787,726
E01021229,863,837
E01021230,900,826
E01021231,942,813
E01021232,885,767
E01021233,773,710
E01021234,782,693
E01021235,716,625
E01021236,789,700
E01023978,627,644
E01023979,677,626
E01024009,585,509
E01024010,676,600
E01024011,684,623
E01024012,554,520
E01024024,1205,1024
E01024025,644,486
E01024026,662,600
E01024036,658,643
E01024364,854,773
E01024365,912,848
E01024380,854,834
E01024381,728,698
E01024406,773,740
E01024407,752,743
E01024408,729,704
E01024409,783,723
E01024420,1035,1014
E01024456,645,616
E01024787,678,616
E01024788,788,701
E01024789,1416,958
E01024790,652,653
E01024791,698,639
E01024792,949,946
E01024793,839,843
E01024794,885,836
E01024795,735,720
E01024796,705,703
E01024797,804,819
E01024799,1041,950
E01024800,857,821
E01024801,1188,1406
E01024802,908,1132
E01024803,1124,1056
E01024804,745,756
E01024805,834,872
E01024806,847,979
E01024807,818,776
E01024808,830,786
E01024809,750,728
E01024810,830,871
E01024811,614,606
E01024812,688,624
E01024815,697,649
E01024816,685,686
E01024817,932,897
E01024818,910,817
E01024819,842,863
E01024820,885,821
E01024821,1095,959
E01024822,1028,853
E01024823,908,911
E01024824,845,764
E01024825,828,716
E01024826,729,738
E01024827,804,772
E01024828,781,760
E01024829,848,810
E01024830,936,933
E01024831,749,700
E01024832,861,803
E01024833,1181,1228
E01024834,1134,1111
E01024835,1069,1054
E01024836,878,882
E01024837,999,964
E01024838,890,851
E01024839,875,875
E01024840,1039,980
E01024841,982,947
E01024842,816,786
E01024843,744,745
E01024844,819,828
E01024845,710,644
E01024846,819,781
E01024847,847,776
E01024848,736,622
E01024849,833,822
E01024850,668,667
E01024851,910,813
E01024852,690,665
E01024853,722,645
E01024854,855,841
E01030821,1126,1104
E01031695,798,767
E01031696,673,646
E01031729,902,890
E01031730,879,942
E01032831,802,776
E01032832,840,760
E01032833,639,699
