geocode,female,male
E01007328,982,940
E01007330,882,826
E01007332,1174,1132
E01007333,672,659
E01007348,748,696
E01007349,805,728
E01007350,585,600
E01007351,727,699
E01007352,729,683
E01007353,834,771
E01007354,864,817
E01007364,728,662
E01007365,648,564
E01007366,1014,991
E01007367,588,590
E01007368,861,814
E01007369,728,762
E01007370,706,683
E01007371,997,957
E01007372,679,608
E01007373,785,809
E01007374,766,704
E01007375,867,792
E01007376,716,691
E01007377,544,561
E01007378,801,771
E01007448,766,828
E01007449,883,887
E01007451,867,845
E01007455,692,666
E01007464,769,728
E01007465,762,721
E01007466,900,855
E01007467,786,767
E01007468,684,612
E01007469,680,675
E01007470,720,708
E01007471,780,762
E01007472,825,799
E01007473,736,721
E01007474,714,611
E01007475,781,768
E01007476,772,685
E01007477,741,690
E01007478,752,780
E01007479,808,785
E01007480,786,723
E01007482,742,632
E01007483,718,663
E01007484,741,704
E01007485,738,697
E01007486,677,640
E01007487,844,771
E01007488,841,897
E01007489,874,847
E01007490,783,782
E01007491,900,854
E01007492,770,726
E01007493,905,879
E01007494,765,764
E01007495,969,888
E01007496,825,797
E01007497,715,661
E01007498,777,803
E01007499,807,694
E01007500,670,638
E01007501,749,707
E01007502,1363,1387
E01007503,801,819
E01007504,767,765
E01007505,829,844
E01007506,733,708
E01007507,682,693
E01007508,856,808
E01007509,913,847
E01007510,848,720
E01007511,825,751
E01007512,844,827
E01007513,778,657
E01007514,731,734
E01007515,797,773
E01007516,684,652
E01007517,797,756
E01007518,774,715
E01007519,676,622
E01007520,743,675
E01007521,793,698
E01007522,792,758
E01007523,769,717
E01007524,791,790
E01007525,826,706
E01007526,860,773
E01007527,1169,1156
E01007528,733,659
E01007529,718,1329
E01007530,590,616
E01007531,805,820
E01007532,744,1030
E01007533,684,735
E01007534,961,1061
E01007535,812,784
E01007536,989,982
E01007537,891,842
E01007538,808,722
E01007539,761,682
E01007540,837,796
E01007541,747,773
E01007542,914,864
E01007543,790,710
E01007544,916,836
E01007545,748,736
E01007546,719,709
E01007547,776,753
E01007548,597,506
E01007549,744,711
E01007550,872,793
E01007551,831,840
E01007552,734,674
E01007553,848,845
E01007554,807,787
E01007555,797,667
E01007556,703,661
E01007557,500,2284
E01007558,738,715
E01007559,476,686
E01007560,795,728
E01007561,756,716
E01007562,680,682
E01007563,760,695
E01007564,820,716
E01007565,787,740
E01007566,826,800
E01007567,686,656
E01007568,885,777
E01007569,849,752
E01007570,791,691
E01007571,813,797
E01007572,711,705
E01007573,783,763
E01007574,839,738
E01007575,776,632
E01007576,785,733
E01007577,773,767
