geocode,bad,fair,good
E01010568,91,239,1452
E01010569,147,290,1275
E01010570,31,147,1234
E01010571,89,192,1368
E01010572,68,187,1195
E01010573,59,169,1554
E01010574,78,198,1124
E01010575,66,212,1341
E01010576,59,175,1312
E01010577,46,169,1377
E01010578,57,176,1298
E01010579,67,159,1348
E01010580,68,237,2194
E01010581,55,189,1442
E01010582,42,174,1413
E01010583,106,244,1270
E01010584,98,252,1397
E01010585,112,282,1530
E01010586,46,167,1387
E01010587,53,208,1598
E01010588,78,205,1382
E01010589,45,187,1284
E01010590,49,189,1558
E01010591,85,259,1180
E01010592,80,228,1152
E01010593,106,268,1394
E01010594,84,215,1391
E01010595,87,246,1466
E01010596,53,234,1175
E01010597,88,205,1225
E01010598,76,260,1415
E01010599,67,194,1115
E01010600,76,223,1134
E01010601,66,225,1437
E01010602,83,239,1227
E01010603,85,206,1355
E01010604,97,241,1471
E01010605,96,257,1188
E01010606,154,310,1534
E01010607,119,267,1686
E01010608,99,239,1546
E01010609,107,269,1166
E01010610,152,277,1144
E01010611,169,321,1720
E01010612,128,197,1052
E01010613,126,224,1127
E01010614,95,213,1162
E01010615,78,196,1145
E01010616,147,255,1457
E01010617,179,269,955
E01010618,134,242,1328
E01010619,146,269,1825
E01010620,175,272,1379
E01010621,134,265,1972
E01010622,149,359,1928
E01010623,152,251,1279
E01010624,162,285,1827
E01010625,172,280,1279
E01010626,125,313,1571
E01010627,109,238,1257
E01010628,128,282,1317
E01010629,75,260,1593
E01010630,136,251,1187
E01010631,146,260,1138
E01010632,99,181,1058
E01010633,74,204,1285
E01010634,65,233,1190
E01010635,147,285,1021
E01010636,77,233,1447
E01010637,51,205,1627
E01010638,76,246,1201
E01010639,97,247,1418
E01010640,60,176,1455
E01010641,110,247,1171
E01010642,72,253,1439
E01010643,93,143,1187
E01010644,99,223,1292
E01010645,69,153,1116
E01010646,40,170,1109
E01010647,38,159,894
E01010648,39,171,1110
E01010649,88,220,1087
E01010650,101,224,1322
E01010651,66,186,1269
E01010652,114,267,1173
E01010653,116,273,1183
E01010654,143,245,1010
E01010655,75,202,1169
E01010656,79,182,1246
E01010657,55,209,1278
E01010658,125,266,1598
E01010659,134,285,1457
E01010662,75,186,1115
E01010663,129,290,1222
E01010664,72,217,1234
E01010665,79,258,1324
E01010666,153,314,1084
E01010667,78,238,1289
E01010668,70,191,1095
E01010669,102,258,1574
E01010670,112,262,1325
E01010671,100,214,1380
E01010672,37,124,1140
E01010673,95,275,1446
E01010674,106,208,1313
E01010675,166,312,1512
E01010676,163,332,1944
E01010677,137,243,1749
E01010678,85,175,1085
E01010679,134,289,1323
E01010680,152,320,1306
E01010681,37,129,1219
E01010682,130,274,1104
E01010683,38,145,1430
E01010684,74,182,1267
E01010685,56,199,1399
E01010686,82,200,1335
E01010687,51,171,1631
E01010688,98,226,1556
E01010689,54,172,1470
E01010690,101,243,1578
E01010691,51,163,1314
E01010692,83,218,1563
E01010693,60,173,1316
E01010694,89,142,1345
E01010695,81,253,1330
E01010696,39,174,1335
E01010697,54,201,1260
E01010698,51,230,1527
E01010699,85,249,1423
E01010700,99,209,1225
E01010701,109,194,1171
E01010702,118,330,1697
E01010703,103,213,1326
E01010704,81,190,1190
E01010705,113,258,1328
E01010706,49,202,1420
E01010707,72,239,1425
E01010708,66,187,1403
E01010709,91,295,2277
E01010710,191,328,1528
E01010711,181,342,878
E01010712,72,241,1458
E01010713,98,202,1050
E01010714,64,228,1101
E01010715,81,183,880
E01010716,111,276,1478
E01010717,69,217,1320
E01010718,123,249,1211
E01010719,133,235,1353
