geocode,female,male
E01007317,746,747
E01007385,745,688
E01007388,800,815
E01007389,695,701
E01007390,783,744
E01007391,745,723
E01007392,775,763
E01007393,955,882
E01007394,697,687
E01007395,1060,956
E01007396,826,754
E01007397,775,681
E01007398,848,784
E01007399,1064,993
E01007419,893,828
E01007421,661,669
E01007422,763,808
E01007423,846,809
E01007424,854,817
E01007425,733,737
E01007426,773,785
E01007427,767,787
E01007428,730,715
E01007429,748,674
E01007430,1147,1130
E01007431,686,677
E01007432,722,709
E01007447,794,750
E01007450,753,763
E01007452,778,777
E01007453,837,721
E01007456,902,854
E01007457,855,793
E01007458,728,727
E01007459,783,726
E01007460,717,720
E01007461,803,844
E01007462,861,741
E01007463,923,843
E01007696,785,693
E01007746,786,756
E01007801,773,718
E01007802,679,651
E01007803,673,664
E01007808,723,746
E01007824,709,684
E01007825,775,682
E01007827,750,754
E01007828,930,780
E01007829,778,784
E01007830,808,739
E01007831,807,716
E01007832,799,744
E01007833,859,789
E01007834,883,771
E01007835,751,691
E01007836,834,797
E01007841,872,793
E01007843,820,780
E01007846,782,712
E01007847,647,650
E01007848,906,811
E01007849,1089,1024
E01007850,819,743
E01007851,773,710
E01007852,719,763
E01007853,793,775
E01007854,950,785
E01007855,1012,1023
E01007856,667,650
E01007857,820,737
E01007858,730,713
E01007859,768,870
E01007860,770,783
E01007861,787,738
E01007862,2198,1985
E01007863,976,889
E01007864,950,932
E01007865,850,832
E01007866,841,886
E01007867,1055,955
E01007868,631,548
E01007869,875,839
E01007870,860,983
E01007871,857,926
E01007872,887,866
E01007873,846,914
E01007874,982,880
E01007875,844,994
E01007877,751,695
E01007878,694,1022
E01007879,792,854
E01007881,786,823
E01007882,701,936
E01007883,693,629
E01007885,783,774
E01007886,884,739
E01007887,701,661
E01007888,693,686
E01007889,1338,1339
E01007890,730,712
E01007891,776,775
E01007892,777,689
E01007893,763,728
E01007894,757,701
E01007895,761,695
E01007896,652,628
E01007897,687,699
E01007898,781,689
E01007899,759,704
E01007900,868,826
E01007901,771,710
E01007902,822,930
E01007904,857,844
E01007905,919,851
E01007906,1027,1054
E01007927,855,817
E01007928,901,850
E01007929,812,816
E01007930,779,697
E01007931,842,762
E01007932,728,687
E01007933,854,809
E01007934,759,709
E01007935,736,683
E01007936,838,752
E01007937,713,682
E01007938,796,713
E01007939,801,733
E01007940,867,826
E01007941,825,798
E01007942,879,983
E01007943,920,828
E01007944,945,1113
E01007945,923,857
E01007946,822,763
E01007947,832,794
E01007948,971,786
E01007949,800,792
E01007950,809,720
E01007951,816,769
E01007952,811,758
E01007953,819,746
E01007954,851,799
E01007955,712,659
E01007956,1127,1070
E01007957,825,804
E01007958,776,689
E01007959,785,706
E01007960,818,762
E01007961,759,749
E01007962,775,690
E01007975,808,828
E01007976,777,708
E01007977,746,750
E01007978,820,844
E01007979,913,721
E01007980,806,738
E01007981,704,744
E01007982,898,923
E01007983,752,731
E01007984,724,711
E01007985,791,764
E01007986,684,685
E01007987,747,721
E01007988,798,722
E01007989,753,666
E01007990,763,722
E01007991,829,674
E01007992,826,798
E01007993,847,835
E01007994,735,700
E01007995,753,719
E01007996,796,756
E01007997,763,716
E01007998,785,807
E01007999,671,678
E01008000,774,729
E01008001,794,741
E01008002,792,773
E01008003,729,681
E01008004,854,752
E01008005,789,757
E01008006,704,658
E01008007,849,849
E01008009,834,713
E01008010,766,688
E01008011,847,786
E01008012,1100,1044
E01008013,594,574
E01008014,827,752
E01008015,772,836
E01008016,728,764
E01008017,796,792
E01008018,688,599
E01008042,782,852
E01008043,883,847
E01008044,845,770
E01008045,697,696
E01008046,827,832
E01008047,727,782
E01008048,741,793
E01008049,814,775
E01008050,684,727
E01008051,838,924
E01008052,836,958
E01008053,634,611
E01008054,701,623
E01008055,796,689
E01008056,765,732
E01008057,789,700
E01008058,750,715
E01008059,812,700
E01008060,731,655
E01008061,852,744
E01008062,897,796
E01008063,781,760
E01008064,837,850
E01008065,866,1056
E01008066,799,799
E01008067,798,886
E01008068,1402,1458
E01008069,802,815
E01008072,774,816
E01008073,780,922
E01008074,700,760
E01008075,756,685
E01008076,704,648
E01008077,777,684
E01008078,686,649
E01008079,626,609
E01008085,708,660
E01008086,706,643
E01008087,789,766
E01008088,726,703
E01008089,872,807
E01008090,851,773
E01008091,718,746
E01008092,731,696
E01008093,735,720
E01008094,550,565
E01008095,732,857
E01008096,1153,1023
E01008097,837,784
E01008098,850,740
E01008099,775,823
E01008100,678,587
E01008101,904,859
E01008102,598,517
E01008103,734,676
E01008104,760,827
E01008105,1640,1689
E01008107,722,805
E01008108,904,1077
E01008109,971,1064
E01008111,862,826
E01008112,797,953
E01008113,810,922
E01008114,1320,1295
E01008115,788,1029
E01008116,675,652
E01008117,588,633
E01008118,710,687
E01008119,673,606
E01008122,702,648
E01008123,678,635
E01008124,790,709
E01008125,774,707
E01008126,794,758
E01008128,868,846
E01008129,715,694
E01008130,778,716
E01008131,819,757
E01008132,725,691
E01008133,806,724
E01008134,690,641
E01008135,906,864
E01008136,673,682
E01008137,765,676
E01008138,684,618
E01008139,800,782
E01008140,929,877
E01008141,833,758
E01008142,740,738
E01008143,826,794
E01008144,841,825
E01008145,737,735
E01008146,678,656
E01008147,738,688
E01008148,770,739
E01008149,763,733
E01008150,768,686
E01008151,721,818
E01008152,704,722
E01008153,816,837
E01008154,850,778
E01008155,754,792
E01008156,729,720
E01008157,815,742
E01008158,805,730
E01008159,792,735
E01008160,739,660
E01008161,835,833
E01019735,780,751
E01019737,610,558
E01033261,866,901
E01033262,685,1064
E01033263,638,692
E01033264,789,698
E01033265,548,756
E01033266,732,879
E01033267,731,656
E01033268,1040,1333
E01033269,931,988
E01033270,622,862
E01033271,586,817
E01033272,520,639
E01033273,1176,1246
E01033274,1280,1130
E01033275,807,804
E01033276,1353,1570
E01033277,1171,1163
E01033280,794,843
