geocode,asian,black,mixed,other,white
E01012756,29,11,34,16,1442
E01012757,107,21,37,21,1365
E01012758,62,21,40,10,1455
E01012759,55,14,31,13,1536
E01012760,96,17,35,18,1344
E01012761,155,79,33,40,1450
E01012762,69,11,37,7,1451
E01012763,227,46,83,51,1657
E01012764,18,3,4,3,1137
E01012765,14,1,16,4,1468
E01012766,28,5,12,5,1383
E01012767,70,29,34,19,1557
E01012768,10,9,13,8,1319
E01012769,11,11,14,4,1294
E01012773,16,9,14,0,1664
E01012774,21,7,22,1,1498
E01012775,5,3,15,0,1429
E01012778,0,2,18,1,1459
E01012779,2,14,7,0,1260
E01012780,3,5,12,3,1537
E01012781,2,7,8,0,1224
E01012782,2,8,12,8,1411
E01012783,6,1,6,0,1204
E01012784,8,5,12,6,2077
E01012785,2,7,9,0,1310
E01012786,5,3,8,1,1205
E01012787,1,4,15,4,1493
E01012788,3,2,25,0,1442
E01012789,4,5,4,2,1328
E01012790,2,3,4,5,1307
E01012791,25,2,15,13,1617
E01012792,23,3,25,4,1535
E01012793,57,30,15,18,1363
E01012794,22,15,12,11,1528
E01012795,24,22,17,7,1867
E01012796,7,2,7,3,1291
E01012797,4,9,9,6,1358
E01012798,6,16,6,0,1515
E01012799,4,4,8,0,1237
E01012800,4,1,7,4,1483
E01012801,7,0,13,7,1429
E01012802,8,0,16,1,1378
E01012803,6,0,9,3,1422
E01012804,11,2,16,3,1435
E01012805,29,15,10,5,1310
E01012806,18,14,17,2,1410
E01012807,15,3,10,0,1349
E01012808,50,20,15,8,1586
E01012809,75,28,34,25,1641
E01012812,10,1,9,0,1429
E01012813,9,0,6,8,1754
E01012814,9,1,9,0,1521
E01012815,7,4,3,4,1580
E01012816,9,7,22,0,1353
E01012817,21,6,13,1,1329
E01012818,0,1,7,5,1237
E01012819,14,0,6,2,1413
E01012820,5,7,15,2,1401
E01012821,8,6,8,0,1197
E01012822,7,2,8,2,1487
E01012823,6,9,13,1,1427
E01012824,11,8,10,3,1653
E01012825,10,2,25,6,1456
E01012826,5,4,10,1,1490
E01012827,14,4,5,3,1465
E01012828,14,1,8,7,1509
E01012829,8,8,8,0,1569
E01012830,9,13,18,2,1428
E01012832,10,10,6,11,1356
E01012833,3,7,20,5,1459
E01012834,6,7,13,8,1579
E01012835,4,1,3,0,1146
E01012836,6,4,8,1,1488
E01012837,10,7,12,2,1625
E01012838,6,6,23,0,1475
E01012839,27,6,6,2,1256
E01012840,11,6,8,0,1465
E01012841,10,11,23,4,1555
E01012842,8,3,14,0,1498
E01012843,9,7,20,2,1505
E01012844,7,0,9,3,1314
E01012845,19,5,16,1,1531
E01012846,7,3,12,0,1415
E01012847,6,4,11,0,1277
E01012848,35,22,23,9,1739
E01012849,4,6,13,1,1472
E01012850,145,113,78,81,1500
E01012852,164,57,72,52,1348
E01012856,75,46,45,21,1412
E01012857,130,39,47,21,1370
E01012866,133,34,26,30,1353
E01012867,70,70,59,51,1398
E01012868,204,64,37,29,1415
E01012869,191,47,37,29,1470
E01012870,234,60,44,35,1310
E01012871,115,51,30,37,1596
E01012872,205,79,44,31,1493
E01012873,22,16,25,9,1470
E01012874,20,31,16,3,1510
E01012875,15,25,28,8,1419
E01012876,10,55,37,11,1593
E01012877,11,29,28,6,1360
E01012878,11,20,11,12,1520
E01012879,13,5,31,7,1375
E01012880,9,42,22,7,1640
E01012881,15,43,14,2,1446
E01012894,7,10,8,0,1537
E01012895,9,4,14,1,1473
E01012896,21,16,24,8,2033
E01012897,5,8,22,7,1509
E01012898,6,1,4,11,1358
E01012899,4,10,9,2,1505
E01012900,21,15,17,16,1577
E01012901,7,3,12,9,1451
E01012902,13,7,5,0,1561
E01012903,23,30,22,1,1648
E01012904,11,3,4,0,1442
E01012905,2,2,10,0,1325
E01012906,3,2,10,2,1594
E01012907,2,7,3,1,1385
E01012908,0,0,9,0,1180
E01012909,4,3,3,1,1292
E01012910,3,7,1,0,1287
E01012911,6,4,7,1,1196
E01012912,12,10,15,0,1800
E01012913,77,57,44,84,1717
E01012914,431,168,63,55,1433
E01012915,21,40,40,18,1364
E01012916,158,42,24,47,1287
E01012917,37,37,28,22,1497
E01012918,47,26,14,11,1454
E01012919,12,1,11,2,1501
E01012920,9,0,4,0,1459
E01012921,4,1,11,3,1130
E01012922,12,1,6,0,1471
E01012923,48,11,6,1,1552
E01012924,12,0,13,4,1702
E01012925,8,1,1,0,1319
E01012926,20,3,5,1,2404
E01012927,18,1,5,1,1546
E01012928,12,1,18,0,1649
E01012929,16,0,16,0,1920
E01012930,7,0,3,4,1410
E01012931,10,2,10,0,1558
E01012932,13,0,13,2,1609
E01012933,1,0,3,0,1036
E01012934,1,1,11,2,1521
E01012935,1,0,14,0,1293
E01012936,3,4,3,1,1348
E01012937,14,1,8,0,2138
E01012938,6,1,7,2,2257
E01012939,7,2,10,1,1800
E01012940,7,1,7,4,1636
E01012941,3,0,2,1,1358
E01012942,3,0,2,0,1221
