geocode,female,male
E02003965,5670,5232
E02003966,3506,3557
E02003967,4157,4128
E02003968,4341,4278
E02003969,3437,3253
E02003970,3946,3804
E02003971,4076,3945
E02003972,4609,4623
E02003973,4424,4327
E02003974,4068,3728
E02003975,3305,3150
E02003976,3512,3346
E02003977,3222,3185
E02003987,2995,3061
E02003989,3917,3692
E02003990,5039,4718
E02003991,3965,3756
E02003992,4310,4284
E02003993,4402,4180
E02003994,3876,3639
E02003995,4903,4591
E02003996,4852,4846
E02003997,5009,4572
E02003998,3593,3315
E02003999,4795,4585
E02004000,2818,2688
E02004001,2713,2899
E02004002,5202,5130
E02004003,5992,6027
E02004004,4782,4616
E02004005,4127,4067
E02004006,4425,4619
E02004007,5068,5430
E02004009,3018,3060
E02004012,2846,2820
E02004015,3345,3149
E02004016,4263,4138
E02004021,2632,2644
E02004022,2790,2785
E02004026,4126,3896
E02004027,4114,3700
E02004028,3968,3791
