geocode,female,male
E01013600,1019,902
E01013601,859,825
E01013602,920,926
E01013603,903,818
E01013604,862,801
E01013605,901,873
E01013606,869,875
E01013607,1229,1344
E01013608,759,788
E01013609,801,774
E01013610,869,830
E01013611,793,788
E01013612,785,757
E01013613,836,810
E01013614,806,755
E01013615,762,764
E01013616,846,751
E01013617,1268,1280
E01013618,779,785
E01013619,863,881
E01013620,958,854
E01013621,933,958
E01013622,775,860
E01013623,1076,1087
E01013624,743,721
E01013625,894,970
E01013626,920,935
E01013627,651,650
E01013628,838,696
E01013629,878,837
E01013630,945,880
E01013631,799,749
E01013632,959,912
E01013633,864,786
E01013634,819,714
E01013635,757,734
E01013636,691,669
E01013637,1013,955
E01013638,924,805
E01013639,798,666
E01013640,1018,932
E01013641,796,813
E01013642,944,877
E01013643,938,906
E01013646,1315,1445
E01013647,1294,1210
E01013648,1409,1279
E01013649,757,784
E01013650,925,883
E01013651,848,868
E01013652,924,867
E01013653,987,912
E01013654,1136,1063
E01013655,961,1078
E01013656,912,916
E01013657,920,899
E01013658,877,993
E01013659,988,1020
E01013660,882,932
E01013661,893,823
E01013662,856,936
E01013663,913,885
E01013664,943,891
E01013665,875,962
E01013666,822,766
E01013667,817,751
E01013668,831,750
E01013669,733,696
E01013670,927,865
E01013671,932,872
E01013672,694,677
E01013673,812,745
E01013674,893,728
E01013675,861,773
E01013676,1064,907
E01013677,786,748
E01013678,844,800
E01013679,802,757
E01013680,1050,1038
E01013681,911,902
E01013682,906,881
E01013683,1001,1096
E01013684,944,1017
E01013685,757,719
E01013686,937,913
E01013687,769,804
E01013688,735,715
E01013689,968,869
E01013690,771,769
E01013691,908,751
E01013692,767,646
E01013693,785,692
E01013694,875,772
E01013695,831,694
E01013696,1261,1181
E01013697,1305,1334
E01013698,789,748
E01013699,879,830
E01013700,788,729
E01013702,783,790
E01013703,655,635
E01013704,772,664
E01013705,813,766
E01013706,843,785
E01013707,835,763
E01013709,797,779
E01013710,682,727
E01013711,828,797
E01013712,784,728
E01013713,755,788
E01013714,889,835
E01013715,684,630
E01013716,928,884
E01013717,795,774
E01013718,845,742
E01013719,778,784
E01013720,757,589
E01013721,851,747
E01013722,925,828
E01013723,730,652
E01013725,738,662
E01013726,935,792
E01013727,769,722
E01013728,851,765
E01013729,650,646
E01013730,805,769
E01013731,855,764
E01013732,1078,1029
E01013733,805,820
E01013734,741,743
E01013735,676,652
E01013736,887,821
E01013737,734,703
E01013738,798,750
E01013739,802,735
E01013740,759,754
E01013741,839,836
E01013742,921,901
