geocode,female,male
E00132632,129,159
E00132633,194,188
E00132634,147,136
E00132636,149,149
E00132637,106,100
E00132638,174,147
E00132639,168,165
E00132641,167,151
E00132642,126,135
E00132643,194,163
E00132644,139,139
E00132645,146,157
E00132646,144,147
E00132647,138,183
E00132648,135,151
E00132649,163,149
E00132650,122,184
E00132651,125,165
E00132652,94,102
E00132653,103,176
E00132654,177,181
E00132655,150,132
E00132656,120,126
E00132657,243,212
E00132658,152,127
E00132660,209,172
E00132662,127,117
E00132663,150,133
E00132664,157,145
E00132665,102,120
E00132666,131,141
E00132667,199,199
E00132668,149,143
E00132669,134,135
E00132670,124,90
E00132671,168,132
E00132672,182,173
E00132673,166,186
E00132674,129,130
E00132675,158,137
E00132676,134,104
E00132677,145,148
E00132678,139,123
E00132679,126,119
E00132680,141,139
E00132681,149,147
E00132682,76,81
E00132685,151,174
E00132686,161,199
E00132687,140,153
E00132688,92,80
E00132689,138,123
E00132690,152,128
E00132691,134,160
E00132692,134,118
E00132693,115,102
E00132694,161,180
E00132695,157,153
E00132696,126,139
E00132697,138,151
E00132698,134,144
E00132699,130,128
E00132700,125,126
E00132701,122,124
E00132702,166,138
E00132703,153,184
E00132704,147,123
E00132707,135,132
E00132708,102,89
E00132709,278,286
E00132710,170,185
E00132711,132,143
E00132712,162,151
E00132713,123,128
E00132714,260,228
E00132715,169,141
E00132716,119,135
E00132717,111,107
E00132718,149,129
E00132719,120,124
E00132720,154,146
E00132721,141,129
E00132722,148,126
E00132723,129,108
E00132724,128,146
E00132725,111,92
E00132726,119,117
E00132727,170,169
E00132728,147,127
E00132729,187,151
E00132730,164,150
E00132731,150,125
E00132732,205,186
E00132733,173,155
E00132734,147,153
E00132735,232,184
E00132736,124,122
E00132737,149,128
E00132738,137,146
E00132739,128,106
E00132740,197,155
E00132741,122,130
E00132742,156,153
E00132743,183,190
E00132744,153,164
E00132745,100,157
E00132746,155,170
E00132747,190,185
E00132748,149,116
E00132749,117,144
E00132750,173,156
E00132751,211,200
E00132752,305,263
E00132753,328,270
E00132754,181,167
E00132755,79,85
E00132756,239,200
E00132757,183,161
E00132759,272,253
E00132760,110,128
E00132761,168,137
E00132762,207,209
E00132763,123,124
E00132764,90,104
E00132765,132,117
E00132766,114,116
E00132767,153,127
E00132768,85,104
E00132769,144,127
E00132770,156,137
