geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01012770,531,1,44,14,1
E01012771,523,5,49,57,2
E01012772,488,4,104,16,1
E01012776,506,6,126,17,2
E01012777,308,15,54,351,1
E01012810,480,17,222,230,0
E01012811,451,6,345,51,2
E01012851,161,29,551,639,3
E01012854,172,61,243,758,9
E01012855,139,16,112,663,15
E01012858,251,13,79,386,0
E01012859,228,5,367,48,3
E01012860,386,9,79,166,1
E01012862,255,23,140,178,1
E01012863,400,6,175,18,3
E01012864,328,6,349,47,2
E01012865,321,4,235,34,11
E01012882,547,4,88,25,21
E01012883,439,16,87,210,57
E01012884,397,19,58,344,4
E01012886,336,12,56,284,3
E01012887,245,14,36,408,0
E01012888,300,5,339,77,4
E01012889,166,20,201,260,1
E01012891,234,19,587,224,14
E01012892,375,6,398,47,1
E01012893,203,6,217,273,2
E01012970,506,10,74,42,2
E01012972,555,8,27,11,0
E01012973,922,10,199,4,0
E01012974,535,9,62,53,2
E01013005,474,2,48,3,1
E01013006,477,4,106,40,2
E01013007,505,9,95,51,3
E01013008,486,0,151,11,2
E01013009,384,12,138,216,3
E01013010,435,6,101,87,2
E01013011,466,6,88,91,1
E01013012,497,1,21,1,0
E01013013,505,0,157,10,0
E01013014,438,6,71,92,1
E01013033,539,6,55,43,0
E01013081,476,25,117,33,0
E01013085,571,5,69,58,1
E01013086,382,14,74,163,1
E01013088,645,3,29,7,4
E01013089,627,8,63,8,1
E01013090,505,3,40,39,0
E01013091,565,8,53,45,0
E01013092,691,12,74,67,0
E01013093,563,7,53,7,0
E01013095,511,9,129,18,2
E01013096,550,7,92,50,1
E01013097,525,4,125,6,2
E01013098,750,8,138,21,3
E01013099,397,22,55,162,2
E01013100,619,13,44,9,1
E01013101,595,3,61,58,0
E01013103,556,6,45,4,0
E01013105,453,5,35,118,0
E01013106,321,4,28,125,2
E01013107,436,20,99,217,5
E01013108,579,6,39,3,0
E01013118,597,1,25,15,0
E01013128,340,13,236,26,1
E01013129,311,3,374,37,3
E01013130,324,6,51,230,16
E01013131,359,10,247,161,1
E01013132,477,11,87,60,0
E01013133,464,7,257,44,0
E01013134,461,16,72,142,0
E01013135,481,16,47,213,1
E01013136,81,20,162,619,3
E01013137,62,17,70,837,3
E01013138,176,7,256,178,2
E01013139,152,12,126,365,1
E01013140,287,6,294,64,1
E01013141,381,4,195,65,2
E01013142,271,6,312,169,9
E01013143,365,2,188,21,3
E01013144,211,12,76,492,1
E01013145,469,3,25,4,2
E01013146,524,6,99,69,10
E01013147,351,2,84,168,2
E01013148,530,3,35,5,2
E01013149,450,0,34,1,0
E01013150,484,0,31,7,0
E01013151,484,4,32,0,0
E01013152,568,4,43,5,0
E01013153,592,3,45,3,0
E01013154,576,2,33,8,0
E01013155,575,8,40,1,2
E01013156,324,11,83,243,0
E01013157,636,4,87,4,4
E01013158,462,4,79,53,1
E01013159,288,2,287,36,0
E01013160,571,2,77,4,1
E01013161,298,4,223,36,5
E01013162,356,9,270,32,3
E01013163,546,7,39,13,0
E01013164,476,6,119,101,13
E01013165,280,5,223,94,0
E01013166,633,4,49,5,1
E01013167,738,9,51,3,7
E01013168,664,3,34,7,1
E01013169,395,10,29,92,2
E01013170,546,2,66,50,1
E01013171,568,5,41,10,1
E01013172,577,4,64,36,1
E01013173,449,6,40,38,1
E01013174,200,2,70,260,0
E01013175,487,10,63,40,1
E01013176,487,2,99,10,2
E01013177,286,8,88,422,0
E01013178,543,3,72,18,1
E01013179,436,7,63,126,0
E01013180,501,5,71,43,1
E01013181,311,8,268,29,0
E01013182,556,8,69,2,1
E01013183,512,6,82,36,3
E01013184,432,9,185,16,1
E01013185,472,15,116,52,2
E01013186,458,6,36,2,0
E01013187,306,11,223,251,1
E01013188,583,7,84,9,1
E01013189,580,5,51,5,0
E01013190,909,1,129,8,28
E01013191,590,7,36,8,1
E01013192,373,20,67,282,2
E01013193,686,5,30,5,2
E01013194,604,5,58,9,1
E01013195,376,5,197,36,2
E01013196,294,3,251,16,1
E01013197,420,5,84,13,2
E01013198,421,5,156,31,0
E01013199,272,8,241,20,0
E01013200,456,3,48,4,0
E01013201,316,1,303,52,1
E01013202,385,5,223,6,2
E01013203,293,7,368,59,1
E01013204,324,4,60,196,2
E01013205,167,5,72,272,3
E01013206,343,10,56,183,1
E01013207,459,9,67,67,2
E01013208,127,3,46,343,1
E01013209,241,12,59,362,2
E01013210,205,6,55,269,1
E01013211,509,2,108,21,2
E01013212,126,14,38,416,5
E01013213,361,3,80,176,5
E01013214,565,10,38,23,1
E01013215,568,4,45,3,0
E01013216,474,1,35,1,0
E01013217,546,1,49,27,0
E01013218,335,5,221,62,1
E01013219,366,7,214,54,0
E01013220,354,5,306,93,3
E01013221,315,20,360,258,0
E01013222,378,5,295,24,0
E01013223,1016,10,97,25,1
E01013224,622,7,63,86,0
E01013225,326,22,73,8,0
E01013226,547,10,62,11,2
E01013227,571,9,72,96,3
E01013228,575,6,92,17,1
E01013229,326,4,89,154,2
E01013231,452,5,224,26,1
E01013233,435,5,171,7,0
E01013234,497,6,117,27,9
E01013236,556,5,80,87,0
E01013237,300,13,70,263,1
E01013238,408,16,135,209,1
E01013239,496,4,184,30,0
E01013240,536,17,120,310,4
E01013254,460,8,153,193,0
E01013255,586,10,198,35,3
E01013256,835,8,153,26,7
E01013257,649,21,53,20,3
E01013258,434,6,85,183,4
E01013259,413,3,55,212,0
E01013260,612,5,32,10,1
E01013261,599,6,28,6,1
E01013262,539,5,35,19,0
E01013263,581,9,35,41,0
E01013264,626,6,71,42,1
E01013265,671,5,46,4,0
E01013266,710,5,111,3,6
E01013267,373,11,66,55,2
E01013268,390,11,99,66,1
E01013269,575,8,58,78,1
E01013270,616,8,113,91,1
E01013271,473,12,115,165,3
E01013272,423,20,194,194,1
E01013273,656,10,70,21,0
E01013274,560,19,207,29,3
E01013275,573,4,43,30,0
E01013276,488,9,89,142,2
E01013277,554,9,59,14,0
E01013278,161,17,47,413,3
E01013279,199,18,52,446,1
E01013280,484,5,53,59,0
E01013281,254,10,55,196,2
E01013282,376,9,73,166,0
E01013283,253,5,44,226,2
E01013284,318,10,55,262,0
E01013285,454,4,29,36,1
E01013286,725,20,185,224,5
E01013288,554,8,63,20,2
E01013289,542,6,141,13,2
E01013290,580,16,86,44,2
E01013291,290,4,78,232,0
E01013292,642,8,87,13,0
E01013293,580,7,47,30,3
E01013294,509,10,67,77,3
E01013295,528,2,45,21,0
