geocode,female,male
E01000006,837,866
E01000007,684,707
E01000008,727,817
E01000009,774,999
E01000010,1315,1525
E01000011,709,925
E01000012,918,983
E01000013,863,797
E01000014,879,777
E01000015,1192,1049
E01000016,833,804
E01000017,821,773
E01000018,846,751
E01000019,753,654
E01000020,920,914
E01000021,776,803
E01000022,696,618
E01000023,529,583
E01000024,720,616
E01000025,836,773
E01000027,935,774
E01000028,834,715
E01000029,837,765
E01000030,1013,902
E01000031,833,784
E01000032,813,816
E01000033,709,652
E01000034,791,653
E01000035,828,782
E01000036,670,683
E01000038,760,687
E01000040,808,761
E01000041,864,818
E01000042,926,862
E01000043,678,680
E01000044,883,915
E01000045,848,802
E01000046,918,861
E01000048,903,880
E01000049,874,946
E01000050,796,865
E01000051,944,983
E01000052,1024,990
E01000053,797,688
E01000054,889,829
E01000055,795,758
E01000056,836,748
E01000057,798,698
E01000058,944,905
E01000059,862,720
E01000060,961,848
E01000061,954,822
E01000062,1047,905
E01000063,815,805
E01000064,1021,872
E01000065,921,815
E01000066,1004,924
E01000067,984,985
E01000068,771,819
E01000069,888,875
E01000070,1063,912
E01000071,1152,1101
E01000072,1026,965
E01000073,873,746
E01000074,850,717
E01000075,873,859
E01000076,975,1013
E01000077,758,687
E01000078,899,767
E01000079,838,708
E01000080,836,720
E01000081,844,844
E01000082,884,799
E01000083,910,790
E01000084,721,634
E01000085,920,798
E01000086,744,687
E01000087,717,624
E01000088,950,878
E01000089,828,838
E01000090,815,769
E01000091,904,810
E01000092,1335,1339
E01000093,766,781
E01000094,663,663
E01000095,815,757
E01000096,989,906
E01000097,896,787
E01000098,915,831
E01000099,920,812
E01000100,874,779
E01000101,809,704
E01000102,825,715
E01000103,908,777
E01000104,906,875
E01000105,1118,1011
E01000106,996,972
E01000107,856,810
E01000108,787,771
E01000109,863,823
E01000110,720,696
E01000111,1001,832
E01000112,954,917
E01000113,880,799
E01000114,1067,1023
E01000467,869,765
E01000468,1424,1299
E01001688,1392,1231
E01002243,970,903
E01002244,873,824
E01002245,848,744
E01002246,903,797
E01002247,908,892
E01002248,763,634
E01002250,790,773
E01002251,736,694
E01002301,785,776
E01002302,852,711
E01002305,803,716
E01002306,869,727
E01002307,867,806
E01002308,849,782
E01002325,961,748
E01002326,781,715
E01002327,789,687
E01002328,838,847
E01002329,838,777
E01002330,862,868
E01002331,806,767
E01002332,870,761
E01002335,756,689
E01002338,698,673
E01002368,755,839
E01003479,758,747
E01003480,1132,1040
E01003481,810,764
E01003482,1329,1305
E01003483,788,698
E01003484,824,797
E01003485,818,755
E01003486,682,523
E01003487,727,644
E01003488,921,953
E01003489,864,943
E01003490,828,1029
E01003491,865,1112
E01003492,934,1076
E01003493,1059,1240
E01003494,1034,1014
E01003495,1035,1075
E01003496,697,748
E01003497,873,842
E01003498,846,895
E01003499,1128,1152
E01003500,1067,976
E01003501,1009,1031
E01003502,926,910
E01003503,877,833
E01003506,792,688
E01003507,1035,1078
E01003508,816,789
E01003509,1017,936
E01003511,760,634
E01003512,918,887
E01003513,798,790
E01003514,763,749
E01003515,906,892
E01003516,977,882
E01003517,879,795
E01003518,792,803
E01003519,799,781
E01003520,859,1142
E01003521,885,1374
E01003522,861,1047
E01003523,964,1079
E01003524,901,1127
E01003525,841,1137
E01003526,909,1018
E01003527,873,900
E01003528,704,682
E01003529,1050,1329
E01003530,804,1023
E01003531,890,1107
E01003532,964,1038
E01003533,849,1031
E01003534,1113,1282
E01003535,856,835
E01003536,949,894
E01003537,1035,1027
E01003538,1041,1043
E01003539,1099,1118
E01003540,913,920
E01003541,950,921
E01003542,1006,968
E01003543,1207,1268
E01003544,911,1027
E01003545,880,847
E01003546,1005,935
E01003547,952,987
E01003548,1139,1214
E01003549,1030,1075
E01003550,846,934
E01003551,883,950
E01003552,835,884
E01003553,934,993
E01003554,912,949
E01003555,805,1037
E01003556,904,1009
E01003557,924,1107
E01003558,728,903
E01003559,1242,1363
E01003560,849,993
E01003561,820,1060
E01003562,958,1242
E01003563,891,1145
E01003564,1077,1383
E01003565,780,1073
E01003566,780,1012
E01003567,802,1020
E01003568,993,1309
E01003569,794,1105
E01003570,933,1132
E01003571,1038,1239
E01003572,819,960
E01003573,980,1174
E01003574,1199,1438
E01003575,803,899
E01003576,953,1001
E01003577,1005,915
E01003578,875,1069
E01003579,863,987
E01003580,903,933
E01003581,860,988
E01003582,792,821
E01003583,947,1019
E01003584,983,1090
E01003585,800,849
E01003586,765,986
E01003587,1133,1303
E01003588,777,1009
E01003589,846,1025
E01003590,819,767
E01003591,1000,1166
E01003592,865,977
E01003593,824,726
E01003594,832,897
E01003595,725,807
E01003596,842,935
E01003597,782,857
E01003598,941,956
E01003599,754,857
E01003600,949,944
E01003601,1078,1052
E01003602,971,1014
E01003603,989,958
E01003604,1210,1148
E01003605,986,1126
E01003606,1009,1143
E01003607,837,811
E01003608,1025,1047
E01003615,911,924
E01003616,751,899
E01003617,1379,1390
E01003618,1102,1091
E01003619,1132,1132
E01003621,768,899
E01003622,772,841
E01003623,834,923
E01003624,793,789
E01003625,787,910
E01003626,728,862
E01003627,736,867
E01003628,763,902
E01003629,773,899
E01003630,985,1026
E01003631,882,950
E01003632,1172,1096
E01003633,927,944
E01003634,892,913
E01003635,909,1036
E01003636,982,996
E01003637,835,1006
E01003638,814,797
E01003639,926,832
E01003640,904,867
E01003641,858,846
E01003642,901,794
E01003643,959,874
E01003644,797,765
E01003645,1301,1309
E01003646,842,907
E01003647,889,897
E01003648,714,723
E01003649,800,833
E01003650,799,714
E01003651,755,716
E01003652,759,790
E01003653,748,723
E01003654,818,745
E01003655,780,730
E01003656,782,707
E01003657,1065,1024
E01003658,845,804
E01003659,833,807
E01003660,838,880
E01003661,994,941
E01003662,936,923
E01003663,984,838
E01003664,907,869
E01003665,852,796
E01003666,1189,1009
E01003668,855,767
E01003669,777,751
E01003670,733,763
E01003671,775,758
E01003672,760,670
E01003673,876,902
E01003674,1053,1076
E01003675,834,785
E01003676,843,847
E01003677,760,787
E01003678,807,798
E01003679,821,800
E01003680,797,822
E01003681,985,859
E01003682,835,861
E01003683,1029,1115
E01003684,909,871
E01003685,864,958
E01003686,939,1013
E01003688,894,910
E01003689,763,817
E01003690,846,865
E01003691,726,708
E01003692,809,783
E01003693,765,776
E01003694,711,751
E01003695,711,822
E01003696,841,1036
E01003697,797,833
E01003698,690,695
E01003699,734,681
E01003700,1155,1085
E01003701,898,890
E01003702,841,779
E01003703,1257,1244
E01003704,886,795
E01003705,1133,1059
E01003706,854,740
E01003707,666,669
E01003708,792,684
E01003709,820,807
E01003710,770,745
E01003711,936,876
E01003712,714,645
E01003713,861,883
E01003714,1072,1096
E01003715,968,1020
E01003716,852,860
E01003718,906,941
E01003719,958,1000
E01003720,954,823
E01003721,871,788
E01003722,906,866
E01003723,938,804
E01003724,713,668
E01003725,808,690
E01003726,802,722
E01003727,849,751
E01003728,1125,1298
E01003729,834,917
E01003730,815,878
E01003731,694,767
E01003732,945,710
E01003733,870,897
E01003734,890,906
E01003735,1242,1097
E01003736,799,860
E01003737,922,871
E01003738,1052,1056
E01003739,1034,1087
E01003740,1058,997
E01003741,883,854
E01003742,990,1095
E01003743,889,884
E01003745,726,709
E01003746,771,715
E01003747,673,670
E01003748,789,756
E01003749,843,762
E01003750,865,806
E01003751,1002,952
E01003752,1256,1236
E01003753,982,994
E01003754,831,805
E01003755,988,1014
E01003756,1070,1053
E01003757,987,1009
E01003758,1294,1287
E01003759,765,694
E01003760,882,901
E01003761,913,858
E01003762,826,794
E01003763,956,919
E01003764,1001,961
E01003765,807,767
E01003766,948,952
E01003767,848,1016
E01003768,843,911
E01003769,807,923
E01003770,1282,1327
E01003771,990,944
E01003772,844,856
E01003773,834,839
E01003774,904,860
E01003775,913,823
E01003776,951,702
E01003777,939,833
E01003778,935,904
E01003779,872,713
E01003780,765,751
E01003781,831,831
E01003782,878,877
E01003783,1065,1170
E01003784,842,918
E01003785,911,993
E01003786,739,680
E01003787,773,763
E01003788,845,1007
E01003789,733,711
E01003790,722,695
E01003791,756,732
E01003792,737,685
E01003793,846,710
E01003794,760,712
E01003795,611,567
E01003796,818,748
E01004327,591,622
E01004328,846,994
E01004329,864,1067
E01004330,860,974
E01004331,864,992
E01004332,870,979
E01004333,886,883
E01004334,815,692
E01004335,977,866
E01004339,883,931
E01004340,931,918
E01004341,885,872
E01004362,759,855
E01004366,913,978
E01004371,826,877
E01004377,920,862
E01004378,894,939
E01004380,817,694
E01004383,853,781
E01004385,749,635
E01004386,846,815
E01004387,769,731
E01004388,768,713
E01004436,814,898
E01004437,898,987
E01004438,927,1138
E01004439,833,845
E01004440,1000,1164
E01004441,771,850
E01004442,809,945
E01004468,807,814
E01004469,836,804
E01021752,813,737
E01021764,962,808
E01021765,851,769
E01021766,772,719
E01021767,892,847
E01032580,699,655
E01032581,816,836
E01033576,582,713
E01033584,809,786
E01033585,1189,1256
E01033587,809,821
E01033588,838,779
E01033589,788,888
E01033590,564,547
E01033591,957,951
E01033592,963,945
