geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01017376,618,0,137,43,13
E01017377,587,5,69,99,0
E01017378,398,9,78,286,2
E01017391,350,3,36,147,2
E01017392,557,3,49,8,6
E01017393,562,7,47,63,1
E01017413,627,9,48,36,2
E01017415,532,9,57,154,24
E01017437,371,12,118,157,7
E01017438,543,7,79,36,5
E01017439,485,4,93,48,2
E01017440,281,13,63,244,21
E01017442,660,5,71,67,11
E01017443,358,2,279,41,18
E01017446,486,12,63,163,2
E01017447,699,11,74,44,15
E01017449,508,14,54,49,0
E01023464,739,9,41,17,0
E01023465,464,11,41,42,1
E01023466,521,9,94,138,2
E01023467,739,21,60,149,6
E01023494,320,14,55,88,4
E01023495,372,18,41,65,2
E01023506,427,14,46,87,4
E01023508,412,9,76,80,1
E01023509,390,11,47,99,5
E01023585,312,14,83,55,1
E01023586,479,7,80,76,4
E01023587,402,5,83,6,1
E01023588,470,1,51,11,11
E01023589,473,4,190,127,6
E01023590,499,8,121,107,3
E01023591,524,5,55,37,6
E01023592,263,8,35,248,2
E01023593,325,14,44,201,29
E01023594,606,12,102,252,0
E01023595,519,7,96,50,7
E01023596,317,6,29,140,0
E01023598,346,26,71,100,6
E01023600,354,9,63,147,1
E01023601,483,19,369,204,28
E01023602,453,3,134,43,4
E01023603,483,4,98,22,4
E01023604,443,3,60,28,2
E01023605,289,7,256,114,62
E01023606,462,3,128,183,4
E01023607,526,5,52,5,0
E01023608,582,8,36,8,0
E01023609,488,11,185,29,1
E01023610,425,4,65,5,1
E01023611,314,9,34,298,9
E01023612,536,5,93,104,1
E01023613,213,4,56,489,1
E01023614,707,7,67,17,8
E01023615,581,9,48,14,0
E01023616,588,21,280,127,20
E01023617,539,3,39,40,1
E01023618,374,5,67,141,15
E01023619,479,6,171,58,16
E01023620,243,5,45,231,4
E01023621,376,2,79,133,1
E01023622,278,6,46,125,0
E01023623,370,16,77,132,1
E01023625,277,11,113,23,1
E01023626,667,10,61,122,2
E01023627,532,18,82,36,3
E01023628,559,8,132,51,0
E01023629,455,7,84,234,2
E01023630,303,6,35,274,0
E01023631,315,3,68,324,2
E01023632,353,3,50,154,0
E01023633,279,10,146,181,0
E01023634,455,4,104,43,3
E01023635,366,5,36,208,1
E01023636,512,9,46,212,4
E01023637,308,11,44,503,4
E01023638,369,6,57,226,8
E01023639,417,2,53,69,0
E01023640,225,3,35,295,2
E01023641,245,1,27,305,1
E01023642,469,1,10,15,2
E01023643,315,4,32,144,0
E01023644,505,17,88,102,5
E01023645,395,9,63,175,0
E01023646,205,1,25,276,0
E01023647,520,4,47,22,4
E01023648,385,3,57,24,1
E01023649,391,5,163,78,4
E01023650,181,4,54,356,11
E01023651,359,8,56,60,0
E01023652,226,4,34,299,42
E01023653,585,17,107,175,3
E01023654,563,6,66,11,1
E01023655,509,2,50,61,1
E01023658,453,5,40,140,0
E01023659,469,0,29,7,1
E01023663,557,20,142,117,3
E01023750,220,4,62,328,1
E01023751,326,2,36,101,2
E01023752,331,3,33,134,4
E01023753,509,0,110,16,1
E01023754,318,2,37,113,1
E01023755,365,4,62,197,2
E01023756,275,5,53,266,3
E01023757,366,9,83,280,15
E01023758,324,13,143,574,2
E01023759,380,6,38,163,4
E01023760,439,2,39,121,14
E01023761,437,5,138,237,49
E01023762,439,2,43,153,1
E01023763,461,1,41,89,2
E01023764,390,7,49,182,4
E01023765,415,2,32,147,0
E01023766,361,10,49,190,2
E01023767,509,3,95,6,0
E01023768,567,3,97,10,2
E01023769,452,6,42,202,2
E01023770,526,2,89,17,2
E01023771,482,5,92,100,4
E01023772,412,1,90,245,7
E01023773,229,11,39,227,20
E01023774,349,4,110,189,16
E01023775,396,20,175,336,13
E01023776,643,7,158,181,133
E01023777,554,8,98,96,3
E01023778,248,6,51,350,9
E01023779,315,8,82,244,29
E01023780,374,3,70,201,2
E01023781,339,10,87,334,12
E01023782,433,4,57,144,1
E01023783,356,3,79,255,1
E01023784,456,3,41,179,1
E01023785,331,5,59,266,14
E01023786,357,5,90,170,2
E01023787,357,5,82,101,1
E01023788,356,6,75,185,7
E01023789,441,4,67,231,8
E01023790,341,5,91,192,4
E01023791,391,8,37,180,4
E01023792,336,2,49,217,4
E01023793,279,7,51,279,0
E01023794,321,2,59,240,1
E01023795,393,3,121,158,1
E01023796,287,5,120,310,2
E01023797,279,1,44,243,2
E01023798,406,2,137,96,1
E01023799,372,4,36,91,1
E01023800,486,5,134,167,1
E01023801,610,2,128,169,5
E01023965,503,2,22,3,1
E01023966,588,5,47,14,0
E01023967,407,10,63,93,3
E01033024,491,0,38,5,1
E01033025,412,0,66,35,6
E01033026,401,2,112,34,24
E01033027,358,4,94,88,61
E01033188,474,3,20,71,9
E01033189,497,4,74,35,1
E01033190,413,3,103,52,25
E01033609,656,11,149,146,9
