geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E02000001,252,268,157,2297,436,25,68,44,1200
E02000038,82,762,2039,251,344,86,45,31,1681
E02000039,33,259,1507,159,385,26,26,16,913
E02000040,37,322,1372,287,263,24,17,8,801
E02000041,25,557,1682,315,291,30,25,24,1159
E02000042,91,725,1699,488,346,50,40,11,2076
E02000043,57,221,1329,184,340,39,17,10,1550
E02000044,31,578,1453,213,161,31,26,18,1105
E02000045,130,1159,1768,281,301,76,33,25,1316
E02000046,62,414,1031,255,275,57,22,14,1810
E02000047,40,924,1821,353,150,38,27,13,1584
E02000048,40,373,2200,202,432,48,39,19,1467
E02000049,20,686,1169,214,98,25,34,9,945
E02000050,108,642,1720,375,257,61,33,15,1780
E02000051,63,466,1466,241,525,43,48,14,1381
E02000052,185,433,1374,274,343,81,33,12,2705
E02000053,44,575,1402,301,126,51,25,17,1620
E02000054,40,445,1418,221,288,39,35,6,1109
E02000055,70,767,1657,471,413,58,56,10,1746
E02000056,98,220,1648,143,649,80,59,23,1446
E02000057,49,387,1237,302,287,34,36,6,1040
E02000058,120,597,1552,267,585,66,44,18,1704
E02000059,63,957,1846,413,160,44,42,16,1420
E02000060,73,505,1413,443,487,43,41,18,1483
E02000061,91,551,936,180,473,44,45,18,1807
E02000062,70,680,868,271,137,32,20,11,873
E02000063,66,710,1003,174,183,46,23,16,1001
E02000064,87,639,735,158,226,34,31,12,935
E02000093,28,604,2214,319,172,32,23,19,1810
E02000094,39,705,1761,238,144,39,30,11,1110
E02000095,28,581,1854,252,172,21,21,11,1634
E02000096,29,251,1649,174,285,17,19,12,1350
E02000097,40,697,1879,170,156,31,23,22,1066
E02000098,20,338,1421,158,170,17,24,14,1527
E02000099,47,391,1367,192,167,22,17,7,1860
E02000100,47,274,1770,536,205,21,23,14,1308
E02000101,27,627,1410,211,161,32,36,17,1413
E02000102,31,718,1199,224,83,44,21,13,809
E02000103,64,809,1341,210,134,45,25,23,970
E02000104,30,359,1145,235,137,7,18,6,1144
E02000105,42,830,1544,206,141,28,25,7,1511
E02000106,102,935,1374,259,134,68,38,10,1568
E02000107,177,1241,1102,344,292,57,54,9,2410
E02000108,31,607,1100,128,99,15,24,1,1088
E02000109,55,775,1472,375,134,48,28,7,1804
E02000110,173,480,949,241,206,77,26,7,2172
E02000111,59,1015,1500,464,113,22,26,3,1516
E02000112,63,1153,1302,476,105,26,24,9,1554
E02000113,69,894,1205,305,60,20,24,8,809
E02000114,181,1005,926,272,196,68,34,9,2257
E02000115,217,546,787,222,266,62,53,23,2544
E02000116,93,1127,708,254,111,63,29,4,1371
E02000117,144,1398,1209,435,123,65,40,1,1146
E02000118,71,759,1579,607,87,26,23,10,1278
E02000119,48,674,795,210,61,29,28,5,673
E02000120,365,992,726,422,301,79,27,32,2552
E02000121,65,797,1313,647,101,22,29,11,1449
E02000122,247,624,993,252,378,82,41,17,1514
E02000123,270,1898,1379,550,254,120,45,12,2054
E02000124,449,896,878,416,428,105,27,30,2629
E02000125,365,1020,1236,422,375,138,37,21,2246
E02000126,143,908,548,278,111,26,29,16,1141
E02000130,139,404,1184,260,233,55,20,12,1904
E02000131,179,642,1027,251,252,54,29,11,2541
E02000132,98,237,1333,206,212,37,26,13,2710
E02000135,67,826,1197,360,140,43,36,14,1537
E02000137,73,218,1476,255,283,49,20,20,1705
E02000138,66,200,1405,194,284,54,30,13,1994
E02000139,84,211,1309,223,227,47,20,11,1968
