geocode,all
E01016796,39.03
E01016797,2.59
E01016800,0.78
E01016801,0.58
E01016803,0.36
E01017381,3.98
E01017382,43.78
E01017383,55.05
E01017384,55.0
E01017385,24.71
E01017386,10.46
E01017387,5.74
E01017388,17.93
E01017389,2.61
E01017390,16.39
E01017394,12.64
E01017397,12.28
E01017410,1.14
E01017411,1.09
E01017412,0.42
E01017414,5.39
E01017417,2.27
E01017418,27.82
E01017422,1.72
E01017423,0.93
E01017424,0.92
E01017425,0.36
E01017426,0.77
E01017427,1.33
E01017428,9.41
E01017429,16.58
E01017430,5.5
E01017431,3.31
E01017432,8.56
E01017433,54.53
E01017434,69.64
E01017435,2.17
E01017436,41.05
E01017453,50.38
E01017454,41.24
E01017455,26.39
E01017456,27.21
E01017457,33.7
E01017458,59.7
E01017459,19.38
E01017460,3.55
E01017461,4.88
E01017462,5.66
E01017463,9.6
E01017464,1.07
E01017465,0.92
E01017466,56.2
E01017467,59.74
E01017468,64.71
E01017469,43.16
E01017470,67.35
E01017471,57.08
E01017472,69.39
E01017473,34.17
E01017474,94.27
E01017475,31.03
E01017476,33.75
E01017477,44.76
E01017478,0.58
E01017479,4.96
E01017480,20.76
E01017481,2.49
E01017482,18.3
E01017483,45.49
E01017484,33.12
E01017485,72.71
E01017486,1.02
E01017487,25.15
E01017488,33.72
E01017489,72.06
E01017490,25.69
E01017491,61.58
E01017492,61.05
E01017493,21.66
E01017495,1.73
E01017496,0.96
E01017497,136.73
E01017498,35.79
E01017499,9.52
E01017500,86.44
E01017501,72.25
E01017502,89.87
E01017503,0.62
E01017504,0.8
E01017505,59.15
E01017506,56.19
E01017507,67.6
E01017508,67.67
E01017509,64.92
E01017510,26.09
E01017511,25.12
E01017512,23.83
E01017513,80.92
E01017514,47.08
E01017515,38.99
E01017516,3.0
E01017517,33.67
E01017518,38.91
E01017519,15.55
E01017520,8.33
E01017521,37.67
E01017522,39.5
E01017523,77.96
E01017524,18.08
E01017525,48.03
E01017526,46.16
E01017527,5.62
E01017528,4.2
E01017529,50.72
E01017530,20.26
E01017531,64.88
E01017532,27.8
E01017533,25.83
E01017534,44.56
E01017535,20.29
E01017536,135.93
E01017537,33.81
E01017538,42.92
E01017539,133.77
E01017540,0.29
E01017541,1.03
E01017542,0.44
E01017543,0.4
E01017544,6.98
E01017545,0.39
E01017546,0.75
E01017547,0.67
E01017548,2.01
E01017549,4.14
E01017550,4.48
E01017551,1.68
E01017552,1.83
E01017553,15.9
E01017554,32.05
E01018113,0.86
E01018115,3.29
E01018116,3.93
E01018117,4.85
E01018118,2.52
E01018119,0.65
E01018120,4.61
E01018121,1.36
E01018122,6.54
E01018125,0.41
E01018126,0.25
E01018129,2.06
E01018130,5.75
E01018131,10.7
E01018132,0.92
E01018133,47.41
E01018134,53.76
E01018135,0.78
E01018136,0.5
E01018137,1.3
E01018138,38.57
E01018139,47.28
E01018140,47.98
E01018141,28.5
E01018142,23.76
E01018143,35.5
E01018144,63.68
E01018145,37.56
E01018146,9.99
E01018147,73.19
E01018148,19.19
E01018149,63.15
E01018150,15.57
E01018151,11.67
E01018152,0.53
E01018153,0.56
E01018154,6.0
E01018155,8.93
E01018156,0.71
E01018157,0.56
E01018158,46.13
E01018159,3.95
E01018160,40.59
E01018161,67.86
E01018162,5.62
E01018163,31.04
E01018164,57.47
E01018165,60.39
E01018166,44.31
E01018167,39.36
E01018168,7.88
E01018169,15.07
E01018170,45.29
E01018171,16.14
E01018172,23.0
E01018173,66.99
E01018174,36.99
E01018175,39.26
E01018176,12.93
E01018177,12.61
E01018178,36.48
E01018179,55.22
E01018180,56.19
E01018181,42.43
E01018182,65.22
E01018183,44.73
E01018184,51.02
E01018185,20.82
E01018186,24.79
E01018187,23.28
E01018188,28.5
E01018189,9.64
E01018190,27.48
E01018191,16.23
E01018192,0.25
E01018193,2.48
E01018194,0.6
E01018195,30.81
E01018196,0.35
E01018198,6.8
E01018202,1.42
E01018203,4.65
E01018204,1.47
E01018205,2.87
E01018206,0.61
E01018207,0.39
E01018208,1.3
E01018209,0.47
E01018210,49.14
E01018211,3.09
E01018226,0.69
E01018227,13.75
E01018228,1.19
E01018231,1.16
E01018245,19.39
E01018246,3.43
E01018247,0.33
E01018275,0.84
E01018276,16.05
E01018277,0.53
E01018278,1.12
E01018284,0.82
E01018285,18.08
E01018290,0.63
E01023656,29.3
E01023657,32.3
E01023660,39.54
E01023661,41.58
E01023662,45.84
E01026951,50.06
E01026977,1.83
E01027031,0.28
E01027032,0.38
E01027034,14.16
E01027035,0.8
E01027037,19.85
E01027038,2.8
E01027039,8.12
E01027040,54.37
E01027041,21.46
E01027042,6.87
E01027045,0.34
E01027048,4.16
E01027049,4.96
E01027051,38.15
E01027052,32.92
E01027053,1.15
E01027054,4.92
